Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,31.22,644.7,258.51
2000-02-29,30.95,644.6,254.79
2000-03-31,33.67,645.7,291.59
2000-04-30,32.57,645.3,276.73
2000-05-31,32.62,645.3,277.41
2000-06-30,29.86,644.1,240.04
2000-07-31,29.22,643.8,231.42
2000-08-31,31.05,644.6,256.13
2000-09-30,30.69,644.5,251.32
2000-10-31,31.87,645.0,267.28
2000-11-30,32.54,645.3,276.35
2000-12-31,33.05,645.5,283.17
2001-01-31,34.59,646.1,303.99
2001-02-28,34.01,645.9,296.21
2001-03-31,33.21,645.5,285.34
2001-04-30,29.47,643.9,234.78
2001-05-31,30.59,644.4,249.89
2001-06-30,30.72,644.5,251.65
2001-07-31,31.3,644.7,259.54
2001-08-31,31.88,645.0,267.42
2001-09-30,41.85,648.7,402.14
2001-10-31,34.66,646.1,305.03
2001-11-30,35.48,646.4,316.0
2001-12-31,35.57,646.5,317.33
2002-01-31,36.58,646.9,330.9
2002-02-28,38.93,647.7,362.72
2002-03-31,39.08,647.7,364.77
2002-04-30,40.24,648.1,380.4
2002-05-31,34.84,646.2,307.38
2002-06-30,31.38,644.8,260.58
2002-07-31,25.32,641.9,178.68
2002-08-31,19.26,638.2,96.79
2002-09-30,35.36,646.4,314.39
2002-10-31,36.02,646.6,323.39
2002-11-30,30.39,644.3,247.21
2002-12-31,34.6,646.1,304.2
2003-01-31,35.69,646.5,318.85
2003-02-28,35.5,646.4,316.37
2003-03-31,34.33,646.0,300.53
2003-04-30,32.01,645.0,269.15
2003-05-31,30.18,644.2,244.34
2003-06-30,27.2,642.8,204.13
2003-07-31,24.23,641.3,163.92
2003-08-31,23.74,641.0,157.31
2003-09-30,23.25,640.7,150.71
2003-10-31,24.48,641.4,167.33
2003-11-30,25.71,642.1,183.94
2003-12-31,25.66,642.1,183.35
2004-01-31,26.14,642.3,189.85
2004-02-29,26.59,642.5,195.87
2004-03-31,26.4,642.4,193.36
2004-04-30,23.29,640.8,151.33
2004-05-31,22.69,640.4,143.15
2004-06-30,24.99,641.7,174.28
2004-07-31,25.92,642.2,186.83
2004-08-31,26.85,642.7,199.4
2004-09-30,31.41,644.8,261.07
2004-10-31,37.89,647.3,348.59
2004-11-30,38.19,647.4,352.7
2004-12-31,38.13,647.4,351.86
2005-01-31,38.44,647.5,356.01
2005-02-28,39.23,647.8,366.68
2005-03-31,39.0,647.7,363.68
2005-04-30,38.0,647.4,350.06
2005-05-31,37.59,647.2,344.59
2005-06-30,35.72,646.5,319.26
2005-07-31,30.91,644.6,254.25
2005-08-31,29.84,644.1,239.76
2005-09-30,28.77,643.6,225.28
2005-10-31,34.53,646.1,303.18
2005-11-30,36.25,646.7,326.51
2005-12-31,28.98,643.7,228.16
2006-01-31,35.78,646.6,320.14
2006-02-28,38.29,647.5,354.03
2006-03-31,38.62,647.6,358.53
2006-04-30,36.68,646.9,332.33
2006-05-31,30.26,644.3,245.45
2006-06-30,27.52,643.0,208.48
2006-07-31,31.22,644.7,258.48
2006-08-31,34.92,646.2,308.48
2006-09-30,37.54,647.2,343.95
