Time,area_km2,elevation_m,changed_storage_mcm
2008-01-31,4.01,386.6,80.29
2008-02-29,4.8,390.8,98.66
2008-03-31,5.6,395.0,120.45
2008-04-30,4.07,386.9,81.57
2008-05-31,3.67,384.7,72.94
2008-06-30,3.48,383.6,69.23
2008-07-31,3.11,381.6,62.52
2008-08-31,4.88,391.1,100.41
2008-09-30,4.89,391.2,100.75
2008-10-31,4.9,391.3,101.08
2008-11-30,4.92,391.3,101.42
2008-12-31,4.93,391.4,101.75
2009-01-31,4.94,391.5,102.09
2009-02-28,4.95,391.5,102.43
2009-03-31,7.21,404.7,183.47
2009-04-30,2.52,378.3,53.14
2009-05-31,1.89,372.8,41.38
2009-06-30,2.54,378.4,53.48
2009-07-31,2.36,377.2,50.59
2009-08-31,2.72,379.4,56.27
2009-09-30,4.31,388.3,87.32
2009-10-31,2.74,379.5,56.49
2009-11-30,2.27,376.5,49.02
2009-12-31,2.58,378.6,54.1
2010-01-31,4.82,390.9,99.13
2010-02-28,3.3,382.7,65.98
2010-03-31,2.99,380.8,60.22
2010-04-30,2.93,380.5,59.3
2010-05-31,2.39,377.4,51.17
2010-06-30,2.3,376.8,49.54
2010-07-31,3.34,382.9,66.73
2010-08-31,2.52,378.3,53.16
2010-09-30,1.69,370.7,37.47
2010-10-31,1.82,372.1,40.05
2010-11-30,1.96,373.5,42.7
2010-12-31,2.09,374.9,45.45
2011-01-31,2.23,376.2,48.17
2011-02-28,2.36,377.2,50.69
2011-03-31,1.83,372.2,40.15
2011-04-30,3.33,382.8,66.55
2011-05-31,2.15,375.4,46.62
2011-06-30,1.8,371.9,39.62
2011-07-31,1.99,373.9,43.44
2011-08-31,2.19,375.8,47.34
2011-09-30,1.75,371.4,38.67
2011-10-31,1.32,365.8,31.11
2011-11-30,1.42,367.7,32.92
2011-12-31,1.51,368.8,34.5
2012-01-31,1.6,369.8,36.05
2012-02-29,1.7,370.8,37.63
2012-03-31,1.79,371.8,39.44
2012-04-30,2.38,377.4,50.98
2012-05-31,2.25,376.3,48.58
2012-06-30,2.35,377.2,50.51
2012-07-31,2.46,377.9,52.19
2012-08-31,2.29,376.7,49.34
2012-09-30,2.12,375.1,45.98
2012-10-31,1.95,373.5,42.56
2012-11-30,1.7,370.8,37.73
2012-12-31,1.46,368.2,33.6
2013-01-31,1.64,370.1,36.61
2013-02-28,1.82,372.1,39.97
2013-03-31,2.0,374.0,43.58
2013-04-30,1.98,373.7,43.12
2013-05-31,1.78,371.7,39.29
2013-06-30,2.51,378.2,53.06
2013-07-31,3.24,382.3,64.81
2013-08-31,4.17,387.5,83.93
2013-09-30,5.1,392.3,106.37
2013-10-31,4.22,387.7,85.08
2013-11-30,3.61,384.4,71.81
2013-12-31,3.0,380.9,60.38
2014-01-31,5.51,394.5,117.95
2014-02-28,5.87,396.3,128.29
2014-03-31,6.88,402.6,168.59
2014-04-30,8.54,489.5,898.33
2014-05-31,6.75,401.8,162.96
2014-06-30,6.41,399.7,148.86
2014-07-31,6.08,397.5,135.14
2014-08-31,6.02,397.1,132.82
2014-09-30,5.96,396.8,130.9
2014-10-31,6.13,397.8,137.27
2014-11-30,5.97,396.8,131.22
2014-12-31,5.8,396.0,126.26
2015-01-31,5.63,395.1,121.43
2015-02-28,6.64,401.2,159.14
2015-03-31,7.1,403.9,177.51
2015-04-30,6.49,400.2,152.16
2015-05-31,6.67,401.4,160.14
2015-06-30,4.39,388.7,89.05
2015-07-31,6.03,397.1,133.13
2015-08-31,3.68,384.7,73.14
2015-09-30,4.72,390.4,96.84
2015-10-31,4.29,388.2,86.86
2015-11-30,4.47,389.1,90.92
2015-12-31,4.41,388.8,89.61
2016-01-31,6.04,397.3,133.86
2016-02-29,5.65,395.2,122.01
2016-03-31,7.22,404.8,184.1
2016-04-30,7.07,403.8,176.44
2016-05-31,6.79,402.1,164.7
2016-06-30,5.72,395.5,123.85
2016-07-31,5.42,394.0,115.4
2016-08-31,5.1,392.3,106.18
2016-09-30,3.6,384.3,71.76
2016-10-31,3.08,381.4,61.81
2016-11-30,3.15,381.8,63.24
2016-12-31,4.44,388.9,90.21
2017-01-31,5.73,395.6,124.2
2017-02-28,7.21,404.7,183.38
2017-03-31,7.19,404.6,182.22
2017-04-30,7.21,404.8,183.86
2017-05-31,6.67,401.4,160.35
2017-06-30,5.63,395.1,121.51
2017-07-31,6.21,398.3,140.42
2017-08-31,6.53,400.5,154.11
2017-09-30,5.72,395.6,124.0
2017-10-31,4.43,388.9,89.91
2017-11-30,6.45,399.9,150.47
2017-12-31,6.62,401.1,158.5
2018-01-31,6.8,402.1,164.8
2018-02-28,6.97,403.2,172.34
2018-03-31,7.0,403.4,173.63
2018-04-30,6.31,399.0,144.51
2018-05-31,6.0,397.0,132.34
2018-06-30,5.8,396.0,126.32
2018-07-31,4.98,391.7,103.23
2018-08-31,4.81,390.8,98.78
2018-09-30,6.02,397.1,133.1
2018-10-31,3.5,383.7,69.63
2018-11-30,4.95,391.5,102.2
2018-12-31,4.56,389.6,93.06
2019-01-31,5.38,393.8,114.32
2019-02-28,7.52,407.3,201.98
2019-03-31,7.55,407.6,204.19
2019-04-30,6.86,402.5,167.66
2019-05-31,6.1,397.6,135.99
2019-06-30,5.97,396.8,131.39
2019-07-31,4.98,391.7,103.07
2019-08-31,3.76,385.2,74.83
2019-09-30,7.29,405.4,188.15
2019-10-31,6.24,398.5,141.47
2019-11-30,6.05,397.3,134.18
2019-12-31,3.01,380.9,60.53
2020-01-31,7.21,404.7,183.33
2020-02-29,7.33,405.8,191.22
2020-03-31,7.63,408.1,208.59
2020-04-30,7.18,404.5,181.84
2020-05-31,7.04,403.6,175.26
2020-06-30,6.02,397.1,132.84
2020-07-31,5.45,394.2,116.21
2020-08-31,5.19,392.8,108.66
2020-09-30,4.49,389.2,91.34
2020-10-31,6.71,401.6,161.54
2020-11-30,6.32,399.0,144.87
2020-12-31,6.87,402.5,168.01
2021-01-31,6.0,397.0,132.29
2021-02-28,7.26,405.1,186.34
2021-03-31,7.54,407.4,203.38
