Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,148.75,885.2,1090.23
2000-02-29,161.28,887.2,1413.58
2000-03-31,138.01,883.4,834.67
2000-04-30,131.23,882.2,683.16
2000-05-31,119.39,880.3,437.4
2000-06-30,107.54,878.3,215.37
2000-07-31,95.69,876.4,16.35
2000-08-31,143.41,884.3,960.68
2000-09-30,122.99,880.9,509.68
2000-10-31,132.89,882.5,719.53
2000-11-30,136.13,883.1,791.86
2000-12-31,134.54,882.8,756.07
2001-01-31,125.86,881.4,568.83
2001-02-28,114.75,879.5,347.77
2001-03-31,104.72,877.9,166.06
2001-04-30,124.47,881.1,539.98
2001-05-31,144.22,884.4,980.12
2001-06-30,135.7,883.0,782.12
2001-07-31,127.18,881.6,596.42
2001-08-31,118.66,880.2,422.99
2001-09-30,126.38,881.4,579.75
2001-10-31,154.84,886.2,1244.2
2001-11-30,183.3,890.9,2047.71
2001-12-31,183.57,891.0,2055.92
2002-01-31,177.5,889.9,1872.44
2002-02-28,167.75,888.3,1591.25
2002-03-31,163.99,887.7,1487.03
2002-04-30,158.05,886.7,1327.59
2002-05-31,144.23,884.4,980.27
2002-06-30,128.3,881.8,620.18
2002-07-31,138.96,883.5,856.45
2002-08-31,149.62,885.3,1111.92
2002-09-30,160.28,887.1,1386.88
2002-10-31,185.99,891.4,2130.75
2002-11-30,152.18,885.7,1176.02
2002-12-31,158.95,886.9,1351.55
2003-01-31,165.2,887.9,1520.59
2003-02-28,171.46,888.9,1696.34
2003-03-31,166.59,888.1,1558.92
2003-04-30,158.3,886.7,1334.44
2003-05-31,141.94,884.0,925.8
2003-06-30,139.8,883.7,875.72
2003-07-31,137.66,883.3,826.64
2003-08-31,135.53,883.0,778.3
2003-09-30,133.39,882.6,730.6
2003-10-31,138.02,883.4,834.7
2003-11-30,142.64,884.1,942.28
2003-12-31,133.88,882.7,741.26
2004-01-31,130.57,882.1,668.75
2004-02-29,123.66,881.0,523.46
2004-03-31,114.36,879.5,340.44
2004-04-30,123.91,881.0,528.56
2004-05-31,133.46,882.6,732.06
2004-06-30,143.01,884.2,951.03
2004-07-31,152.56,885.8,1185.76
2004-08-31,162.11,887.4,1436.06
2004-09-30,171.65,889.0,1701.98
2004-10-31,195.2,,
2004-11-30,180.0,890.4,1947.18
2004-12-31,186.56,891.5,2148.61
2005-01-31,177.49,889.9,1872.34
2005-02-28,176.69,889.8,1848.6
2005-03-31,167.01,888.2,1570.38
2005-04-30,151.4,885.6,1156.57
2005-05-31,132.85,882.5,718.75
2005-06-30,110.54,878.8,269.36
2005-07-31,130.87,882.2,675.29
2005-08-31,151.21,885.6,1151.68
2005-09-30,171.54,889.0,1698.75
2005-10-31,191.87,892.4,2317.02
2005-11-30,187.19,891.6,2168.15
2005-12-31,184.37,891.1,2080.5
2006-01-31,181.56,890.6,1994.23
2006-02-28,178.74,890.2,1909.32
2006-03-31,165.78,888.0,1536.43
2006-04-30,163.08,887.5,1462.58
2006-05-31,153.15,885.9,1200.89
2006-06-30,143.21,884.2,955.96
2006-07-31,147.65,885.0,1063.3
2006-08-31,152.08,885.7,1173.67
2006-09-30,156.52,886.4,1287.78
2006-10-31,186.72,891.5,2153.47
2006-11-30,171.99,889.0,1711.67
2006-12-31,178.74,890.2,1909.23
2007-01-31,177.39,889.9,1869.17
2007-02-28,174.02,889.4,1770.36
2007-03-31,165.74,888.0,1535.5
2007-04-30,151.9,885.7,1168.93
2007-05-31,132.52,882.5,711.35
2007-06-30,138.57,883.5,847.49
2007-07-31,147.76,885.0,1066.0
2007-08-31,154.34,886.1,1231.3
2007-09-30,160.92,887.2,1403.94
2007-10-31,165.11,887.9,1517.99
2007-11-30,172.42,889.1,1723.81
2007-12-31,160.87,887.2,1402.74
2008-01-31,165.96,888.0,1541.61
2008-02-29,171.3,888.9,1691.88
2008-03-31,165.37,887.9,1525.26
2008-04-30,160.2,887.1,1384.74
2008-05-31,145.61,884.6,1013.38
2008-06-30,150.64,885.5,1137.44
2008-07-31,155.67,886.3,1265.69
2008-08-31,160.7,887.1,1398.26
2008-09-30,165.74,888.0,1535.36
2008-10-31,170.77,888.8,1676.66
2008-11-30,192.49,892.5,2336.91
2008-12-31,180.51,890.5,1962.81
2009-01-31,185.55,891.3,2117.0
2009-02-28,185.8,891.3,2124.85
2009-03-31,180.47,890.4,1961.33
2009-04-30,162.16,887.4,1437.64
2009-05-31,151.73,885.7,1164.72
2009-06-30,148.43,885.1,1082.35
2009-07-31,145.12,884.6,1001.82
2009-08-31,141.82,884.0,923.14
2009-09-30,155.1,886.2,1250.82
2009-10-31,163.99,887.7,1487.07
2009-11-30,164.52,887.8,1501.75
2009-12-31,157.82,886.7,1321.81
2010-01-31,157.76,886.7,1320.05
2010-02-28,152.6,885.8,1186.73
2010-03-31,144.67,884.5,991.0
2010-04-30,137.31,883.3,818.42
2010-05-31,126.82,881.5,588.92
2010-06-30,161.52,887.3,1420.2
2010-07-31,98.86,876.9,67.63
2010-08-31,144.48,884.4,986.42
2010-09-30,104.66,877.9,164.91
2010-10-31,120.09,880.4,451.45
2010-11-30,139.5,883.6,868.83
2010-12-31,140.93,883.9,902.16
2011-01-31,148.91,885.2,1094.25
2011-02-28,149.08,885.2,1098.4
2011-03-31,138.52,883.5,846.21
2011-04-30,135.11,882.9,768.79
2011-05-31,142.12,884.1,930.1
2011-06-30,149.13,885.2,1099.67
2011-07-31,156.14,886.4,1277.94
2011-08-31,163.15,887.6,1464.45
2011-09-30,170.16,888.7,1659.32
2011-10-31,170.3,888.7,1663.33
2011-11-30,171.2,888.9,1689.05
2011-12-31,165.61,888.0,1531.79
2012-01-31,174.12,889.4,1773.34
2012-02-29,162.36,887.4,1442.84
2012-03-31,154.82,886.2,1243.7
2012-04-30,142.37,884.1,936.06
2012-05-31,141.75,884.0,921.56
2012-06-30,141.14,883.9,907.07
2012-07-31,141.07,883.9,905.48
2012-08-31,141.0,883.9,903.89
2012-09-30,140.94,883.9,902.3
2012-10-31,156.39,886.4,1284.3
2012-11-30,151.2,885.6,1151.58
2012-12-31,151.65,885.6,1162.87
2013-01-31,149.79,885.3,1116.15
2013-02-28,147.72,885.0,1064.95
2013-03-31,139.72,883.7,873.94
2013-04-30,131.73,882.3,694.02
2013-05-31,133.31,882.6,728.84
2013-06-30,131.99,882.4,699.75
2013-07-31,130.66,882.2,670.81
2013-08-31,129.34,881.9,642.39
2013-09-30,128.02,881.7,613.97
2013-10-31,148.3,885.1,1079.34
2013-11-30,166.76,888.2,1563.68
2013-12-31,162.2,887.4,1438.56
2014-01-31,167.16,888.2,1574.8
2014-02-28,162.62,887.5,1450.12
2014-03-31,158.52,886.8,1340.11
2014-04-30,165.51,887.9,1529.14
2014-05-31,135.75,883.0,783.29
2014-06-30,143.68,884.3,967.09
2014-07-31,143.25,884.2,956.79
2014-08-31,142.82,884.2,946.59
2014-09-30,142.39,884.1,936.51
2014-10-31,138.35,883.4,842.42
2014-11-30,145.8,884.7,1018.12
2014-12-31,153.93,886.0,1220.88
2015-01-31,149.69,885.3,1113.81
2015-02-28,144.92,884.5,997.03
2015-03-31,148.74,885.2,1089.98
2015-04-30,135.71,883.0,782.31
2015-05-31,122.08,880.7,491.04
2015-06-30,107.95,878.4,222.68
2015-07-31,126.85,881.5,589.62
2015-08-31,106.65,878.2,199.61
2015-09-30,118.08,880.1,411.79
2015-10-31,111.74,879.0,291.41
2015-11-30,116.08,879.7,372.96
2015-12-31,119.61,880.3,441.79
2016-01-31,128.48,881.8,623.86
2016-02-29,129.85,882.0,653.34
2016-03-31,121.86,880.7,486.7
2016-04-30,122.19,880.7,493.3
2016-05-31,112.6,879.2,307.26
2016-06-30,119.08,880.2,431.34
2016-07-31,115.85,879.7,368.46
2016-08-31,112.61,879.2,307.46
2016-09-30,109.38,878.6,248.19
2016-10-31,112.02,879.1,296.61
2016-11-30,128.96,881.9,634.23
2016-12-31,138.44,883.4,844.39
2017-01-31,139.72,883.7,873.87
2017-02-28,142.29,884.1,934.07
2017-03-31,127.36,881.6,600.26
2017-04-30,130.64,882.1,670.35
2017-05-31,118.51,880.1,420.21
2017-06-30,126.57,881.5,583.79
2017-07-31,134.64,882.8,758.2
2017-08-31,142.7,884.1,943.66
2017-09-30,150.76,885.5,1140.38
2017-10-31,158.82,886.8,1348.05
2017-11-30,149.33,885.3,1104.64
2017-12-31,158.36,886.8,1336.01
2018-01-31,166.07,888.0,1544.45
2018-02-28,163.5,887.6,1473.87
2018-03-31,164.87,887.8,1511.56
2018-04-30,158.37,886.8,1336.16
2018-05-31,138.87,883.5,854.36
2018-06-30,143.57,884.3,964.4
2018-07-31,148.56,885.1,1085.74
2018-08-31,153.56,886.0,1211.45
2018-09-30,158.56,886.8,1341.26
2018-10-31,158.36,886.8,1335.98
2018-11-30,157.61,886.6,1316.29
2018-12-31,178.0,890.0,1887.24
2019-01-31,178.02,890.0,1887.97
2019-02-28,171.91,889.0,1709.33
2019-03-31,166.09,888.0,1545.11
2019-04-30,157.8,886.7,1321.24
2019-05-31,138.58,883.5,847.75
2019-06-30,134.72,882.8,760.18
2019-07-31,120.58,880.5,461.09
2019-08-31,147.3,884.9,1054.74
2019-09-30,134.1,882.7,746.26
2019-10-31,145.81,884.7,1018.25
2019-11-30,145.09,884.5,1000.91
2019-12-31,144.86,884.5,995.58
2020-01-31,140.96,883.9,902.77
2020-02-29,141.35,883.9,912.16
2020-03-31,132.15,882.4,703.19
2020-04-30,121.0,880.6,469.61
2020-05-31,114.64,879.5,345.58
2020-06-30,94.68,,
2020-07-31,99.83,877.1,83.49
2020-08-31,104.97,877.9,170.38
2020-09-30,110.12,878.8,261.58
2020-10-31,105.27,878.0,175.51
