Time,area_km2,elevation_m,changed_storage_mcm
2006-01-31,0.15,1267.6,1.19
2006-02-28,0.16,1268.6,1.35
2006-03-31,0.16,1268.6,1.35
2006-04-30,0.16,1269.6,1.5
2006-05-31,0.13,1264.6,0.75
2006-06-30,0.14,1265.2,0.83
2006-07-31,0.14,1265.1,0.82
2006-08-31,0.14,1264.9,0.8
2006-09-30,0.14,1264.8,0.78
2006-10-31,0.16,1269.3,1.45
2006-11-30,0.15,1267.0,1.09
2006-12-31,0.14,1265.5,0.87
2007-01-31,0.15,1265.9,0.94
2007-02-28,0.15,1266.3,1.0
2007-03-31,0.15,1265.9,0.94
2007-04-30,0.17,1272.8,2.03
2007-05-31,0.15,1266.8,1.07
2007-06-30,0.15,1266.5,1.03
2007-07-31,0.15,1266.3,0.99
2007-08-31,0.15,1266.0,0.95
2007-09-30,0.14,1265.8,0.92
2007-10-31,0.13,1263.8,0.65
2007-11-30,0.13,1263.7,0.63
2007-12-31,0.13,1264.7,0.76
2008-01-31,0.13,1263.6,0.63
2008-02-29,0.16,1268.2,1.28
2008-03-31,0.16,1270.5,1.65
2008-04-30,0.14,1265.6,0.89
2008-05-31,0.12,1263.1,0.56
2008-06-30,0.13,1263.6,0.62
2008-07-31,0.13,1264.1,0.69
2008-08-31,0.13,1264.6,0.75
2008-09-30,0.15,1266.8,1.07
2008-10-31,0.14,1265.0,0.81
2008-11-30,0.14,1265.6,0.89
2008-12-31,0.14,1265.5,0.87
2009-01-31,0.14,1265.4,0.86
2009-02-28,0.15,1266.3,1.0
2009-03-31,0.16,1270.3,1.61
2009-04-30,0.17,1272.6,2.0
2009-05-31,0.16,1268.6,1.35
2009-06-30,0.15,1266.0,0.95
2009-07-31,0.14,1265.4,0.86
2009-08-31,0.13,1264.7,0.76
2009-09-30,0.17,1270.9,1.71
2009-10-31,0.14,1265.2,0.83
2009-11-30,0.14,1265.8,0.92
2009-12-31,0.13,1264.7,0.76
2010-01-31,0.15,1266.3,1.0
2010-02-28,0.15,1266.8,1.07
2010-03-31,0.16,1268.4,1.31
2010-04-30,0.16,1270.3,1.61
2010-05-31,0.15,1267.6,1.19
2010-06-30,0.13,1263.7,0.63
2010-07-31,0.13,1264.2,0.7
2010-08-31,0.14,1264.9,0.79
2010-09-30,0.12,1262.8,0.52
2010-10-31,0.14,1265.6,0.9
2010-11-30,0.12,1263.5,0.62
2010-12-31,0.13,1264.1,0.69
2011-01-31,0.13,1264.7,0.76
2011-02-28,0.15,1266.3,1.0
2011-03-31,0.14,1265.6,0.89
2011-04-30,0.16,1270.3,1.61
2011-05-31,0.16,1269.5,1.49
2011-06-30,0.16,1268.7,1.36
2011-07-31,0.16,1268.1,1.26
2011-08-31,0.15,1267.4,1.16
2011-09-30,0.17,1272.6,2.0
2011-10-31,0.14,1265.6,0.89
2011-11-30,0.15,1267.8,1.22
2011-12-31,0.13,1264.7,0.76
2012-01-31,0.12,1262.9,0.54
2012-02-29,0.13,1264.6,0.75
2012-03-31,0.16,1269.0,1.41
2012-04-30,0.13,1264.0,0.67
2012-05-31,0.12,1263.1,0.57
2012-06-30,0.11,1262.1,0.45
2012-07-31,0.13,1263.9,0.66
2012-08-31,0.15,1266.2,0.97
2012-09-30,0.14,1265.1,0.82
2012-10-31,0.13,1263.9,0.66
2012-11-30,0.13,1264.7,0.76
2012-12-31,0.12,1263.5,0.61
2013-01-31,0.14,1265.6,0.89
2013-02-28,0.13,1263.7,0.63
2013-03-31,0.15,1266.5,1.02
2013-04-30,0.16,1270.1,1.58
2013-05-31,0.12,1263.2,0.58
2013-06-30,0.14,1265.2,0.83
2013-07-31,0.13,1264.6,0.76
2013-08-31,0.13,1264.0,0.68
2013-09-30,0.13,1263.6,0.63
2013-10-31,0.13,1264.7,0.76
2013-11-30,0.12,1263.5,0.61
2013-12-31,0.12,1263.2,0.58
2014-01-31,0.12,1263.2,0.57
2014-02-28,0.13,1264.3,0.72
2014-03-31,0.17,1270.9,1.71
2014-04-30,0.15,1267.8,1.22
2014-05-31,0.15,1266.7,1.06
2014-06-30,0.15,1265.9,0.93
2014-07-31,0.14,1265.4,0.86
2014-08-31,0.14,1264.9,0.79
2014-09-30,0.13,1264.2,0.7
2014-10-31,0.13,1264.4,0.73
2014-11-30,0.13,1264.0,0.67
2014-12-31,0.13,1263.8,0.64
2015-01-31,0.13,1263.8,0.65
2015-02-28,0.14,1265.3,0.85
2015-03-31,0.14,1265.1,0.82
2015-04-30,0.13,1263.8,0.64
2015-05-31,0.13,1264.1,0.69
2015-06-30,0.13,1263.9,0.66
2015-07-31,0.13,1263.7,0.63
2015-08-31,0.12,1263.5,0.61
2015-09-30,0.12,1263.3,0.59
2015-10-31,0.16,1270.3,1.61
2015-11-30,0.14,1265.4,0.86
2015-12-31,0.13,1264.7,0.76
2016-01-31,0.14,1265.7,0.91
2016-02-29,0.15,1267.2,1.13
2016-03-31,0.15,1265.9,0.94
2016-04-30,0.15,1266.8,1.07
2016-05-31,0.14,1265.8,0.92
2016-06-30,0.12,1263.2,0.57
2016-07-31,0.13,1263.9,0.66
2016-08-31,0.14,1265.0,0.81
2016-09-30,0.13,1264.6,0.75
2016-10-31,0.12,1263.4,0.6
2016-11-30,0.12,1263.5,0.62
2016-12-31,0.13,1263.6,0.63
2017-01-31,0.12,1263.2,0.58
2017-02-28,0.14,1265.3,0.85
2017-03-31,0.15,1267.2,1.13
2017-04-30,0.16,1268.4,1.31
2017-05-31,0.11,1262.0,0.43
2017-06-30,0.14,1264.9,0.79
2017-07-31,0.11,1262.0,0.43
2017-08-31,0.12,1263.0,0.55
2017-09-30,0.13,1263.9,0.66
2017-10-31,0.1,1260.9,0.33
2017-11-30,0.13,1263.8,0.65
2017-12-31,0.13,1263.9,0.66
2018-01-31,0.13,1264.1,0.69
2018-02-28,0.16,1269.8,1.54
2018-03-31,0.14,1265.8,0.92
2018-04-30,0.14,1264.8,0.78
2018-05-31,0.14,1265.7,0.91
2018-06-30,0.14,1264.8,0.78
2018-07-31,0.14,1264.8,0.78
2018-08-31,0.14,1264.9,0.79
2018-09-30,0.14,1264.9,0.79
2018-10-31,0.13,1263.6,0.63
2018-11-30,0.12,1262.6,0.5
2018-12-31,0.12,1263.0,0.55
2019-01-31,0.13,1263.7,0.63
2019-02-28,0.13,1264.6,0.75
