Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,0.21,497.3,1.71
2000-02-29,0.21,497.3,1.71
2000-03-31,0.21,497.3,1.71
2000-04-30,0.2,496.1,1.46
2000-05-31,0.17,489.5,0.24
2000-06-30,0.2,496.1,1.46
2000-07-31,0.21,497.8,1.82
2000-08-31,0.17,490.9,0.49
2000-09-30,0.18,491.5,0.6
2000-10-31,0.18,492.1,0.7
2000-11-30,0.19,493.0,0.85
2000-12-31,0.19,493.9,1.04
2001-01-31,0.19,492.9,0.84
2001-02-28,0.18,492.0,0.68
2001-03-31,0.18,491.9,0.67
2001-04-30,0.18,491.9,0.66
2001-05-31,0.18,491.8,0.65
2001-06-30,0.19,493.8,1.01
2001-07-31,0.2,495.9,1.42
2001-08-31,0.19,494.0,1.06
2001-09-30,0.18,492.3,0.73
2001-10-31,0.18,492.6,0.79
2001-11-30,0.19,492.9,0.84
2001-12-31,0.19,493.4,0.94
2002-01-31,0.19,493.8,1.02
2002-02-28,0.19,494.2,1.1
2002-03-31,0.19,493.8,1.01
2002-04-30,0.18,491.4,0.57
2002-05-31,0.19,493.2,0.89
2002-06-30,0.2,495.2,1.28
2002-07-31,0.18,492.1,0.7
2002-08-31,0.19,493.7,1.0
2002-09-30,0.2,495.3,1.31
2002-10-31,0.19,493.9,1.04
2002-11-30,0.19,492.7,0.81
2002-12-31,0.18,492.4,0.76
2003-01-31,0.18,492.1,0.7
2003-02-28,0.2,495.0,1.25
2003-03-31,0.2,495.9,1.42
2003-04-30,0.21,497.9,1.85
2003-05-31,0.22,500.2,2.35
2003-06-30,0.21,498.1,1.88
2003-07-31,0.2,496.1,1.47
2003-08-31,0.19,494.2,1.09
2003-09-30,0.18,492.4,0.75
2003-10-31,0.17,490.7,0.45
2003-11-30,0.18,491.4,0.57
2003-12-31,0.18,492.0,0.68
2004-01-31,0.2,495.6,1.38
2004-02-29,0.22,499.8,2.25
2004-03-31,0.21,496.7,1.6
2004-04-30,0.2,496.2,1.49
2004-05-31,0.19,493.6,0.98
2004-06-30,0.19,493.6,0.98
2004-07-31,0.21,498.3,1.92
2004-08-31,0.21,498.7,2.01
2004-09-30,0.21,497.1,1.68
2004-10-31,0.2,495.6,1.38
2004-11-30,0.2,494.8,1.2
2004-12-31,0.19,493.9,1.04
2005-01-31,0.21,497.1,1.68
2005-02-28,0.21,497.6,1.78
2005-03-31,0.19,492.7,0.81
2005-04-30,0.19,493.9,1.04
2005-05-31,0.2,495.2,1.28
2005-06-30,0.17,490.9,0.49
2005-07-31,0.21,498.3,1.92
2005-08-31,0.22,499.6,2.2
2005-09-30,0.21,498.5,1.97
2005-10-31,0.2,496.2,1.49
2005-11-30,0.2,495.6,1.38
2005-12-31,0.18,491.8,0.65
2006-01-31,0.2,495.6,1.38
2006-02-28,0.22,499.8,2.25
2006-03-31,0.21,497.8,1.82
2006-04-30,0.18,492.0,0.68
2006-05-31,0.17,489.5,0.24
2006-06-30,0.17,490.3,0.39
2006-07-31,0.2,495.2,1.28
2006-08-31,0.22,500.5,2.4
2006-09-30,0.21,496.7,1.6
