Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,10.09,358.8,157.52
2000-02-29,9.98,358.4,153.53
2000-03-31,10.31,359.6,165.98
2000-04-30,9.24,355.6,126.72
2000-05-31,9.59,356.9,139.06
2000-06-30,9.22,355.5,125.95
2000-07-31,8.85,354.1,113.44
2000-08-31,8.81,354.0,112.21
2000-09-30,9.27,355.7,127.84
2000-10-31,9.73,357.4,144.35
2000-11-30,10.2,359.2,161.86
2000-12-31,10.09,358.8,157.78
2001-01-31,10.21,359.2,162.09
2001-02-28,9.96,358.3,152.76
2001-03-31,9.63,357.0,140.39
2001-04-30,9.66,357.1,141.67
2001-05-31,9.52,356.6,136.62
2001-06-30,9.38,356.1,131.64
2001-07-31,9.64,357.1,141.03
2001-08-31,9.91,358.1,150.75
2001-09-30,10.17,359.1,160.74
2001-10-31,10.03,358.5,155.39
2001-11-30,9.89,358.0,150.16
2001-12-31,9.58,356.8,138.6
2002-01-31,9.65,357.1,141.17
2002-02-28,9.14,355.2,123.49
2002-03-31,9.27,355.7,127.88
2002-04-30,9.57,356.8,138.33
2002-05-31,8.66,353.4,107.32
2002-06-30,8.46,352.7,101.16
2002-07-31,8.88,354.2,114.59
2002-08-31,9.3,355.8,128.72
2002-09-30,9.71,357.3,143.57
2002-10-31,9.75,357.5,145.04
2002-11-30,10.26,359.4,164.03
2002-12-31,9.68,357.2,142.42
2003-01-31,9.74,357.5,144.76
2003-02-28,9.64,357.0,140.74
2003-03-31,9.74,357.5,144.64
2003-04-30,9.56,356.8,138.12
2003-05-31,9.7,357.3,143.26
2003-06-30,9.52,356.6,136.72
2003-07-31,9.34,355.9,130.3
2003-08-31,9.16,355.3,124.02
2003-09-30,8.98,354.6,117.89
2003-10-31,8.8,353.9,111.88
2003-11-30,9.12,355.1,122.79
2003-12-31,9.12,355.1,122.56
2004-01-31,9.65,357.1,141.3
2004-02-29,8.27,352.0,95.12
2004-03-31,8.05,351.1,88.52
2004-04-30,7.75,350.0,79.77
2004-05-31,7.23,348.1,65.54
2004-06-30,7.96,350.8,85.69
2004-07-31,8.4,352.4,99.23
2004-08-31,8.85,354.1,113.6
2004-09-30,9.3,355.8,128.77
2004-10-31,10.44,360.1,171.16
2004-11-30,9.24,355.6,126.84
2004-12-31,9.5,356.6,135.97
2005-01-31,9.51,356.6,136.21
2005-02-28,9.05,354.9,120.34
2005-03-31,9.62,357.0,140.27
2005-04-30,8.1,351.3,89.92
2005-05-31,7.99,350.9,86.63
2005-06-30,8.21,351.7,93.4
2005-07-31,8.44,352.6,100.35
2005-08-31,8.12,351.4,90.55
2005-09-30,9.17,355.3,124.18
2005-10-31,10.21,359.2,162.32
2005-11-30,10.18,359.1,161.3
2005-12-31,9.47,356.4,134.7
2006-01-31,10.05,358.6,156.03
2006-02-28,10.03,358.5,155.41
2006-03-31,10.02,358.5,154.96
2006-04-30,10.01,358.5,154.65
2006-05-31,10.0,358.4,154.35
2006-06-30,9.1,355.0,121.86
2006-07-31,9.5,356.6,136.03
2006-08-31,9.91,358.1,150.85
2006-09-30,10.32,359.6,166.38
2006-10-31,10.31,359.6,166.15
2006-11-30,9.9,358.0,150.5
2006-12-31,10.06,358.7,156.68
2007-01-31,9.99,358.4,154.03
2007-02-28,9.98,358.4,153.56
2007-03-31,10.05,358.6,156.22
2007-04-30,9.7,357.3,143.01
2007-05-31,9.12,355.1,122.78
2007-06-30,8.55,353.0,103.9
2007-07-31,8.87,354.2,114.36
2007-08-31,9.2,355.4,125.22
2007-09-30,9.52,356.6,136.54
2007-10-31,9.66,357.1,141.58
2007-11-30,9.47,356.4,134.94
2007-12-31,9.14,355.2,123.46
2008-01-31,9.11,355.1,122.3
2008-02-29,9.26,355.6,127.5
2008-03-31,8.68,353.5,107.95
2008-04-30,8.22,351.8,93.56
2008-05-31,8.2,351.7,92.87
2008-06-30,8.46,352.7,101.0
2008-07-31,8.55,353.0,103.81
2008-08-31,8.64,353.3,106.63
2008-09-30,8.73,353.6,109.49
2008-10-31,9.14,355.2,123.17
2008-11-30,9.55,356.7,137.54
2008-12-31,9.74,357.5,144.63
2009-01-31,9.35,356.0,130.64
2009-02-28,9.5,356.6,135.97
2009-03-31,9.28,355.7,128.15
2009-04-30,9.58,356.9,138.89
2009-05-31,9.51,356.6,136.34
2009-06-30,7.69,349.8,77.99
2009-07-31,8.1,351.3,89.86
2009-08-31,8.5,352.8,102.41
2009-09-30,8.91,354.3,115.62
2009-10-31,10.07,358.7,156.84
2009-11-30,10.83,361.6,186.91
2009-12-31,10.41,360.0,170.15
2010-01-31,9.58,356.8,138.72
2010-02-28,9.56,356.8,138.15
2010-03-31,8.62,353.3,106.07
2010-04-30,8.29,352.0,95.71
2010-05-31,8.24,351.8,94.08
2010-06-30,7.95,350.8,85.68
2010-07-31,7.67,349.8,77.58
2010-08-31,8.42,352.5,99.82
2010-09-30,9.17,355.3,124.33
2010-10-31,8.85,354.1,113.7
2010-11-30,9.52,356.6,136.45
2010-12-31,9.18,355.3,124.68
2011-01-31,9.46,356.4,134.34
