Time,area_km2,elevation_m,changed_storage_mcm
2018-01-31,0.78,474.5,12.22
2018-02-28,0.78,474.5,12.22
2018-03-31,0.79,474.8,12.47
2018-04-30,0.36,459.5,3.84
2018-05-31,0.45,463.0,5.24
2018-06-30,0.57,467.7,7.61
2018-07-31,0.65,469.9,8.92
2018-08-31,0.72,472.6,10.8
2018-09-30,0.68,471.0,9.64
2018-10-31,0.63,469.4,8.61
2018-11-30,0.58,468.1,7.83
2018-12-31,0.73,473.0,11.03
2019-01-31,0.72,472.5,10.69
2019-02-28,0.71,472.0,10.36
2019-03-31,0.88,479.0,15.95
2019-04-30,0.77,474.1,11.9
2019-05-31,0.63,469.5,8.68
2019-06-30,0.62,469.0,8.36
2019-07-31,0.48,464.5,5.94
2019-08-31,0.69,471.4,9.91
2019-09-30,0.68,471.2,9.79
2019-10-31,0.76,473.8,11.67
2019-11-30,0.71,472.1,10.44
2019-12-31,0.91,480.7,17.5
2020-01-31,0.38,460.2,4.08
2020-02-29,0.51,465.8,6.57
2020-03-31,0.72,472.4,10.65
2020-04-30,0.9,480.3,17.08
2020-05-31,0.59,468.4,7.97
2020-06-30,0.62,469.1,8.39
2020-07-31,0.5,465.6,6.49
2020-08-31,0.35,459.4,3.79
2020-09-30,0.38,460.2,4.09
2020-10-31,0.71,472.1,10.42
2020-11-30,0.74,473.2,11.23
2020-12-31,0.46,463.3,5.36
2021-01-31,0.72,472.4,10.61
2021-02-28,0.88,479.0,15.91
2021-03-31,0.69,471.4,9.93
2021-04-30,0.38,460.4,4.14
2021-05-31,0.68,471.0,9.69
2021-06-30,0.51,466.1,6.71
2021-07-31,0.51,466.2,6.76
2021-08-31,0.82,476.0,13.38
2021-09-30,0.69,471.3,9.87
2021-10-31,0.7,471.7,10.17
2021-11-30,1.0,485.7,22.22
2021-12-31,0.74,473.3,11.3
2022-01-31,0.85,477.5,14.63
2022-02-28,0.53,466.8,7.11
2022-03-31,0.46,463.4,5.42
2022-04-30,0.86,478.0,15.06
2022-05-31,0.67,470.7,9.47
2022-06-30,0.63,469.3,8.53
2022-07-31,0.58,468.1,7.82
2022-08-31,0.55,467.2,7.32
2022-09-30,0.75,473.5,11.42
2022-10-31,0.65,469.9,8.95
2022-11-30,0.62,469.1,8.45
2022-12-31,0.86,477.9,14.96
2023-01-31,0.81,475.7,13.15
2023-02-28,0.84,477.0,14.27
2023-03-31,0.9,479.9,16.71
2023-04-30,0.7,472.0,10.31
2023-05-31,0.82,475.8,13.28
2023-06-30,0.82,475.9,13.32
2023-07-31,0.72,472.5,10.74
2023-08-31,0.7,471.7,10.16
2023-09-30,0.67,470.9,9.61
2023-10-31,0.65,470.2,9.12
2023-11-30,0.65,470.1,9.06
2023-12-31,0.88,479.3,16.19
2024-01-31,0.61,468.7,8.17
2024-02-29,0.33,458.0,3.48
2024-03-31,0.88,479.2,16.12
2024-04-30,0.69,471.5,9.97
2024-05-31,0.96,483.9,20.42
2024-06-30,0.54,467.0,7.19
2024-07-31,0.7,471.8,10.23
2024-08-31,0.71,472.1,10.42
2024-09-30,0.77,474.3,12.03
2024-10-31,0.73,472.7,10.88
2024-11-30,0.72,472.5,10.74
2024-12-31,0.84,477.2,14.36
2025-01-31,0.96,483.9,20.42
2025-02-28,0.81,475.5,13.03
2025-03-31,0.66,470.3,9.18
2025-04-30,0.99,485.3,21.81
2025-05-31,0.68,471.3,9.85
