Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,0.07,1250.0,0.69
2000-02-29,0.07,1252.2,0.85
2000-03-31,0.07,1250.4,0.72
2000-04-30,0.07,1252.0,0.83
2000-05-31,0.08,1254.4,1.02
2000-06-30,0.06,1247.0,0.49
2000-07-31,0.05,1240.2,0.12
2000-08-31,0.05,1243.7,0.3
2000-09-30,0.06,1247.3,0.5
2000-10-31,0.07,1251.0,0.76
2000-11-30,0.08,1254.8,1.05
2000-12-31,0.08,1252.4,0.86
2001-01-31,0.07,1249.8,0.67
2001-02-28,0.07,1251.6,0.8
2001-03-31,0.08,1256.3,1.18
2001-04-30,0.08,1256.3,1.18
2001-05-31,0.04,,
2001-06-30,0.08,1255.1,1.07
2001-07-31,0.08,1254.2,1.0
2001-08-31,0.08,1253.2,0.92
2001-09-30,0.05,1243.0,0.25
2001-10-31,0.07,1249.1,0.62
2001-11-30,0.08,1255.1,1.07
2001-12-31,0.06,1247.7,0.53
2002-01-31,0.07,1249.3,0.64
2002-02-28,0.07,1249.3,0.64
2002-03-31,0.08,1252.4,0.86
2002-04-30,0.08,1255.5,1.11
2002-05-31,0.08,1255.5,1.11
2002-06-30,0.08,1255.5,1.11
2002-07-31,0.08,1255.5,1.11
2002-08-31,0.08,1255.5,1.11
2002-09-30,0.07,1250.8,0.74
2002-10-31,0.07,1248.9,0.61
2002-11-30,0.07,1249.6,0.66
2002-12-31,0.06,1246.7,0.47
2003-01-31,0.07,1251.6,0.8
2003-02-28,0.08,1255.1,1.07
2003-03-31,0.08,1254.0,0.98
2003-04-30,0.08,1255.5,1.11
2003-05-31,0.06,1243.8,0.3
2003-06-30,0.06,1246.4,0.45
2003-07-31,0.07,1248.6,0.59
2003-08-31,0.07,1250.8,0.74
2003-09-30,0.08,1253.6,0.95
2003-10-31,0.08,1254.0,0.98
2003-11-30,0.08,1254.4,1.02
2003-12-31,0.07,1251.6,0.8
2004-01-31,0.07,1250.0,0.69
2004-02-29,0.08,1254.0,0.98
2004-03-31,0.08,1256.3,1.18
2004-04-30,0.08,1253.6,0.95
2004-05-31,0.06,1247.7,0.53
2004-06-30,0.07,1249.6,0.66
2004-07-31,0.07,1251.1,0.76
2004-08-31,0.08,1252.5,0.87
2004-09-30,0.08,1254.5,1.02
2004-10-31,0.08,1255.9,1.14
2004-11-30,0.06,1246.7,0.47
2004-12-31,0.08,1252.4,0.86
2005-01-31,0.06,1246.9,0.48
2005-02-28,0.07,1252.0,0.83
2005-03-31,0.06,1247.7,0.53
2005-04-30,0.05,1243.6,0.29
2005-05-31,0.07,1250.8,0.74
2005-06-30,0.05,1240.2,0.12
2005-07-31,0.08,1254.0,0.98
2005-08-31,0.08,1253.2,0.92
2005-09-30,0.08,1252.4,0.86
2005-10-31,0.07,1252.0,0.83
2005-11-30,0.07,1248.1,0.56
2005-12-31,0.07,1249.9,0.68
2006-01-31,0.07,1251.9,0.82
2006-02-28,0.08,1253.6,0.95
2006-03-31,0.08,1252.4,0.86
2006-04-30,0.08,1255.3,1.09
2006-05-31,0.06,1246.7,0.47
2006-06-30,0.07,1251.2,0.77
2006-07-31,0.08,1255.5,1.11
2006-08-31,0.08,1254.8,1.05
2006-09-30,0.08,1253.6,0.95
2006-10-31,0.08,1252.4,0.86
2006-11-30,0.07,1252.2,0.85
2006-12-31,0.07,1251.2,0.77
2007-01-31,0.07,1250.0,0.69
2007-02-28,0.07,1249.6,0.66
2007-03-31,0.08,1253.6,0.95
2007-04-30,0.08,1256.3,1.18
2007-05-31,0.08,1255.7,1.12
2007-06-30,0.08,1255.3,1.09
2007-07-31,0.08,1254.9,1.05
2007-08-31,0.08,1254.2,1.0
2007-09-30,0.08,1253.6,0.95
2007-10-31,0.06,1246.5,0.46
2007-11-30,0.08,1255.3,1.09
2007-12-31,0.05,1243.0,0.25
2008-01-31,0.07,1248.3,0.57
2008-02-29,0.08,1253.6,0.95
2008-03-31,0.08,1253.6,0.95
2008-04-30,0.05,1243.0,0.25
2008-05-31,0.07,1250.8,0.74
2008-06-30,0.07,1249.4,0.64
2008-07-31,0.06,1247.5,0.52
2008-08-31,0.06,1246.0,0.43
2008-09-30,0.06,1244.1,0.32
2008-10-31,0.08,1254.8,1.05
2008-11-30,0.08,1252.8,0.89
2008-12-31,0.08,1253.9,0.97
2009-01-31,0.08,1254.9,1.06
2009-02-28,0.08,1255.5,1.11
2009-03-31,0.08,1256.3,1.18
2009-04-30,0.08,1252.8,0.89
2009-05-31,0.08,1255.5,1.11
2009-06-30,0.07,1250.8,0.74
2009-07-31,0.07,1251.2,0.77
2009-08-31,0.07,1251.6,0.8
2009-09-30,0.07,1252.0,0.83
2009-10-31,0.08,1252.4,0.86
2009-11-30,0.07,1249.3,0.64
2009-12-31,0.07,1249.8,0.67
2010-01-31,0.08,1252.4,0.86
2010-02-28,0.07,1252.2,0.85
2010-03-31,0.07,1250.4,0.72
2010-04-30,0.06,1245.3,0.39
2010-05-31,0.07,1251.6,0.8
2010-06-30,0.06,1246.9,0.48
2010-07-31,0.05,1242.6,0.23
2010-08-31,0.08,1255.1,1.07
2010-09-30,0.08,1254.3,1.0
2010-10-31,0.08,1253.3,0.93
2010-11-30,0.08,1252.4,0.86
2010-12-31,0.07,1250.8,0.74
2011-01-31,0.07,1249.8,0.67
2011-02-28,0.08,1255.1,1.07
2011-03-31,0.07,1249.8,0.67
2011-04-30,0.08,1254.0,0.98
2011-05-31,0.08,1253.1,0.92
2011-06-30,0.08,1252.4,0.86
2011-07-31,0.07,1251.9,0.82
2011-08-31,0.07,1251.0,0.76
2011-09-30,0.07,1250.1,0.69
2011-10-31,0.07,1249.6,0.66
2011-11-30,0.07,1248.9,0.61
2011-12-31,0.06,1247.7,0.53
2012-01-31,0.06,1246.7,0.47
2012-02-29,0.06,1247.7,0.53
2012-03-31,0.04,1239.0,0.06
2012-04-30,0.05,1242.1,0.21
2012-05-31,0.05,1241.0,0.16
2012-06-30,0.05,1241.3,0.17
2012-07-31,0.05,1241.8,0.2
2012-08-31,0.05,1242.5,0.23
2012-09-30,0.05,1243.1,0.26
