Time,area_km2,elevation_m,changed_storage_mcm
2006-01-31,9.84,836.8,260.59
2006-02-28,7.22,824.7,157.61
2006-03-31,4.6,813.0,88.65
2006-04-30,5.7,818.3,115.67
2006-05-31,6.83,822.9,144.79
2006-06-30,6.98,823.7,149.86
2006-07-31,7.14,824.4,154.98
2006-08-31,7.36,825.3,161.93
2006-09-30,8.28,829.3,193.18
2006-10-31,9.21,833.6,230.72
2006-11-30,7.98,828.1,182.71
2006-12-31,9.64,835.7,250.57
2007-01-31,7.26,824.9,158.88
2007-02-28,7.63,826.5,170.56
2007-03-31,9.56,835.4,247.23
2007-04-30,10.83,842.1,315.84
2007-05-31,8.09,828.5,186.6
2007-06-30,5.36,816.8,107.58
2007-07-31,6.59,821.8,137.57
2007-08-31,7.82,827.4,177.26
2007-09-30,7.9,827.7,180.04
2007-10-31,6.68,822.3,140.27
2007-11-30,6.68,822.2,140.1
2007-12-31,6.67,822.2,139.94
2008-01-31,6.66,822.2,139.77
2008-02-29,6.66,822.2,139.6
2008-03-31,6.52,821.5,135.6
2008-04-30,7.01,823.8,150.91
2008-05-31,7.51,826.0,166.5
2008-06-30,6.77,822.7,143.15
2008-07-31,6.03,819.6,123.17
2008-08-31,5.29,816.5,105.96
2008-09-30,7.04,823.9,151.67
2008-10-31,7.37,825.4,162.26
2008-11-30,7.7,826.8,173.08
2008-12-31,7.42,825.6,163.78
2009-01-31,8.24,829.2,191.69
2009-02-28,9.43,834.7,241.04
2009-03-31,8.77,831.6,212.19
2009-04-30,8.12,828.6,187.42
2009-05-31,8.96,832.4,219.72
2009-06-30,5.59,817.9,113.32
2009-07-31,5.7,818.3,115.77
2009-08-31,5.81,818.7,118.18
2009-09-30,6.24,820.4,128.0
2009-10-31,5.89,819.1,120.12
2009-11-30,6.96,823.5,149.06
2009-12-31,6.54,821.6,136.16
2010-01-31,7.63,826.5,170.54
2010-02-28,7.26,824.9,158.78
2010-03-31,9.63,835.7,250.19
2010-04-30,8.11,828.6,187.12
2010-05-31,6.13,819.9,125.17
2010-06-30,6.26,820.4,128.56
2010-07-31,6.39,821.0,132.09
2010-08-31,6.52,821.6,135.71
2010-09-30,5.85,818.9,119.08
2010-10-31,7.33,825.2,161.06
2010-11-30,8.58,830.6,204.24
2010-12-31,6.65,822.1,139.19
2011-01-31,7.52,826.0,166.66
2011-02-28,8.17,828.9,189.17
2011-03-31,6.92,823.4,147.81
2011-04-30,8.88,832.0,216.37
2011-05-31,7.6,826.4,169.52
2011-06-30,6.63,822.0,138.69
2011-07-31,6.47,821.3,134.27
2011-08-31,7.0,823.7,150.39
2011-09-30,7.53,826.0,167.01
2011-10-31,8.06,828.4,185.33
2011-11-30,8.59,830.7,204.68
2011-12-31,8.05,828.4,185.22
2012-01-31,7.52,826.0,166.79
2012-02-29,7.82,827.4,177.25
2012-03-31,7.7,826.8,173.05
2012-04-30,6.79,822.7,143.55
2012-05-31,6.62,822.0,138.41
2012-06-30,6.58,821.8,137.38
2012-07-31,6.55,821.7,136.34
2012-08-31,6.51,821.5,135.3
2012-09-30,6.47,821.3,134.26
2012-10-31,7.34,825.3,161.29
2012-11-30,6.9,823.3,147.35
2012-12-31,6.19,820.1,126.67
2013-01-31,7.93,827.8,180.93
2013-02-28,7.41,825.6,163.48
2013-03-31,8.3,829.4,193.85
2013-04-30,6.42,821.1,132.92
2013-05-31,4.54,812.8,87.46
2013-06-30,4.66,813.4,90.29
2013-07-31,6.68,822.3,140.28
2013-08-31,4.63,813.2,89.44
2013-09-30,6.78,822.7,143.35
2013-10-31,6.83,823.0,144.97
2013-11-30,8.11,828.6,187.16
2013-12-31,5.56,817.7,112.45
2014-01-31,7.27,825.0,159.4
2014-02-28,6.75,822.6,142.36
2014-03-31,7.56,826.2,168.29
2014-04-30,7.66,826.6,171.58
2014-05-31,8.63,830.9,206.5
2014-06-30,7.4,825.5,163.2
2014-07-31,6.17,820.1,126.28
2014-08-31,5.71,818.4,116.03
2014-09-30,7.08,824.1,152.89
2014-10-31,8.09,828.5,186.55
2014-11-30,6.58,821.8,137.26
2014-12-31,6.55,821.7,136.34
2015-01-31,5.34,816.7,107.03
2015-02-28,7.79,827.2,176.01
2015-03-31,6.24,820.4,128.22
2015-04-30,5.78,818.6,117.46
2015-05-31,5.62,818.0,114.03
2015-06-30,5.16,815.8,102.38
2015-07-31,6.12,819.9,125.06
2015-08-31,5.18,815.9,102.95
2015-09-30,6.02,819.5,122.89
2015-10-31,8.1,828.5,186.73
2015-11-30,7.71,826.8,173.28
2015-12-31,7.32,825.2,160.68
2016-01-31,5.37,816.9,107.96
2016-02-29,5.08,815.5,100.45
2016-03-31,6.07,819.7,123.89
2016-04-30,5.47,817.4,110.46
2016-05-31,6.21,820.2,127.31
2016-06-30,6.09,819.8,124.39
2016-07-31,6.24,820.4,128.16
2016-08-31,4.94,814.8,97.21
2016-09-30,7.25,824.9,158.72
2016-10-31,7.96,828.0,182.02
2016-11-30,8.07,828.4,185.67
2016-12-31,5.21,816.1,103.74
2017-01-31,6.1,819.8,124.71
2017-02-28,5.71,818.4,116.08
2017-03-31,5.2,816.1,103.56
2017-04-30,5.86,818.9,119.45
2017-05-31,6.14,820.0,125.56
2017-06-30,4.67,813.5,90.71
2017-07-31,6.77,822.7,142.96
2017-08-31,6.78,822.7,143.36
2017-09-30,6.15,820.0,125.73
2017-10-31,7.1,824.2,153.74
2017-11-30,8.05,828.4,185.18
2017-12-31,5.65,818.1,114.67
2018-01-31,6.54,821.6,136.16
2018-02-28,6.03,819.5,123.02
2018-03-31,4.89,814.6,96.02
2018-04-30,5.61,818.0,113.77
2018-05-31,6.42,821.2,133.05
2018-06-30,6.64,822.0,138.89
2018-07-31,6.51,821.5,135.26
2018-08-31,5.68,818.2,115.3
2018-09-30,5.6,817.9,113.42
2018-10-31,7.8,827.3,176.43
2018-11-30,7.52,826.0,166.64
2018-12-31,7.85,827.5,178.15
2019-01-31,9.36,834.4,238.01
2019-02-28,6.6,821.9,137.74
2019-03-31,5.47,817.3,110.4
2019-04-30,4.15,810.9,79.56
2019-05-31,5.11,815.6,101.23
2019-06-30,8.74,831.4,210.75
2019-07-31,8.18,828.9,189.76
2019-08-31,7.63,826.5,170.68
2019-09-30,4.96,814.9,97.58
2019-10-31,5.43,817.2,109.53
2019-11-30,5.06,815.4,100.08
2019-12-31,4.71,813.6,91.6
2020-01-31,6.47,821.3,134.32
2020-02-29,6.27,820.5,128.92
2020-03-31,6.1,819.8,124.54
2020-04-30,6.7,822.4,140.98
2020-05-31,7.31,825.1,160.49
2020-06-30,8.69,831.2,208.8
2020-07-31,5.98,819.4,121.98
2020-08-31,5.41,817.1,108.84
2020-09-30,9.02,832.7,222.37
2020-10-31,8.42,829.9,197.98
2020-11-30,7.83,827.4,177.67
2020-12-31,6.89,823.2,146.77
2021-01-31,6.46,821.3,133.88
2021-02-28,6.55,821.7,136.46
2021-03-31,5.87,819.0,119.59
2021-04-30,5.1,815.6,101.02
2021-05-31,10.04,837.7,269.99
2021-06-30,5.08,815.4,100.36
2021-07-31,8.75,831.5,211.46
2021-08-31,7.22,824.8,157.75
2021-09-30,8.62,830.9,206.2
2021-10-31,3.95,809.7,75.11
2021-11-30,8.05,828.4,185.12
2021-12-31,8.07,828.4,185.64
2022-01-31,7.88,827.6,179.1
2022-02-28,7.56,826.2,168.03
2022-03-31,7.18,824.6,156.34
2022-04-30,10.63,840.9,303.04
2022-05-31,10.43,839.8,291.46
2022-06-30,8.25,829.2,192.0
2022-07-31,6.07,819.7,123.88
2022-08-31,3.98,809.9,75.55
2022-09-30,6.93,823.4,148.24
2022-10-31,7.4,825.5,163.3
2022-11-30,7.74,827.0,174.26
2022-12-31,6.21,820.3,127.36
