Time,area_km2,elevation_m,changed_storage_mcm
2007-01-31,0.01,683.2,0.1
2007-02-28,0.01,683.2,0.1
2007-03-31,0.01,685.6,0.13
2007-04-30,0.01,681.8,0.08
2007-05-31,0.01,683.2,0.1
2007-06-30,0.01,681.9,0.09
2007-07-31,0.01,681.2,0.08
2007-08-31,0.01,680.1,0.07
2007-09-30,0.01,684.0,0.11
2007-10-31,0.01,683.2,0.1
2007-11-30,0.01,683.2,0.1
2007-12-31,0.01,682.4,0.09
2008-01-31,0.01,680.9,0.08
2008-02-29,0.01,683.2,0.1
2008-03-31,0.01,684.0,0.11
2008-04-30,0.01,687.9,0.16
2008-05-31,0.01,686.2,0.14
2008-06-30,0.01,685.1,0.12
2008-07-31,0.01,684.0,0.11
2008-08-31,0.01,684.0,0.11
2008-09-30,0.01,683.6,0.11
2008-10-31,0.01,683.2,0.1
2008-11-30,0.01,684.0,0.11
2008-12-31,0.01,683.2,0.1
2009-01-31,0.01,683.2,0.1
2009-02-28,0.01,684.0,0.11
2009-03-31,0.01,687.9,0.16
2009-04-30,0.01,685.6,0.13
2009-05-31,0.01,681.8,0.08
2009-06-30,0.01,683.2,0.1
2009-07-31,0.01,683.6,0.11
2009-08-31,0.01,684.0,0.11
2009-09-30,0.01,683.2,0.1
2009-10-31,0.01,684.0,0.11
2009-11-30,0.01,683.2,0.1
2009-12-31,0.01,683.2,0.1
2010-01-31,0.01,683.2,0.1
2010-02-28,0.01,685.6,0.13
2010-03-31,0.01,684.0,0.11
2010-04-30,0.01,683.2,0.1
2010-05-31,0.01,683.2,0.1
2010-06-30,0.01,683.2,0.1
2010-07-31,0.01,683.2,0.1
2010-08-31,0.01,683.2,0.1
2010-09-30,0.01,683.2,0.1
2010-10-31,0.01,683.2,0.1
2010-11-30,0.01,682.8,0.1
2010-12-31,0.01,682.4,0.09
2011-01-31,0.01,682.4,0.09
2011-02-28,0.01,682.8,0.1
2011-03-31,0.01,683.2,0.1
2011-04-30,0.01,683.2,0.1
2011-05-31,0.01,682.4,0.09
2011-06-30,0.01,681.8,0.08
2011-07-31,0.01,681.4,0.08
2011-08-31,0.01,682.0,0.09
2011-09-30,0.01,683.2,0.1
2011-10-31,0.01,683.2,0.1
2011-11-30,0.01,683.2,0.1
2011-12-31,0.01,682.4,0.09
2012-01-31,0.01,681.8,0.08
2012-02-29,0.01,683.2,0.1
2012-03-31,0.01,683.2,0.1
2012-04-30,0.01,684.0,0.11
2012-05-31,0.01,680.1,0.07
2012-06-30,0.01,681.8,0.08
2012-07-31,0.01,682.4,0.09
2012-08-31,0.01,683.2,0.1
2012-09-30,0.01,683.2,0.1
2012-10-31,0.01,683.2,0.1
2012-11-30,0.01,681.8,0.08
2012-12-31,0.01,682.4,0.09
2013-01-31,0.01,684.0,0.11
2013-02-28,0.01,683.2,0.1
2013-03-31,0.01,685.6,0.13
2013-04-30,0.01,683.2,0.1
2013-05-31,0.01,684.0,0.11
2013-06-30,0.01,684.0,0.11
2013-07-31,0.01,684.0,0.11
2013-08-31,0.01,684.0,0.11
2013-09-30,0.01,684.0,0.11
2013-10-31,0.01,684.0,0.11
2013-11-30,0.01,683.2,0.1
2013-12-31,0.01,684.0,0.11
2014-01-31,0.01,683.2,0.1
2014-02-28,0.01,684.0,0.11
2014-03-31,0.01,687.9,0.16
2014-04-30,0.01,687.9,0.16
2014-05-31,0.01,683.2,0.1
2014-06-30,0.01,683.8,0.11
