Time,area_km2,elevation_m,changed_storage_mcm
2015-01-31,34.89,184.8,783.76
2015-02-28,34.89,184.8,783.76
2015-03-31,34.89,184.8,783.76
2015-04-30,36.54,186.0,827.66
2015-05-31,33.44,183.7,745.98
2015-06-30,30.34,180.6,670.22
2015-07-31,34.3,184.3,768.05
2015-08-31,38.26,187.2,873.37
2015-09-30,42.23,190.1,987.38
2015-10-31,53.24,197.3,1330.72
2015-11-30,53.31,197.3,1332.96
2015-12-31,64.35,204.2,1741.42
2016-01-31,62.84,203.3,1678.8
2016-02-29,66.25,205.4,1818.35
2016-03-31,71.34,208.7,2041.68
2016-04-30,74.43,210.7,2189.57
2016-05-31,49.54,194.9,1208.86
2016-06-30,82.38,216.0,2606.55
2016-07-31,55.96,199.0,1423.74
2016-08-31,52.95,197.1,1320.92
2016-09-30,81.47,215.4,2554.86
2016-10-31,97.33,225.7,3477.92
2016-11-30,98.62,226.5,3552.73
2016-12-31,101.92,228.5,3749.64
2017-01-31,98.66,226.5,3555.03
2017-02-28,97.22,225.7,3472.21
2017-03-31,93.45,223.5,3261.27
2017-04-30,88.11,220.0,2945.05
2017-05-31,89.48,220.9,3027.75
2017-06-30,89.71,221.1,3041.45
2017-07-31,87.22,219.4,2890.39
2017-08-31,84.73,217.7,2744.56
2017-09-30,95.01,224.4,3350.87
2017-10-31,108.57,233.0,4225.0
2017-11-30,105.55,230.8,3996.08
2017-12-31,105.66,230.9,4004.44
2018-01-31,103.21,229.3,3833.87
2018-02-28,111.47,235.2,4472.87
2018-03-31,109.0,233.3,4260.51
2018-04-30,112.55,236.2,4577.4
2018-05-31,53.87,197.7,1352.26
2018-06-30,95.87,224.9,3398.81
2018-07-31,99.92,227.3,3629.73
2018-08-31,103.98,229.8,3885.29
2018-09-30,108.03,232.6,4182.44
2018-10-31,112.03,235.7,4527.22
2018-11-30,107.95,232.5,4176.53
2018-12-31,115.25,238.6,4857.14
2019-01-31,116.71,240.2,5035.22
2019-02-28,116.49,239.9,5005.61
2019-03-31,114.79,238.1,4802.57
2019-04-30,110.94,234.8,4424.52
2019-05-31,110.86,234.7,4417.32
2019-06-30,104.3,230.0,3907.46
2019-07-31,50.65,195.6,1245.24
2019-08-31,34.55,184.5,774.77
2019-09-30,117.92,241.6,5210.03
2019-10-31,117.07,240.6,5084.96
2019-11-30,117.18,240.7,5101.23
2019-12-31,117.88,241.6,5203.8
2020-01-31,116.57,240.0,5015.31
2020-02-29,113.66,237.1,4685.35
2020-03-31,112.99,236.5,4620.19
2020-04-30,113.81,237.3,4700.13
2020-05-31,109.62,233.8,4311.95
2020-06-30,108.43,232.9,4213.89
2020-07-31,106.45,231.5,4061.98
2020-08-31,101.99,228.5,3753.82
2020-09-30,104.24,230.0,3902.95
2020-10-31,97.87,226.1,3508.17
2020-11-30,116.64,240.1,5025.38
2020-12-31,118.41,242.3,5286.84
2021-01-31,118.95,243.1,5379.18
2021-02-28,116.18,239.6,4968.69
2021-03-31,113.73,237.2,4692.26
2021-04-30,108.74,233.1,4239.38
2021-05-31,108.05,232.6,4183.85
2021-06-30,105.86,231.1,4018.49
2021-07-31,104.11,229.9,3894.66
2021-08-31,104.98,230.5,3955.91
2021-09-30,113.01,236.6,4621.34
2021-10-31,116.17,239.6,4966.91
2021-11-30,117.29,240.9,5116.88
2021-12-31,119.33,243.6,5447.43
2022-01-31,117.04,240.5,5081.09
2022-02-28,115.86,239.2,4929.56
2022-03-31,111.65,235.4,4490.22
2022-04-30,109.94,234.0,4338.29
2022-05-31,54.95,198.3,1389.09
2022-06-30,103.02,229.2,3820.7
2022-07-31,103.98,229.8,3885.29
2022-08-31,106.1,231.2,4036.23
2022-09-30,106.83,231.7,4089.91
2022-10-31,117.73,241.4,5181.71
2022-11-30,116.77,240.2,5042.97
2022-12-31,117.53,241.2,5151.53
2023-01-31,117.72,241.4,5179.37
2023-02-28,116.21,239.6,4972.11
2023-03-31,113.16,236.7,4636.78
2023-04-30,107.58,232.3,4147.59
2023-05-31,104.67,230.3,3933.74
2023-06-30,65.04,204.7,1768.79
2023-07-31,98.7,226.6,3557.32
2023-08-31,106.0,231.2,4029.04
2023-09-30,113.3,236.8,4649.9
2023-10-31,114.9,238.3,4814.71
2023-11-30,116.89,240.4,5059.59
2023-12-31,117.36,240.9,5126.36
2024-01-31,117.67,241.3,5172.45
2024-02-29,116.17,239.6,4966.71
2024-03-31,115.2,238.6,4851.5
2024-04-30,114.62,238.0,4782.54
2024-05-31,109.11,233.4,4269.26
2024-06-30,79.64,214.1,2450.38
2024-07-31,38.79,187.6,886.75
2024-08-31,108.97,233.3,4257.7
2024-09-30,109.32,233.6,4287.14
2024-10-31,113.36,236.9,4655.28
2024-11-30,111.97,235.7,4520.91
2024-12-31,114.45,237.8,4765.23
2025-01-31,115.31,238.7,4863.83
2025-02-28,113.41,236.9,4660.65
2025-03-31,113.05,236.6,4625.73
2025-04-30,109.62,233.8,4311.68
2025-05-31,107.71,232.4,4157.89
