Time,area_km2,elevation_m,changed_storage_mcm
2011-01-31,0.67,439.7,17.24
2011-02-28,0.67,439.7,17.24
2011-03-31,0.58,430.5,11.56
2011-04-30,0.48,421.6,6.81
2011-05-31,0.59,432.2,12.55
2011-06-30,0.59,432.0,12.39
2011-07-31,0.59,431.6,12.18
2011-08-31,0.28,409.4,2.13
2011-09-30,0.15,403.0,0.7
2011-10-31,0.44,419.1,5.63
2011-11-30,0.73,444.8,20.81
2011-12-31,0.41,416.9,4.72
2012-01-31,0.49,421.8,6.89
2012-02-29,0.56,429.4,10.89
2012-03-31,0.64,436.7,15.31
2012-04-30,0.72,443.7,20.03
2012-05-31,0.81,452.2,26.53
2012-06-30,0.5,423.2,7.59
2012-07-31,0.19,404.9,1.04
2012-08-31,0.37,414.3,3.71
2012-09-30,0.54,426.8,9.49
2012-10-31,0.72,443.6,19.99
2012-11-30,0.61,433.5,13.29
2012-12-31,0.49,422.7,7.33
2013-01-31,0.51,423.8,7.91
2013-02-28,0.52,424.7,8.34
2013-03-31,0.53,426.0,9.04
2013-04-30,0.91,462.9,35.69
2013-05-31,0.83,454.8,28.67
2013-06-30,0.75,447.4,22.73
2013-07-31,0.75,447.6,22.95
2013-08-31,0.76,447.9,23.16
2013-09-30,0.76,448.2,23.39
2013-10-31,0.77,448.5,23.61
2013-11-30,0.98,469.6,42.08
2013-12-31,0.48,421.5,6.77
2014-01-31,1.0,471.5,43.95
2014-02-28,0.93,464.3,37.0
2014-03-31,0.38,415.4,4.1
2014-04-30,0.52,424.9,8.47
2014-05-31,0.66,439.2,16.93
2014-06-30,0.76,448.2,23.4
2014-07-31,0.45,419.6,5.85
2014-08-31,0.48,421.3,6.65
2014-09-30,0.51,424.3,8.12
2014-10-31,0.95,466.1,38.66
2014-11-30,0.54,426.8,9.49
2014-12-31,0.68,440.4,17.71
2015-01-31,0.63,435.6,14.61
2015-02-28,0.63,436.0,14.87
2015-03-31,1.0,470.9,43.4
2015-04-30,0.87,458.6,31.84
2015-05-31,0.9,461.7,34.66
2015-06-30,0.78,449.5,24.37
2015-07-31,0.66,438.4,16.39
2015-08-31,0.29,410.1,2.31
2015-09-30,0.52,424.5,8.23
2015-10-31,0.74,447.0,22.48
2015-11-30,0.58,431.1,11.87
2015-12-31,0.51,423.8,7.91
2016-01-31,0.6,432.8,12.86
2016-02-29,0.69,441.1,18.2
2016-03-31,0.52,424.7,8.36
2016-04-30,1.19,493.8,68.46
2016-05-31,0.81,452.7,26.91
2016-06-30,0.78,449.6,24.46
2016-07-31,0.75,447.3,22.69
2016-08-31,0.53,426.0,9.06
2016-09-30,0.32,411.4,2.71
2016-10-31,0.83,454.6,28.47
2016-11-30,0.61,433.5,13.29
2016-12-31,0.65,437.3,15.67
2017-01-31,0.64,436.2,14.97
2017-02-28,0.62,435.0,14.23
2017-03-31,0.61,433.8,13.5
2017-04-30,0.22,406.3,1.32
2017-05-31,0.66,438.6,16.57
2017-06-30,0.39,415.9,4.31
2017-07-31,0.08,399.8,0.34
2017-08-31,0.33,412.1,2.95
2017-09-30,0.57,430.3,11.42
2017-10-31,0.61,434.1,13.68
2017-11-30,0.56,428.7,10.5
2017-12-31,0.63,435.7,14.66
2018-01-31,0.38,415.4,4.12
2018-02-28,0.42,417.9,5.14
2018-03-31,0.46,420.3,6.19
2018-04-30,0.5,423.3,7.63
2018-05-31,0.54,426.6,9.38
2018-06-30,0.58,430.8,11.7
2018-07-31,0.42,417.9,5.12
2018-08-31,0.27,408.4,1.85
2018-09-30,0.25,407.6,1.64
2018-10-31,0.6,432.5,12.69
2018-11-30,0.74,447.0,22.43
2018-12-31,0.63,435.4,14.46
2019-01-31,0.2,405.5,1.16
2019-02-28,1.24,501.9,78.33
2019-03-31,0.61,433.4,13.25
2019-04-30,0.61,433.5,13.33
2019-05-31,0.84,455.8,29.47
2019-06-30,0.41,417.2,4.83
2019-07-31,0.52,424.6,8.28
2019-08-31,0.73,444.3,20.45
2019-09-30,0.6,433.3,13.17
2019-10-31,1.25,503.5,80.28
2019-11-30,1.02,474.0,46.48
2019-12-31,0.24,406.8,1.45
2020-01-31,0.76,448.0,23.18
2020-02-29,0.2,405.5,1.15
2020-03-31,1.16,490.6,64.67
2020-04-30,0.66,438.9,16.75
2020-05-31,0.79,450.8,25.36
2020-06-30,0.8,451.5,25.98
2020-07-31,0.14,402.5,0.64
2020-08-31,0.84,455.6,29.28
2020-09-30,0.8,451.7,26.11
2020-10-31,0.6,433.2,13.13
2020-11-30,0.53,426.1,9.11
2020-12-31,0.42,418.0,5.15
2021-01-31,0.84,455.5,29.22
2021-02-28,0.39,415.7,4.24
2021-03-31,0.39,416.2,4.42
2021-04-30,0.4,416.6,4.58
2021-05-31,0.85,457.2,30.67
2021-06-30,0.49,422.7,7.33
2021-07-31,0.44,419.3,5.71
2021-08-31,0.39,416.1,4.37
2021-09-30,0.21,405.9,1.23
2021-10-31,0.69,440.9,18.11
2021-11-30,1.23,500.6,76.67
2021-12-31,0.27,408.4,1.85
2022-01-31,0.97,467.9,40.43
2022-02-28,0.87,458.7,31.98
2022-03-31,0.78,449.2,24.11
2022-04-30,0.68,440.4,17.74
2022-05-31,0.15,402.6,0.65
2022-06-30,0.17,404.1,0.89
2022-07-31,0.3,410.4,2.4
2022-08-31,0.26,408.2,1.79
2022-09-30,0.22,406.1,1.27
2022-10-31,0.63,435.3,14.4
2022-11-30,0.17,404.0,0.87
2022-12-31,0.25,407.6,1.65
2023-01-31,0.19,404.8,1.01
2023-02-28,0.12,401.4,0.49
2023-03-31,0.31,411.3,2.68
2023-04-30,0.95,466.1,38.73
2023-05-31,0.69,441.3,18.33
2023-06-30,0.19,404.8,1.03
2023-07-31,0.48,421.5,6.77
2023-08-31,0.56,429.2,10.79
2023-09-30,0.64,436.6,15.27
2023-10-31,0.23,406.5,1.38
2023-11-30,0.22,406.2,1.31
2023-12-31,0.21,405.9,1.25
2024-01-31,0.14,402.2,0.59
2024-02-29,0.24,406.9,1.46
2024-03-31,0.85,457.1,30.61
2024-04-30,0.75,447.4,22.73
2024-05-31,0.63,435.8,14.72
2024-06-30,0.55,428.1,10.16
2024-07-31,0.47,420.8,6.4
2024-08-31,0.18,404.3,0.93
2024-09-30,0.19,404.9,1.04
2024-10-31,0.26,408.3,1.81
2024-11-30,0.33,411.9,2.88
2024-12-31,0.21,405.6,1.19
2025-01-31,0.26,407.9,1.71
2025-02-28,0.3,410.8,2.52
2025-03-31,0.35,413.3,3.36
2025-04-30,0.31,410.9,2.55
2025-05-31,0.36,414.1,3.62
