Time,area_km2,elevation_m,changed_storage_mcm
2007-01-31,0.33,209.3,4.51
2007-02-28,0.33,209.3,4.51
2007-03-31,0.36,211.5,5.27
2007-04-30,0.34,210.0,4.73
2007-05-31,0.32,208.3,4.2
2007-06-30,0.33,209.5,4.57
2007-07-31,0.33,209.2,4.48
2007-08-31,0.32,209.0,4.4
2007-09-30,0.32,208.7,4.32
2007-10-31,0.32,208.8,4.34
2007-11-30,0.32,208.9,4.37
2007-12-31,0.32,209.0,4.4
2008-01-31,0.33,209.2,4.46
2008-02-29,0.34,210.0,4.73
2008-03-31,0.35,210.9,5.06
2008-04-30,0.32,208.3,4.2
2008-05-31,0.35,210.9,5.06
2008-06-30,0.34,209.8,4.68
2008-07-31,0.35,210.8,5.0
2008-08-31,0.34,210.1,4.78
2008-09-30,0.3,207.1,3.83
2008-10-31,0.33,209.3,4.51
2008-11-30,0.34,209.8,4.67
2008-12-31,0.34,210.4,4.86
2009-01-31,0.33,209.0,4.42
2009-02-28,0.33,209.2,4.48
2009-03-31,0.34,209.9,4.71
2009-04-30,0.34,210.4,4.86
2009-05-31,0.33,209.5,4.57
2009-06-30,0.33,209.4,4.54
2009-07-31,0.33,209.3,4.51
2009-08-31,0.34,209.9,4.71
2009-09-30,0.36,211.8,5.37
2009-10-31,0.38,212.9,5.79
2009-11-30,0.36,211.9,5.4
2009-12-31,0.37,212.8,5.74
2010-01-31,0.33,209.4,4.53
2010-02-28,0.35,210.8,5.0
2010-03-31,0.36,211.4,5.23
2010-04-30,0.35,211.2,5.15
2010-05-31,0.35,211.0,5.07
2010-06-30,0.35,210.7,4.97
2010-07-31,0.38,213.2,5.9
2010-08-31,0.38,213.0,5.81
2010-09-30,0.37,212.8,5.74
2010-10-31,0.36,211.6,5.31
2010-11-30,0.37,212.3,5.56
2010-12-31,0.38,213.1,5.84
2011-01-31,0.38,213.5,5.99
2011-02-28,0.36,211.6,5.31
2011-03-31,0.36,211.6,5.31
2011-04-30,0.36,211.6,5.3
2011-05-31,0.36,211.6,5.3
2011-06-30,0.36,211.6,5.29
2011-07-31,0.36,211.5,5.25
2011-08-31,0.35,211.3,5.21
2011-09-30,0.36,212.1,5.46
2011-10-31,0.34,210.3,4.84
2011-11-30,0.35,211.0,5.08
2011-12-31,0.34,210.5,4.9
2012-01-31,0.34,209.9,4.72
2012-02-29,0.33,209.5,4.57
2012-03-31,0.33,209.0,4.42
2012-04-30,0.35,211.0,5.08
2012-05-31,0.34,209.9,4.71
2012-06-30,0.37,212.4,5.59
2012-07-31,0.36,212.1,5.46
2012-08-31,0.37,212.1,5.49
2012-09-30,0.37,212.2,5.53
2012-10-31,0.37,212.3,5.56
2012-11-30,0.35,211.3,5.19
2012-12-31,0.34,210.0,4.75
2013-01-31,0.33,209.3,4.51
2013-02-28,0.34,210.1,4.77
2013-03-31,0.35,211.0,5.08
2013-04-30,0.34,210.5,4.92
2013-05-31,0.36,211.8,5.37
2013-06-30,0.37,212.3,5.55
2013-07-31,0.37,212.8,5.74
2013-08-31,0.37,212.8,5.74
2013-09-30,0.37,212.8,5.75
2013-10-31,0.38,212.9,5.76
2013-11-30,0.34,209.9,4.71
2013-12-31,0.37,212.3,5.56
2014-01-31,0.36,211.8,5.35
2014-02-28,0.35,211.2,5.17
2014-03-31,0.37,212.5,5.64
2014-04-30,0.34,209.9,4.71
2014-05-31,0.35,210.8,5.03
2014-06-30,0.37,212.7,5.69
2014-07-31,0.29,206.5,3.71
2014-08-31,0.33,209.1,4.44
2014-09-30,0.36,211.7,5.33
2014-10-31,0.36,211.9,5.42
2014-11-30,0.36,211.8,5.37
2014-12-31,0.34,210.1,4.78
2015-01-31,0.34,209.9,4.72
2015-02-28,0.33,209.8,4.66
2015-03-31,0.35,211.0,5.08
2015-04-30,0.33,209.8,4.66
2015-05-31,0.37,212.8,5.74
2015-06-30,0.35,210.8,5.0
2015-07-31,0.35,211.0,5.08
2015-08-31,0.37,212.8,5.74
2015-09-30,0.35,211.3,5.21
2015-10-31,0.35,211.0,5.08
2015-11-30,0.35,210.7,4.97
2015-12-31,0.35,210.8,5.0
2016-01-31,0.35,210.7,4.97
2016-02-29,0.34,209.9,4.71
2016-03-31,0.35,210.7,4.97
2016-04-30,0.36,211.7,5.33
2016-05-31,0.34,210.1,4.78
2016-06-30,0.34,209.9,4.71
2016-07-31,0.36,211.4,5.23
2016-08-31,0.36,211.5,5.28
2016-09-30,0.36,211.7,5.32
2016-10-31,0.36,211.8,5.37
2016-11-30,0.36,211.9,5.42
2016-12-31,0.34,209.8,4.68
2017-01-31,0.37,212.5,5.64
2017-02-28,0.38,213.5,5.99
2017-03-31,0.34,210.4,4.86
2017-04-30,0.34,210.0,4.73
2017-05-31,0.37,212.1,5.49
2017-06-30,0.37,212.2,5.51
2017-07-31,0.37,212.7,5.69
2017-08-31,0.35,211.1,5.13
2017-09-30,0.38,212.9,5.76
2017-10-31,0.37,212.1,5.49
2017-11-30,0.36,211.9,5.4
2017-12-31,0.38,212.9,5.76
2018-01-31,0.36,211.7,5.33
2018-02-28,0.36,211.6,5.29
2018-03-31,0.36,211.8,5.35
2018-04-30,0.34,210.4,4.86
2018-05-31,0.34,210.5,4.92
2018-06-30,0.34,210.2,4.81
2018-07-31,0.34,209.9,4.71
2018-08-31,0.33,209.6,4.62
2018-09-30,0.37,212.2,5.51
2018-10-31,0.36,211.8,5.37
2018-11-30,0.35,210.7,4.97
2018-12-31,0.35,210.9,5.06
2019-01-31,0.38,213.1,5.84
2019-02-28,0.38,213.6,6.02
2019-03-31,0.4,215.1,6.62
2019-04-30,0.37,212.7,5.71
2019-05-31,0.38,213.2,5.9
2019-06-30,0.34,210.5,4.92
2019-07-31,0.36,212.0,5.44
2019-08-31,0.35,211.1,5.13
2019-09-30,0.38,212.9,5.76
2019-10-31,0.38,213.6,6.02
2019-11-30,0.35,211.1,5.1
2019-12-31,0.36,211.9,5.4
2020-01-31,0.35,211.2,5.17
2020-02-29,0.37,212.1,5.49
2020-03-31,0.37,212.6,5.66
2020-04-30,0.37,212.7,5.71
2020-05-31,0.37,212.4,5.59
2020-06-30,0.38,213.2,5.9
2020-07-31,0.37,212.2,5.51
2020-08-31,0.37,212.6,5.66
2020-09-30,0.36,212.0,5.44
2020-10-31,0.38,213.1,5.84
2020-11-30,0.39,214.5,6.41
2020-12-31,0.38,213.7,6.08
2021-01-31,0.37,212.8,5.74
2021-02-28,0.38,212.9,5.76
2021-03-31,0.37,212.7,5.69
2021-04-30,0.38,212.9,5.76
2021-05-31,0.37,212.5,5.61
2021-06-30,0.38,213.2,5.87
2021-07-31,0.36,212.0,5.44
2021-08-31,0.37,212.5,5.64
2021-09-30,0.36,211.5,5.27
2021-10-31,0.36,211.6,5.29
2021-11-30,0.35,210.9,5.06
2021-12-31,0.37,212.5,5.61
2022-01-31,0.37,212.7,5.71
2022-02-28,0.35,210.8,5.03
2022-03-31,0.35,210.9,5.06
2022-04-30,0.35,211.2,5.17
2022-05-31,0.35,210.8,5.0
2022-06-30,0.38,213.2,5.9
2022-07-31,0.37,212.7,5.71
2022-08-31,0.37,212.5,5.64
2022-09-30,0.38,213.6,6.05
2022-10-31,0.38,213.3,5.93
2022-11-30,0.37,212.8,5.74
2022-12-31,0.37,212.3,5.54
2023-01-31,0.34,210.0,4.75
2023-02-28,0.37,212.2,5.51
2023-03-31,0.36,211.4,5.23
2023-04-30,0.35,211.1,5.1
2023-05-31,0.36,211.5,5.25
2023-06-30,0.38,212.9,5.76
2023-07-31,0.38,213.6,6.05
2023-08-31,0.39,214.9,6.56
2023-09-30,0.38,213.7,6.08
2023-10-31,0.38,213.6,6.05
2023-11-30,0.38,213.2,5.87
2023-12-31,0.35,211.1,5.1
2024-01-31,0.34,210.4,4.86
2024-02-29,0.35,211.2,5.15
2024-03-31,0.35,210.7,4.97
2024-04-30,0.36,211.6,5.31
2024-05-31,0.35,210.8,5.0
2024-06-30,0.36,211.9,5.4
2024-07-31,0.38,213.1,5.84
2024-08-31,0.39,214.0,6.21
2024-09-30,0.38,213.6,6.02
2024-10-31,0.38,213.2,5.87
2024-11-30,0.38,213.2,5.9
2024-12-31,0.33,209.2,4.46
2025-01-31,0.36,211.7,5.33
2025-02-28,0.33,209.2,4.48
2025-03-31,0.34,210.0,4.73
2025-04-30,0.35,211.2,5.17
2025-05-31,0.35,211.2,5.17
