Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,168.2,254.3,5207.25
2000-02-29,166.71,253.6,5090.64
2000-03-31,161.8,251.3,4707.15
2000-04-30,155.45,248.2,4211.59
2000-05-31,144.12,242.3,3327.3
2000-06-30,142.29,241.3,3184.54
2000-07-31,147.44,244.0,3586.5
2000-08-31,161.46,251.1,4681.18
2000-09-30,161.24,251.0,4664.0
2000-10-31,161.02,250.9,4646.81
2000-11-30,174.42,257.2,5692.89
2000-12-31,182.69,260.8,6338.24
2001-01-31,182.43,260.7,6318.09
2001-02-28,181.93,260.5,6278.66
2001-03-31,176.6,258.1,5863.1
2001-04-30,178.1,258.8,5980.23
2001-05-31,151.06,245.9,3869.1
2001-06-30,150.35,245.6,3813.98
2001-07-31,159.79,250.3,4550.89
2001-08-31,169.23,254.8,5287.78
2001-09-30,170.82,255.5,5411.92
2001-10-31,162.18,251.5,4737.18
2001-11-30,180.88,260.0,6197.17
2001-12-31,181.43,260.2,6239.55
2002-01-31,182.75,260.8,6342.69
2002-02-28,184.07,261.4,6445.89
2002-03-31,182.82,260.8,6348.03
2002-04-30,169.91,255.1,5340.78
2002-05-31,154.76,247.8,4157.93
2002-06-30,160.83,250.8,4632.15
2002-07-31,166.91,253.7,5106.33
2002-08-31,172.98,256.5,5580.61
2002-09-30,179.06,259.2,6054.83
2002-10-31,185.13,261.8,6529.06
2002-11-30,184.11,261.4,6449.38
2002-12-31,181.81,260.4,6269.68
2003-01-31,186.57,262.4,6641.42
2003-02-28,188.31,263.1,6777.2
2003-03-31,184.46,261.5,6476.39
2003-04-30,180.61,259.9,6175.49
2003-05-31,173.37,256.7,5610.59
2003-06-30,166.13,253.4,5045.57
2003-07-31,158.89,249.9,4480.66
2003-08-31,151.66,246.2,3915.7
2003-09-30,152.72,246.8,3999.14
2003-10-31,153.79,247.3,4082.57
2003-11-30,174.06,257.0,5664.49
2003-12-31,171.43,255.8,5459.14
2004-01-31,166.77,253.7,5095.39
2004-02-29,153.83,247.4,4085.73
2004-03-31,147.03,243.8,3554.89
2004-04-30,143.82,242.1,3304.39
2004-05-31,145.27,242.9,3417.18
2004-06-30,146.71,243.7,3529.95
2004-07-31,145.4,243.0,3427.63
2004-08-31,144.09,242.3,3325.33
2004-09-30,142.78,241.5,3222.98
2004-10-31,154.12,247.5,4108.06
2004-11-30,154.95,247.9,4172.93
2004-12-31,158.57,249.7,4455.18
2005-01-31,156.03,248.5,4256.87
2005-02-28,152.25,246.6,3962.47
2005-03-31,146.82,243.7,3538.31
2005-04-30,147.62,244.1,3600.96
2005-05-31,142.68,241.5,3215.09
2005-06-30,155.95,248.4,4250.59
2005-07-31,148.67,244.7,3682.74
2005-08-31,139.38,239.7,2957.05
2005-09-30,152.92,246.9,4014.31
2005-10-31,166.46,253.5,5071.54
2005-11-30,166.15,253.4,5047.2
2005-12-31,169.85,255.1,5336.21
2006-01-31,173.55,256.8,5625.19
2006-02-28,173.45,256.7,5617.22
2006-03-31,168.66,254.5,5243.41
2006-04-30,158.06,249.5,4415.26
2006-05-31,160.17,250.5,4580.06
2006-06-30,146.98,243.8,3550.56
2006-07-31,157.84,249.4,4398.24
2006-08-31,168.7,254.6,5245.96
2006-09-30,179.56,259.4,6093.71
2006-10-31,186.08,262.2,6602.73
2006-11-30,190.46,264.0,6945.13
2006-12-31,189.58,263.7,6875.96
2007-01-31,188.09,263.1,6759.49
2007-02-28,188.89,263.4,6822.46
2007-03-31,186.23,262.3,6615.02
2007-04-30,176.74,258.2,5873.97
2007-05-31,155.89,248.4,4246.54
2007-06-30,156.68,248.8,4308.16
2007-07-31,157.47,249.2,4369.8
2007-08-31,158.26,249.6,4431.46
2007-09-30,159.05,250.0,4493.13
2007-10-31,146.31,243.4,3498.62
2007-11-30,164.54,252.6,4921.14
2007-12-31,182.76,260.8,6343.63
2008-01-31,172.98,256.5,5580.01
