Time,area_km2,elevation_m,changed_storage_mcm
2012-01-31,0.51,801.1,2.13
2012-02-29,0.51,801.1,2.13
2012-03-31,0.64,804.6,4.15
2012-04-30,0.44,799.1,1.18
2012-05-31,0.48,800.3,1.71
2012-06-30,0.52,801.4,2.29
2012-07-31,0.56,802.6,2.92
2012-08-31,0.6,803.7,3.61
2012-09-30,0.65,804.9,4.34
2012-10-31,0.69,806.1,5.11
2012-11-30,0.53,801.7,2.42
2012-12-31,0.51,801.1,2.15
2013-01-31,0.49,800.6,1.88
2013-02-28,0.52,801.3,2.23
2013-03-31,0.54,802.0,2.59
2013-04-30,0.57,802.7,2.97
2013-05-31,0.55,802.3,2.77
2013-06-30,0.54,801.9,2.53
2013-07-31,0.54,801.9,2.55
2013-08-31,0.54,801.9,2.57
2013-09-30,0.54,802.0,2.59
2013-10-31,0.54,802.0,2.61
2013-11-30,0.62,804.3,3.92
2013-12-31,0.7,806.5,5.39
2014-01-31,0.66,805.3,4.59
2014-02-28,0.59,803.3,3.33
2014-03-31,0.52,801.3,2.23
2014-04-30,0.94,813.3,10.97
2014-05-31,0.77,808.3,6.69
2014-06-30,0.67,805.5,4.74
2014-07-31,0.71,806.6,5.47
2014-08-31,0.61,803.8,3.64
2014-09-30,0.51,801.0,2.08
2014-10-31,0.41,798.2,0.81
2014-11-30,0.51,801.0,2.09
2014-12-31,0.61,803.9,3.67
2015-01-31,0.71,806.7,5.52
2015-02-28,0.63,804.5,4.07
2015-03-31,0.74,807.4,6.09
2015-04-30,0.75,807.7,6.29
2015-05-31,0.71,806.7,5.52
2015-06-30,0.69,806.1,5.16
2015-07-31,0.69,806.2,5.21
2015-08-31,0.54,801.9,2.58
2015-09-30,0.33,,
2015-10-31,0.7,806.5,5.37
2015-11-30,0.58,803.1,3.23
2015-12-31,0.46,799.8,1.5
2016-01-31,0.54,802.1,2.65
2016-02-29,0.63,804.4,4.0
2016-03-31,0.77,808.5,6.87
2016-04-30,0.79,809.1,7.34
2016-05-31,0.69,806.0,5.08
2016-06-30,0.44,799.3,1.25
2016-07-31,0.61,803.8,3.66
2016-08-31,0.56,802.4,2.81
2016-09-30,0.5,800.9,2.05
2016-10-31,0.45,799.5,1.37
2016-11-30,0.4,798.1,0.76
2016-12-31,0.74,807.6,6.21
2017-01-31,0.69,806.3,5.24
2017-02-28,0.65,804.9,4.33
2017-03-31,0.68,805.9,4.96
2017-04-30,0.71,806.8,5.63
2017-05-31,0.78,808.7,7.04
2017-06-30,0.64,804.7,4.19
2017-07-31,0.58,803.0,3.17
2017-08-31,0.53,801.7,2.44
2017-09-30,0.48,800.4,1.77
2017-10-31,0.49,800.5,1.84
2017-11-30,0.49,800.6,1.91
2017-12-31,0.48,800.3,1.72
2018-01-31,0.57,802.9,3.11
2018-02-28,0.67,805.6,4.76
2018-03-31,0.7,806.6,5.44
2018-04-30,0.72,807.1,5.83
2018-05-31,0.7,806.3,5.29
2018-06-30,0.49,800.5,1.85
2018-07-31,0.53,801.6,2.37
2018-08-31,0.47,800.0,1.61
2018-09-30,0.42,798.5,0.93
2018-10-31,0.6,803.7,3.58
2018-11-30,0.79,808.9,7.22
2018-12-31,0.98,814.5,12.13
2019-01-31,0.61,804.0,3.75
2019-02-28,0.7,806.3,5.26
2019-03-31,0.7,806.6,5.44
2019-04-30,0.74,807.4,6.07
2019-05-31,0.69,806.1,5.1
2019-06-30,0.55,802.3,2.78
2019-07-31,0.62,804.2,3.91
2019-08-31,0.66,805.4,4.67
2019-09-30,0.56,802.6,2.94
2019-10-31,0.73,807.3,5.97
2019-11-30,0.56,802.5,2.87
2019-12-31,0.78,808.6,6.98
2020-01-31,0.52,801.3,2.22
2020-02-29,0.87,811.1,9.03
2020-03-31,0.82,809.7,7.83
2020-04-30,0.73,807.3,5.97
2020-05-31,0.79,809.1,7.32
2020-06-30,0.81,809.4,7.58
2020-07-31,0.76,808.2,6.64
2020-08-31,0.62,804.2,3.91
2020-09-30,0.83,810.0,8.04
2020-10-31,0.82,809.6,7.79
2020-11-30,0.8,809.3,7.54
2020-12-31,0.67,805.6,4.79
2021-01-31,0.82,809.7,7.87
2021-02-28,0.81,809.4,7.56
2021-03-31,0.6,803.7,3.58
2021-04-30,0.64,804.8,4.25
2021-05-31,0.83,810.2,8.23
2021-06-30,0.68,805.9,4.98
2021-07-31,0.8,809.2,7.47
2021-08-31,0.82,809.7,7.83
2021-09-30,0.64,804.8,4.27
2021-10-31,0.6,803.6,3.54
2021-11-30,0.73,807.4,6.04
2021-12-31,0.74,807.6,6.23
2022-01-31,0.66,805.2,4.53
2022-02-28,0.52,801.4,2.26
2022-03-31,0.96,813.7,11.38
2022-04-30,0.92,812.6,10.38
2022-05-31,0.65,805.2,4.5
2022-06-30,0.81,809.6,7.75
2022-07-31,0.57,802.7,2.99
2022-08-31,0.64,804.7,4.22
2022-09-30,0.7,806.5,5.39
2022-10-31,0.57,802.7,2.98
2022-11-30,0.43,798.9,1.1
2022-12-31,0.93,813.0,10.75
2023-01-31,0.81,809.6,7.77
2023-02-28,0.79,808.9,7.21
2023-03-31,0.86,810.9,8.8
2023-04-30,0.93,812.8,10.53
2023-05-31,0.82,809.7,7.83
2023-06-30,0.77,808.4,6.78
2023-07-31,0.8,809.2,7.41
2023-08-31,0.76,808.2,6.68
2023-09-30,0.47,799.9,1.53
2023-10-31,0.7,806.5,5.37
2023-11-30,0.53,801.7,2.45
2023-12-31,0.76,808.2,6.64
2024-01-31,0.7,806.5,5.41
2024-02-29,0.73,807.2,5.88
2024-03-31,0.9,812.0,9.77
2024-04-30,0.92,812.6,10.38
2024-05-31,0.62,804.2,3.86
2024-06-30,0.81,809.5,7.66
2024-07-31,0.88,811.4,9.29
2024-08-31,0.58,803.0,3.16
2024-09-30,0.63,804.5,4.08
2024-10-31,0.44,799.1,1.19
2024-11-30,0.85,810.6,8.62
2024-12-31,0.81,809.4,7.61
2025-01-31,0.76,808.2,6.68
2025-02-28,0.8,809.1,7.36
2025-03-31,0.83,810.0,8.06
2025-04-30,0.81,809.5,7.64
2025-05-31,0.93,813.0,10.71
