Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,32.07,131.7,861.3
2000-02-29,32.02,131.5,855.85
2000-03-31,29.28,122.6,583.7
2000-04-30,25.36,111.0,264.43
2000-05-31,27.31,116.6,413.3
2000-06-30,29.26,122.6,581.42
2000-07-31,29.89,124.6,640.98
2000-08-31,30.53,126.6,702.91
2000-09-30,32.34,132.6,890.27
2000-10-31,32.09,131.7,862.87
2000-11-30,32.15,131.9,869.48
2000-12-31,32.35,132.6,892.0
2001-01-31,31.92,131.2,845.19
2001-02-28,31.52,129.8,803.12
2001-03-31,28.68,120.8,529.59
2001-04-30,30.13,125.3,663.65
2001-05-31,31.58,130.1,809.62
2001-06-30,33.04,135.0,968.38
2001-07-31,32.68,133.7,928.03
2001-08-31,32.32,132.5,888.57
2001-09-30,31.96,131.3,849.89
2001-10-31,31.61,130.1,811.92
2001-11-30,32.11,131.8,865.01
2001-12-31,31.49,129.7,799.24
2002-01-31,32.21,132.2,876.64
2002-02-28,32.32,132.5,888.47
2002-03-31,30.44,126.3,693.34
2002-04-30,26.52,114.3,350.8
2002-05-31,28.22,119.4,489.37
2002-06-30,25.88,112.4,302.17
2002-07-31,27.92,118.4,463.91
2002-08-31,29.96,124.8,647.15
2002-09-30,32.0,131.4,853.88
2002-10-31,32.74,134.0,935.05
2002-11-30,31.25,128.9,774.67
2002-12-31,32.2,132.1,875.11
2003-01-31,31.45,129.6,795.33
2003-02-28,30.7,127.2,719.62
2003-03-31,28.52,120.3,515.98
2003-04-30,27.82,118.1,455.53
2003-05-31,24.32,108.1,192.68
2003-06-30,25.32,110.8,261.4
2003-07-31,26.31,113.7,334.74
2003-08-31,27.3,116.6,412.76
2003-09-30,28.29,119.6,495.83
2003-10-31,30.01,124.9,651.89
2003-11-30,31.73,130.5,824.53
2003-12-31,32.07,131.7,861.45
2004-01-31,31.96,131.3,849.72
2004-02-29,31.47,129.7,797.33
2004-03-31,29.44,123.1,598.6
2004-04-30,24.35,108.1,194.16
2004-05-31,23.66,106.2,148.94
2004-06-30,30.45,126.4,694.89
2004-07-31,30.48,126.4,697.64
2004-08-31,30.51,126.5,700.4
2004-09-30,31.19,128.8,769.1
2004-10-31,31.88,131.0,840.58
2004-11-30,32.35,132.6,891.45
2004-12-31,33.15,135.4,981.39
2005-01-31,32.24,132.2,879.18
2005-02-28,32.65,133.6,924.77
2005-03-31,30.29,125.8,678.95
2005-04-30,28.33,119.7,499.37
2005-05-31,23.91,106.9,165.16
