Time,area_km2,elevation_m,changed_storage_mcm
2009-01-31,14.47,548.7,386.78
2009-02-28,14.47,548.7,386.78
2009-03-31,15.37,549.9,404.36
2009-04-30,12.85,545.6,353.36
2009-05-31,16.37,551.3,425.62
2009-06-30,19.89,555.6,504.43
2009-07-31,23.42,559.7,592.83
2009-08-31,26.94,563.4,685.48
2009-09-30,24.48,560.9,620.46
2009-10-31,22.02,558.2,557.68
2009-11-30,19.56,555.2,496.7
2009-12-31,17.1,552.2,441.06
2010-01-31,21.93,558.1,555.55
2010-02-28,16.63,551.6,431.04
2010-03-31,21.99,558.1,556.91
2010-04-30,13.28,547.1,364.37
2010-05-31,19.81,555.5,502.57
2010-06-30,21.71,557.8,549.87
2010-07-31,23.6,559.9,597.69
2010-08-31,25.49,561.9,646.46
2010-09-30,27.39,563.8,697.66
2010-10-31,29.28,565.7,750.76
2010-11-30,25.34,561.8,642.65
2010-12-31,31.1,567.5,803.3
2011-01-31,32.96,569.2,860.27
2011-02-28,34.82,570.9,917.48
2011-03-31,28.97,565.4,742.01
2011-04-30,29.47,565.9,756.12
2011-05-31,28.13,564.6,718.41
2011-06-30,29.14,565.6,746.72
2011-07-31,30.14,566.5,775.37
2011-08-31,31.14,567.5,804.59
2011-09-30,31.03,567.4,801.22
2011-10-31,30.92,567.3,797.84
2011-11-30,30.8,567.2,794.47
2011-12-31,35.12,571.2,926.51
2012-01-31,39.44,574.9,1064.86
2012-02-29,43.76,578.6,1220.5
2012-03-31,48.08,582.7,1408.86
2012-04-30,49.48,584.1,1477.53
2012-05-31,41.55,576.7,1137.51
2012-06-30,12.56,544.4,345.56
2012-07-31,41.74,576.8,1144.33
2012-08-31,43.97,578.8,1228.82
2012-09-30,46.2,580.9,1322.77
2012-10-31,48.43,583.1,1425.78
2012-11-30,48.06,582.7,1408.23
2012-12-31,47.69,582.4,1390.89
2013-01-31,46.66,581.3,1343.46
2013-02-28,45.93,580.6,1310.95
2013-03-31,48.73,583.4,1440.33
2013-04-30,45.45,580.2,1290.2
2013-05-31,39.67,575.1,1072.74
2013-06-30,39.79,575.2,1076.77
2013-07-31,39.91,575.3,1080.81
2013-08-31,43.22,578.1,1199.38
2013-09-30,46.53,581.2,1337.29
2013-10-31,49.83,584.5,1496.39
2013-11-30,46.3,581.0,1326.8
2013-12-31,50.65,585.4,1541.33
2014-01-31,50.48,585.2,1531.5
2014-02-28,49.84,584.5,1496.71
2014-03-31,50.26,585.0,1518.84
2014-04-30,47.22,581.9,1368.89
2014-05-31,40.9,576.1,1114.36
2014-06-30,43.26,578.2,1200.89
2014-07-31,42.76,577.7,1182.11
2014-08-31,42.27,577.3,1163.71
2014-09-30,45.29,580.0,1283.63
2014-10-31,33.6,569.8,879.85
2014-11-30,48.56,583.2,1432.04
2014-12-31,45.07,579.8,1274.06
2015-01-31,49.17,583.8,1462.16
2015-02-28,50.71,585.5,1544.7
2015-03-31,48.23,582.9,1415.99
2015-04-30,46.93,581.6,1355.69
2015-05-31,45.35,580.1,1285.93
2015-06-30,37.29,573.0,992.99
2015-07-31,38.34,573.9,1026.85
2015-08-31,39.39,574.8,1063.08
2015-09-30,36.86,572.6,979.14
2015-10-31,39.16,574.6,1055.04
