Time,area_km2,elevation_m,changed_storage_mcm
2016-01-31,14.57,447.9,332.58
2016-02-29,14.57,447.9,332.58
2016-03-31,15.86,455.3,446.42
2016-04-30,15.11,450.2,366.69
2016-05-31,13.95,445.8,303.62
2016-06-30,9.65,435.9,185.61
2016-07-31,9.9,436.4,190.73
2016-08-31,11.35,439.4,222.43
2016-09-30,7.95,431.5,146.74
2016-10-31,14.0,446.0,305.55
2016-11-30,11.87,440.5,235.23
2016-12-31,9.74,436.1,187.28
2017-01-31,9.62,435.9,184.92
2017-02-28,12.81,442.9,263.77
2017-03-31,16.08,457.8,486.19
2017-04-30,11.58,439.9,227.73
2017-05-31,13.05,443.5,271.83
2017-06-30,7.03,428.7,125.79
2017-07-31,11.85,440.5,234.85
2017-08-31,11.29,439.3,220.97
2017-09-30,11.68,440.1,230.09
2017-10-31,11.08,438.9,216.4
2017-11-30,10.49,437.7,203.46
2017-12-31,12.76,442.7,262.21
2018-01-31,8.98,434.4,171.64
2018-02-28,13.32,444.2,281.27
2018-03-31,15.88,455.5,449.26
2018-04-30,14.74,448.5,342.54
2018-05-31,10.94,438.6,213.25
2018-06-30,6.35,426.5,111.4
2018-07-31,6.92,428.3,123.16
2018-08-31,7.5,430.1,136.28
2018-09-30,8.07,431.8,149.29
2018-10-31,10.1,436.9,194.87
2018-11-30,10.88,438.5,212.06
2018-12-31,11.66,440.1,229.74
2019-01-31,12.45,442.0,252.42
2019-02-28,13.23,443.9,277.93
2019-03-31,11.89,440.6,235.82
2019-04-30,13.81,445.4,298.24
2019-05-31,14.97,449.5,357.47
2019-06-30,8.54,433.2,161.2
2019-07-31,10.38,437.5,201.03
2019-08-31,13.39,444.4,283.6
2019-09-30,10.96,438.7,213.73
2019-10-31,14.46,447.5,326.86
2019-11-30,13.35,444.2,281.99
2019-12-31,10.32,437.3,199.58
2020-01-31,13.45,444.5,285.44
2020-02-29,16.05,457.4,479.61
2020-03-31,15.05,449.9,362.79
2020-04-30,11.7,440.2,230.67
2020-05-31,13.98,445.9,304.81
2020-06-30,7.27,429.5,131.38
2020-07-31,11.16,439.1,218.13
2020-08-31,8.72,433.7,165.66
2020-09-30,11.63,440.0,228.91
2020-10-31,12.99,443.3,269.76
2020-11-30,14.57,447.9,332.57
2020-12-31,11.11,439.0,217.05
2021-01-31,13.78,445.4,297.27
2021-02-28,11.82,440.4,234.02
2021-03-31,16.23,460.3,527.19
2021-04-30,14.93,449.4,355.09
2021-05-31,14.47,447.5,327.48
2021-06-30,11.47,439.7,225.15
2021-07-31,5.75,424.2,97.11
2021-08-31,12.22,441.4,245.37
2021-09-30,13.09,443.6,273.23
2021-10-31,14.6,447.9,333.85
2021-11-30,15.34,451.4,385.63
2021-12-31,14.62,448.0,334.79
2022-01-31,13.93,445.8,303.06
2022-02-28,11.82,440.4,233.95
2022-03-31,15.73,454.1,427.03
2022-04-30,14.42,447.3,325.18
2022-05-31,11.64,440.0,229.16
2022-06-30,6.88,428.2,122.11
2022-07-31,11.64,440.0,229.13
2022-08-31,12.27,441.5,246.93
2022-09-30,12.45,442.0,252.53
2022-10-31,11.62,440.0,228.52
2022-11-30,14.5,447.6,328.86
2022-12-31,10.98,438.7,214.15
2023-01-31,14.87,449.1,350.81
2023-02-28,14.84,449.0,348.76
2023-03-31,16.53,486.0,949.16
2023-04-30,15.98,456.5,465.74
2023-05-31,15.07,450.0,363.92
2023-06-30,15.08,450.0,364.94
2023-07-31,10.52,437.8,204.09
2023-08-31,5.07,421.4,82.36
2023-09-30,12.86,443.0,265.14
2023-10-31,11.82,440.4,234.0
2023-11-30,13.67,445.1,293.29
2023-12-31,14.75,448.6,343.4
2024-01-31,14.25,446.8,317.04
2024-02-29,10.4,437.5,201.36
2024-03-31,10.92,438.6,212.82
2024-04-30,15.76,454.3,431.33
2024-05-31,15.41,451.8,392.24
2024-06-30,6.3,426.4,110.36
2024-07-31,4.91,420.6,79.26
2024-08-31,6.86,428.1,121.58
2024-09-30,14.24,446.7,316.3
2024-10-31,12.2,441.3,244.68
2024-11-30,14.3,446.9,319.24
2024-12-31,13.69,445.1,294.05
2025-01-31,15.4,451.8,391.43
2025-02-28,15.19,450.6,373.47
2025-03-31,14.63,448.1,335.92
2025-04-30,12.12,441.1,242.21
2025-05-31,8.97,434.4,171.51
