Time,area_km2,elevation_m,changed_storage_mcm
2009-01-31,0.35,456.8,2.6
2009-02-28,0.39,459.8,3.69
2009-03-31,0.44,463.8,5.35
2009-04-30,0.42,461.7,4.48
2009-05-31,0.38,458.6,3.26
2009-06-30,0.3,454.0,1.66
2009-07-31,0.35,456.6,2.53
2009-08-31,0.39,459.6,3.64
2009-09-30,0.39,459.8,3.69
2009-10-31,0.41,461.6,4.42
2009-11-30,0.41,461.0,4.19
2009-12-31,0.4,460.4,3.96
2010-01-31,0.32,454.9,1.95
2010-02-28,0.43,463.2,5.1
2010-03-31,0.38,459.2,3.48
2010-04-30,0.3,453.9,1.65
2010-05-31,0.22,449.7,0.53
2010-06-30,0.32,454.7,1.9
2010-07-31,0.41,461.4,4.33
2010-08-31,0.36,457.7,2.91
2010-09-30,0.39,459.7,3.66
2010-10-31,0.35,456.6,2.51
2010-11-30,0.35,456.8,2.57
2010-12-31,0.35,456.9,2.64
2011-01-31,0.36,457.1,2.71
2011-02-28,0.36,457.4,2.79
2011-03-31,0.35,456.8,2.61
2011-04-30,0.34,456.4,2.44
2011-05-31,0.34,455.9,2.27
2011-06-30,0.39,459.3,3.51
2011-07-31,0.32,455.0,1.98
2011-08-31,0.26,451.4,0.95
2011-09-30,0.19,448.3,0.23
2011-10-31,0.21,449.1,0.41
2011-11-30,0.23,450.0,0.6
2011-12-31,0.25,450.9,0.81
2012-01-31,0.27,451.8,1.06
2012-02-29,0.28,452.8,1.33
2012-03-31,0.34,456.0,2.32
2012-04-30,0.39,459.8,3.71
2012-05-31,0.37,458.5,3.19
2012-06-30,0.36,457.3,2.75
2012-07-31,0.34,456.1,2.33
2012-08-31,0.32,454.9,1.96
2012-09-30,0.3,453.9,1.64
2012-10-31,0.31,454.1,1.71
2012-11-30,0.31,454.4,1.8
2012-12-31,0.32,454.8,1.92
2013-01-31,0.32,455.2,2.04
2013-02-28,0.33,455.6,2.18
2013-03-31,0.34,456.0,2.32
2013-04-30,0.21,448.9,0.36
2013-05-31,0.33,455.5,2.14
2013-06-30,0.33,455.2,2.05
2013-07-31,0.4,460.6,4.01
2013-08-31,0.4,460.3,3.88
2013-09-30,0.39,459.9,3.76
2013-10-31,0.35,457.1,2.7
2013-11-30,0.35,457.0,2.64
2013-12-31,0.35,456.8,2.59
2014-01-31,0.35,456.7,2.54
2014-02-28,0.35,456.5,2.49
2014-03-31,0.36,457.4,2.81
2014-04-30,0.35,456.8,2.6
2014-05-31,0.34,456.1,2.36
2014-06-30,0.3,453.9,1.64
2014-07-31,0.27,451.9,1.07
2014-08-31,0.33,455.6,2.17
2014-09-30,0.32,455.0,2.0
2014-10-31,0.33,455.8,2.25
2014-11-30,0.31,454.0,1.68
2014-12-31,0.28,452.4,1.21
2015-01-31,0.32,455.0,2.0
2015-02-28,0.3,453.9,1.65
2015-03-31,0.33,455.3,2.09
2015-04-30,0.28,452.9,1.34
2015-05-31,0.33,455.7,2.21
2015-06-30,0.37,458.2,3.07
2015-07-31,0.35,457.1,2.68
2015-08-31,0.34,456.4,2.45
2015-09-30,0.35,456.9,2.62
2015-10-31,0.22,449.4,0.46
2015-11-30,0.31,454.4,1.8
2015-12-31,0.31,454.0,1.68
2016-01-31,0.34,455.9,2.28
2016-02-29,0.37,457.9,3.0
2016-03-31,0.4,460.2,3.87
2016-04-30,0.41,461.0,4.19
2016-05-31,0.41,461.4,4.33
2016-06-30,0.28,452.5,1.23
2016-07-31,0.36,457.4,2.79
2016-08-31,0.3,453.9,1.65
2016-09-30,0.24,450.5,0.72
2016-10-31,0.18,447.2,0.04
2016-11-30,0.2,448.5,0.28
2016-12-31,0.21,449.0,0.38
2017-01-31,0.22,449.5,0.49
2017-02-28,0.4,460.1,3.81
2017-03-31,0.34,456.4,2.47
2017-04-30,0.38,458.6,3.24
2017-05-31,0.32,454.9,1.94
2017-06-30,0.37,458.3,3.14
2017-07-31,0.34,456.0,2.31
2017-08-31,0.3,453.9,1.64
2017-09-30,0.34,456.4,2.45
2017-10-31,0.26,451.8,1.03
2017-11-30,0.28,452.5,1.22
2017-12-31,0.29,453.2,1.43
2018-01-31,0.3,453.9,1.65
2018-02-28,0.32,454.9,1.95
2018-03-31,0.34,455.9,2.28
2018-04-30,0.33,455.4,2.1
2018-05-31,0.31,454.5,1.83
2018-06-30,0.33,455.3,2.09
2018-07-31,0.26,451.5,0.98
2018-08-31,0.25,450.9,0.81
2018-09-30,0.21,449.1,0.4
2018-10-31,0.25,450.8,0.78
2018-11-30,0.28,452.8,1.33
2018-12-31,0.24,450.6,0.73
2019-01-31,0.2,448.5,0.28
2019-02-28,0.29,453.3,1.45
2019-03-31,0.42,462.4,4.78
2019-04-30,0.22,449.5,0.48
2019-05-31,0.32,454.7,1.89
2019-06-30,0.21,449.2,0.42
2019-07-31,0.35,457.0,2.66
2019-08-31,0.33,455.3,2.09
2019-09-30,0.38,458.8,3.31
2019-10-31,0.28,452.9,1.34
2019-11-30,0.29,453.4,1.49
2019-12-31,0.21,449.1,0.39
2020-01-31,0.38,458.6,3.24
2020-02-29,0.36,457.4,2.79
2020-03-31,0.31,454.5,1.81
2020-04-30,0.32,454.7,1.89
2020-05-31,0.38,458.8,3.31
2020-06-30,0.27,452.2,1.14
2020-07-31,0.24,450.3,0.68
2020-08-31,0.26,451.4,0.93
2020-09-30,0.37,458.4,3.17
2020-10-31,0.34,456.4,2.45
2020-11-30,0.24,450.3,0.68
2020-12-31,0.28,452.6,1.26
2021-01-31,0.32,455.0,2.0
2021-02-28,0.33,455.7,2.23
2021-03-31,0.36,457.6,2.87
2021-04-30,0.33,455.6,2.18
2021-05-31,0.39,459.9,3.76
2021-06-30,0.4,460.7,4.04
2021-07-31,0.41,460.9,4.16
2021-08-31,0.37,458.3,3.12
2021-09-30,0.33,455.3,2.07
2021-10-31,0.26,451.4,0.94
2021-11-30,0.33,455.6,2.17
2021-12-31,0.35,457.1,2.68
2022-01-31,0.38,458.6,3.24
2022-02-28,0.27,452.3,1.18
2022-03-31,0.33,455.8,2.25
2022-04-30,0.38,458.6,3.24
2022-05-31,0.41,461.0,4.19
2022-06-30,0.39,459.9,3.76
2022-07-31,0.36,457.4,2.81
2022-08-31,0.34,456.1,2.34
2022-09-30,0.36,457.4,2.81
2022-10-31,0.38,458.9,3.35
2022-11-30,0.37,458.1,3.05
2022-12-31,0.35,457.1,2.7
2023-01-31,0.34,456.1,2.36
2023-02-28,0.4,460.7,4.07
2023-03-31,0.37,457.9,2.97
2023-04-30,0.39,459.8,3.71
2023-05-31,0.37,458.3,3.12
2023-06-30,0.39,459.3,3.51
2023-07-31,0.35,457.1,2.7
2023-08-31,0.31,454.2,1.73
2023-09-30,0.35,457.1,2.7
2023-10-31,0.4,460.3,3.9
2023-11-30,0.21,449.3,0.44
2023-12-31,0.37,458.4,3.17
2024-01-31,0.22,449.4,0.45
2024-02-29,0.36,457.5,2.85
2024-03-31,0.36,457.4,2.79
2024-04-30,0.39,459.6,3.62
2024-05-31,0.34,456.0,2.3
2024-06-30,0.36,457.8,2.93
2024-07-31,0.33,455.4,2.1
2024-08-31,0.35,456.9,2.64
2024-09-30,0.34,455.9,2.27
2024-10-31,0.28,452.8,1.33
2024-11-30,0.33,455.4,2.12
2024-12-31,0.3,453.9,1.63
2025-01-31,0.28,452.4,1.21
2025-02-28,0.35,457.1,2.69
2025-03-31,0.43,463.3,5.13
2025-04-30,0.38,458.9,3.35
2025-05-31,0.38,459.1,3.43
