Time,area_km2,elevation_m,changed_storage_mcm
2002-01-31,10.42,68.8,127.59
2002-02-28,19.48,73.3,195.7
2002-03-31,10.92,69.1,130.76
2002-04-30,8.96,67.2,116.59
2002-05-31,23.54,76.6,267.6
2002-06-30,21.62,74.6,221.87
2002-07-31,19.7,73.4,197.92
2002-08-31,17.78,72.5,179.86
2002-09-30,15.86,71.5,163.94
2002-10-31,11.9,69.6,136.85
2002-11-30,14.46,70.8,153.39
2002-12-31,11.93,69.6,137.08
2003-01-31,15.14,71.2,158.3
2003-02-28,17.25,72.2,175.25
2003-03-31,16.6,71.9,169.74
2003-04-30,18.8,73.0,188.8
2003-05-31,15.48,71.3,160.99
2003-06-30,14.34,70.8,152.61
2003-07-31,13.19,70.2,145.09
2003-08-31,13.33,70.3,145.97
2003-09-30,13.46,70.4,146.84
2003-10-31,14.97,71.1,156.96
2003-11-30,18.85,73.0,189.19
2003-12-31,17.21,72.2,174.88
2004-01-31,17.7,72.4,179.21
2004-02-29,22.07,74.9,228.79
2004-03-31,19.01,73.1,190.89
2004-04-30,17.58,72.4,178.15
2004-05-31,15.13,71.2,158.25
2004-06-30,14.95,71.1,156.86
2004-07-31,14.78,71.0,155.5
2004-08-31,14.6,70.9,154.33
2004-09-30,14.42,70.8,153.17
2004-10-31,19.81,73.5,199.07
2004-11-30,17.88,72.5,180.71
2004-12-31,19.22,73.2,193.02
2005-01-31,18.31,72.7,184.54
2005-02-28,18.95,73.1,190.22
2005-03-31,17.51,72.3,177.5
2005-04-30,16.61,71.9,169.84
2005-05-31,14.23,70.7,151.92
2005-06-30,19.1,73.1,191.81
2005-07-31,17.2,72.2,174.81
2005-08-31,15.3,71.3,159.59
2005-09-30,16.92,72.1,172.37
2005-10-31,19.55,73.4,196.41
2005-11-30,18.13,72.6,182.93
2005-12-31,14.72,71.0,155.14
2006-01-31,16.04,71.6,165.38
2006-02-28,20.48,73.8,205.87
2006-03-31,19.94,73.6,200.43
2006-04-30,20.59,73.9,207.02
2006-05-31,18.0,72.6,181.76
2006-06-30,15.4,71.3,160.38
2006-07-31,15.41,71.3,160.41
2006-08-31,15.41,71.3,160.43
2006-09-30,15.41,71.3,160.45
2006-10-31,21.85,74.8,225.39
2006-11-30,21.63,74.6,222.07
2006-12-31,21.33,74.4,217.46
2007-01-31,20.91,74.1,210.92
2007-02-28,21.53,74.5,220.42
2007-03-31,20.69,74.0,208.08
2007-04-30,19.9,73.5,199.98
2007-05-31,20.03,73.6,201.34
2007-06-30,16.99,72.1,172.91
2007-07-31,15.85,71.5,163.83
2007-08-31,14.7,71.0,155.02
2007-09-30,13.56,70.4,147.52
2007-10-31,12.42,69.9,140.12
2007-11-30,18.11,72.6,182.72
2007-12-31,18.0,72.6,181.79
