Time,area_km2,elevation_m,changed_storage_mcm
2010-01-31,26.03,864.1,737.83
2010-02-28,28.06,871.4,937.37
2010-03-31,28.05,871.4,936.93
2010-04-30,28.05,871.4,936.49
2010-05-31,24.78,861.3,668.49
2010-06-30,22.32,856.6,557.58
2010-07-31,19.86,851.9,458.16
2010-08-31,17.4,846.8,363.28
2010-09-30,19.38,850.9,437.78
2010-10-31,26.46,865.1,763.9
2010-11-30,18.73,849.5,411.24
2010-12-31,25.08,861.9,683.46
2011-01-31,26.8,866.0,788.1
2011-02-28,27.42,868.0,844.31
2011-03-31,27.14,867.0,816.45
2011-04-30,28.7,891.9,1523.86
2011-05-31,24.12,860.0,636.52
2011-06-30,19.44,851.0,440.35
2011-07-31,14.76,840.9,268.52
2011-08-31,14.61,840.5,264.86
2011-09-30,25.37,862.6,699.36
2011-10-31,26.31,864.7,754.85
2011-11-30,27.04,866.7,807.99
2011-12-31,23.33,858.6,601.38
2012-01-31,25.3,862.4,695.45
2012-02-29,27.03,866.7,806.66
2012-03-31,26.78,865.9,786.56
2012-04-30,24.45,860.7,651.98
2012-05-31,24.35,860.5,647.59
2012-06-30,24.26,860.3,643.21
2012-07-31,24.17,860.1,638.82
2012-08-31,24.07,860.0,634.48
2012-09-30,23.98,859.8,630.27
2012-10-31,23.89,859.6,626.06
2012-11-30,24.99,861.8,679.13
2012-12-31,23.7,859.3,617.75
2013-01-31,27.14,867.0,816.22
2013-02-28,24.12,860.0,636.76
2013-03-31,21.1,854.3,506.91
2013-04-30,18.08,848.1,386.0
2013-05-31,16.96,845.9,346.56
2013-06-30,15.93,843.6,309.53
2013-07-31,18.71,849.4,410.41
2013-08-31,21.49,855.1,523.09
2013-09-30,24.27,860.3,643.91
2013-10-31,27.06,866.8,809.26
2013-11-30,26.39,864.9,759.93
2013-12-31,25.01,861.8,680.14
2014-01-31,22.98,857.9,586.0
2014-02-28,23.19,858.3,595.29
2014-03-31,22.11,856.2,548.65
2014-04-30,28.67,882.4,1251.44
2014-05-31,15.55,842.7,295.22
2014-06-30,18.89,849.8,417.38
2014-07-31,22.22,856.5,553.46
2014-08-31,23.8,859.4,622.32
2014-09-30,25.38,862.6,700.39
2014-10-31,26.41,865.0,760.82
2014-11-30,26.25,864.6,751.05
2014-12-31,25.88,863.7,728.9
2015-01-31,17.54,847.1,368.1
2015-02-28,27.25,867.4,827.1
2015-03-31,24.51,860.8,654.85
2015-04-30,18.44,848.9,399.78
2015-05-31,27.81,869.9,894.18
2015-06-30,27.44,868.1,846.79
2015-07-31,27.07,866.8,810.4
2015-08-31,26.7,865.7,781.37
2015-09-30,26.33,864.8,756.17
2015-10-31,25.96,863.9,733.75
2015-11-30,26.12,864.3,743.35
2015-12-31,23.68,859.2,616.87
2016-01-31,27.24,867.4,826.27
2016-02-29,28.0,871.0,927.15
2016-03-31,27.43,868.1,846.02
