Time,area_km2,elevation_m,changed_storage_mcm
2007-01-31,6.04,237.2,6.9
2007-02-28,6.04,237.2,6.9
2007-03-31,6.04,237.2,6.9
2007-04-30,6.24,237.5,8.86
2007-05-31,6.5,238.0,11.39
2007-06-30,6.6,238.3,13.81
2007-07-31,6.97,240.0,24.97
2007-08-31,7.02,240.3,26.94
2007-09-30,7.03,240.3,27.31
2007-10-31,5.73,236.8,4.46
2007-11-30,6.06,237.3,7.1
2007-12-31,6.38,237.8,10.29
2008-01-31,6.39,237.8,10.31
2008-02-29,6.43,237.9,10.73
2008-03-31,6.79,239.1,19.09
2008-04-30,6.94,239.8,23.86
2008-05-31,6.02,237.2,6.76
2008-06-30,6.68,238.7,16.07
2008-07-31,6.85,239.4,21.15
2008-08-31,7.1,240.8,30.73
2008-09-30,6.81,239.2,19.7
2008-10-31,6.82,239.3,20.17
2008-11-30,6.84,239.3,20.7
2008-12-31,6.83,239.3,20.23
2009-01-31,6.83,239.3,20.23
2009-02-28,6.53,238.0,11.95
2009-03-31,7.12,241.0,32.17
2009-04-30,5.91,237.0,5.69
2009-05-31,6.69,238.7,16.26
2009-06-30,6.46,237.9,11.02
2009-07-31,5.84,236.9,5.17
2009-08-31,7.04,240.4,28.2
2009-09-30,6.41,237.8,10.53
2009-10-31,7.6,248.8,89.9
2009-11-30,7.34,243.7,51.48
2009-12-31,7.42,244.9,60.57
2010-01-31,7.39,244.3,55.99
2010-02-28,7.36,243.9,52.98
2010-03-31,7.14,241.2,33.55
2010-04-30,6.94,239.8,23.78
2010-05-31,6.73,238.9,17.36
2010-06-30,6.7,238.7,16.62
2010-07-31,7.43,245.0,61.29
2010-08-31,6.22,237.5,8.68
2010-09-30,6.6,238.3,13.79
2010-10-31,7.36,243.9,53.16
2010-11-30,7.35,243.7,51.92
2010-12-31,7.34,243.5,50.69
2011-01-31,7.18,241.5,36.05
2011-02-28,7.21,241.9,39.03
2011-03-31,6.94,239.8,23.83
2011-04-30,7.52,246.6,73.64
2011-05-31,7.17,241.5,35.82
2011-06-30,6.83,239.3,20.23
2011-07-31,6.2,237.5,8.53
2011-08-31,7.25,242.5,42.83
2011-09-30,7.22,242.0,39.48
2011-10-31,7.18,241.6,36.66
2011-11-30,7.2,241.8,37.74
2011-12-31,5.99,237.2,6.41
2012-01-31,6.4,237.8,10.42
2012-02-29,6.81,239.2,19.65
2012-03-31,6.64,238.5,14.97
2012-04-30,6.48,237.9,11.24
2012-05-31,6.4,237.8,10.48
2012-06-30,6.33,237.7,9.72
