Time,area_km2,elevation_m,changed_storage_mcm
2015-01-31,4.06,852.1,84.65
2015-02-28,4.06,852.1,84.65
2015-03-31,4.63,858.7,113.23
2015-04-30,4.48,856.6,103.95
2015-05-31,2.83,839.8,42.2
2015-06-30,3.07,842.2,49.1
2015-07-31,3.31,844.5,56.5
2015-08-31,3.55,847.0,65.07
2015-09-30,4.0,851.5,82.28
2015-10-31,4.36,855.3,97.91
2015-11-30,4.17,853.2,89.22
2015-12-31,4.55,857.5,107.9
2016-01-31,4.32,854.9,96.09
2016-02-29,4.79,860.9,123.55
2016-03-31,4.6,858.3,111.44
2016-04-30,4.45,856.3,102.41
2016-05-31,3.39,845.3,59.03
2016-06-30,3.71,848.4,70.31
2016-07-31,2.47,836.3,32.92
2016-08-31,3.3,844.4,56.18
2016-09-30,4.13,852.8,87.19
2016-10-31,4.02,851.7,83.02
2016-11-30,4.02,851.8,83.16
2016-12-31,4.11,852.6,86.49
2017-01-31,4.14,852.9,87.82
2017-02-28,4.23,853.9,92.05
2017-03-31,3.96,851.1,80.62
2017-04-30,3.97,851.3,81.13
2017-05-31,3.99,851.4,81.65
2017-06-30,3.85,849.9,75.88
2017-07-31,4.05,852.0,84.26
2017-08-31,4.24,854.1,92.72
2017-09-30,4.21,853.7,91.12
2017-10-31,4.41,855.8,100.25
2017-11-30,4.61,858.4,111.97
2017-12-31,4.74,860.1,119.95
2018-01-31,4.49,856.7,104.34
2018-02-28,4.71,859.7,117.85
2018-03-31,4.85,861.9,128.24
2018-04-30,4.19,853.5,90.15
2018-05-31,3.66,848.0,68.7
2018-06-30,3.47,846.2,62.14
2018-07-31,4.63,858.8,113.6
2018-08-31,4.26,854.2,93.27
2018-09-30,3.88,850.3,77.17
2018-10-31,4.9,862.6,131.86
2018-11-30,4.67,859.3,116.06
2018-12-31,5.0,864.1,139.44
2019-01-31,4.93,863.1,134.16
2019-02-28,4.68,859.3,116.15
2019-03-31,4.6,858.3,111.65
2019-04-30,5.09,866.1,149.51
2019-05-31,4.86,861.9,128.5
2019-06-30,3.99,851.5,82.0
2019-07-31,2.7,838.5,38.59
2019-08-31,3.48,846.3,62.46
2019-09-30,4.93,863.1,134.28
2019-10-31,5.03,864.7,142.45
2019-11-30,4.99,863.9,138.22
2019-12-31,4.78,860.8,123.12
2020-01-31,4.71,859.8,118.33
2020-02-29,4.49,856.7,104.17
2020-03-31,4.65,858.9,114.44
2020-04-30,4.13,852.8,87.48
2020-05-31,3.17,843.2,52.25
2020-06-30,3.5,846.5,63.18
2020-07-31,3.65,847.9,68.35
2020-08-31,3.8,849.3,73.61
2020-09-30,3.95,851.0,80.1
2020-10-31,4.85,861.8,127.99
2020-11-30,4.87,862.2,129.83
2020-12-31,4.7,859.6,117.36
2021-01-31,4.76,860.4,121.11
2021-02-28,4.72,859.9,118.96
2021-03-31,4.76,860.5,121.6
2021-04-30,4.36,855.3,98.07
2021-05-31,4.19,853.4,89.9
2021-06-30,4.46,856.4,102.75
2021-07-31,3.14,843.0,51.58
2021-08-31,3.56,847.1,65.42
2021-09-30,4.36,855.3,97.78
2021-10-31,4.69,859.5,117.03
2021-11-30,4.84,861.7,127.55
2021-12-31,4.74,860.1,119.89
2022-01-31,4.85,861.7,127.68
2022-02-28,4.81,861.1,124.66
2022-03-31,4.9,862.6,132.05
2022-04-30,4.89,862.4,130.85
2022-05-31,3.97,851.2,80.84
2022-06-30,3.13,842.8,51.16
2022-07-31,3.0,841.4,46.81
2022-08-31,4.02,851.7,83.02
2022-09-30,4.33,854.9,96.2
2022-10-31,4.83,861.5,126.49
2022-11-30,4.76,860.4,121.48
2022-12-31,4.89,862.4,130.97
2023-01-31,4.96,863.6,136.63
2023-02-28,4.68,859.4,116.54
2023-03-31,3.54,846.9,64.65
2023-04-30,5.03,864.8,142.83
2023-05-31,3.9,850.4,77.81
2023-06-30,2.95,840.9,45.31
2023-07-31,2.97,841.2,46.01
2023-08-31,4.02,851.7,82.98
2023-09-30,4.92,862.9,133.14
2023-10-31,4.98,863.7,137.46
2023-11-30,4.85,861.9,128.24
2023-12-31,4.78,860.8,123.0
2024-01-31,4.49,856.7,104.29
2024-02-29,4.13,852.8,87.28
2024-03-31,3.72,848.6,70.73
2024-04-30,3.66,848.0,68.81
2024-05-31,2.71,838.7,39.08
2024-06-30,2.74,839.0,39.91
2024-07-31,2.39,835.5,31.43
2024-08-31,3.81,849.4,73.89
2024-09-30,4.51,856.9,105.11
2024-10-31,4.91,862.8,132.88
2024-11-30,4.78,860.7,122.82
2024-12-31,4.69,859.4,116.74
2025-01-31,4.44,856.1,101.63
2025-02-28,4.17,853.2,88.84
2025-03-31,3.51,846.6,63.5
2025-04-30,4.16,853.1,88.47
2025-05-31,3.46,846.1,61.84
