Time,area_km2,elevation_m,changed_storage_mcm
2010-01-31,0.31,762.9,2.24
2010-02-28,0.33,763.6,2.45
2010-03-31,0.32,763.3,2.35
2010-04-30,0.27,761.8,1.92
2010-05-31,0.32,763.2,2.34
2010-06-30,0.22,759.0,1.22
2010-07-31,0.25,760.4,1.55
2010-08-31,0.25,760.4,1.56
2010-09-30,0.25,760.5,1.58
2010-10-31,0.25,760.5,1.59
2010-11-30,0.3,762.6,2.16
2010-12-31,0.34,763.9,2.56
2011-01-31,0.3,762.7,2.18
2011-02-28,0.26,760.9,1.69
2011-03-31,0.25,760.6,1.61
2011-04-30,0.33,763.5,2.44
2011-05-31,0.25,760.8,1.65
2011-06-30,0.26,761.4,1.82
2011-07-31,0.27,762.0,1.97
2011-08-31,0.28,762.2,2.04
2011-09-30,0.31,762.9,2.23
2011-10-31,0.33,763.6,2.48
2011-11-30,0.18,757.1,0.83
2011-12-31,0.21,758.3,1.08
2012-01-31,0.24,759.8,1.42
2012-02-29,0.27,762.0,1.98
2012-03-31,0.3,762.8,2.19
2012-04-30,0.35,764.1,2.62
2012-05-31,0.3,762.6,2.16
2012-06-30,0.29,762.4,2.1
2012-07-31,0.28,762.2,2.04
2012-08-31,0.24,759.8,1.4
2012-09-30,0.2,757.8,0.96
2012-10-31,0.28,762.3,2.05
2012-11-30,0.28,762.3,2.05
2012-12-31,0.28,762.3,2.05
2013-01-31,0.24,759.6,1.36
2013-02-28,0.26,761.2,1.76
2013-03-31,0.28,762.3,2.05
2013-04-30,0.29,762.4,2.09
2013-05-31,0.31,763.0,2.27
2013-06-30,0.31,763.0,2.25
2013-07-31,0.31,762.9,2.23
2013-08-31,0.3,762.8,2.22
2013-09-30,0.3,762.8,2.2
2013-10-31,0.27,762.1,2.0
2013-11-30,0.29,762.5,2.13
2013-12-31,0.31,763.0,2.26
2014-01-31,0.31,762.9,2.24
2014-02-28,0.31,762.9,2.25
2014-03-31,0.33,763.5,2.44
2014-04-30,0.37,766.3,3.43
