Time,area_km2,elevation_m,changed_storage_mcm
2009-01-31,0.37,1555.4,1.86
2009-02-28,0.35,1554.9,1.66
2009-03-31,0.39,1556.0,2.08
2009-04-30,0.43,1557.2,2.58
2009-05-31,0.37,1555.5,1.89
2009-06-30,0.31,1553.8,1.33
2009-07-31,0.31,1553.7,1.29
2009-08-31,0.3,1553.6,1.25
2009-09-30,0.32,1554.0,1.38
2009-10-31,0.34,1554.6,1.59
2009-11-30,0.36,1555.2,1.78
2009-12-31,0.3,1553.5,1.24
2010-01-31,0.34,1554.7,1.62
2010-02-28,0.42,1557.0,2.46
2010-03-31,0.29,1553.3,1.15
2010-04-30,0.42,1556.9,2.44
2010-05-31,0.28,1552.9,1.06
2010-06-30,0.31,1553.8,1.31
2010-07-31,0.32,1554.0,1.37
2010-08-31,0.32,1554.2,1.43
2010-09-30,0.24,1552.1,0.85
2010-10-31,0.34,1554.6,1.58
2010-11-30,0.22,1551.6,0.74
2010-12-31,0.3,1553.4,1.19
2011-01-31,0.32,1554.2,1.44
2011-02-28,0.4,1556.3,2.21
2011-03-31,0.33,1554.4,1.5
2011-04-30,0.38,1555.8,2.01
2011-05-31,0.26,1552.5,0.95
2011-06-30,0.24,1552.0,0.82
2011-07-31,0.21,1551.5,0.7
2011-08-31,0.28,1552.9,1.04
2011-09-30,0.34,1554.8,1.63
2011-10-31,0.32,1554.1,1.39
2011-11-30,0.35,1555.1,1.74
2011-12-31,0.29,1553.1,1.1
2012-01-31,0.29,1553.3,1.15
2012-02-29,0.3,1553.5,1.24
2012-03-31,0.35,1555.0,1.7
2012-04-30,0.35,1554.9,1.67
2012-05-31,0.29,1553.1,1.09
2012-06-30,0.26,1552.4,0.93
2012-07-31,0.27,1552.8,1.02
2012-08-31,0.29,1553.2,1.15
2012-09-30,0.29,1553.3,1.16
2012-10-31,0.29,1553.3,1.17
2012-11-30,0.29,1553.2,1.12
2012-12-31,0.3,1553.5,1.22
2013-01-31,0.3,1553.5,1.23
2013-02-28,0.29,1553.3,1.16
2013-03-31,0.33,1554.3,1.48
2013-04-30,0.37,1555.5,1.89
2013-05-31,0.27,1552.8,1.02
2013-06-30,0.32,1554.2,1.43
2013-07-31,0.28,1552.9,1.05
2013-08-31,0.23,1552.0,0.81
2013-09-30,0.24,1552.1,0.85
2013-10-31,0.27,1552.8,1.02
2013-11-30,0.27,1552.8,1.01
2013-12-31,0.3,1553.4,1.2
2014-01-31,0.28,1552.9,1.04
