Time,area_km2,elevation_m,changed_storage_mcm
2010-01-31,3.2,439.1,108.1
2010-02-28,3.2,439.1,108.1
2010-03-31,4.24,449.6,143.3
2010-04-30,3.34,441.6,113.23
2010-05-31,3.64,444.4,122.88
2010-06-30,4.3,450.1,145.78
2010-07-31,4.96,455.6,171.12
2010-08-31,4.81,454.4,165.32
2010-09-30,4.66,453.2,159.66
2010-10-31,3.94,447.0,132.67
2010-11-30,3.23,439.7,109.09
2010-12-31,3.89,446.5,131.04
2011-01-31,3.61,444.0,121.61
2011-02-28,3.32,441.4,112.46
2011-03-31,3.5,443.2,118.57
2011-04-30,3.68,444.7,124.22
2011-05-31,3.69,444.8,124.51
2011-06-30,3.7,444.9,124.81
2011-07-31,3.71,445.0,125.11
2011-08-31,3.72,445.1,125.4
2011-09-30,3.73,445.1,125.69
2011-10-31,3.74,445.2,125.98
2011-11-30,4.44,451.3,151.02
2011-12-31,5.14,457.2,178.84
2012-01-31,5.84,462.6,208.89
2012-02-29,6.02,464.0,217.04
2012-03-31,6.21,465.4,225.75
2012-04-30,7.02,472.3,270.91
2012-05-31,6.68,469.4,251.04
2012-06-30,6.26,465.8,228.19
2012-07-31,5.84,462.6,208.96
2012-08-31,6.11,464.6,220.93
2012-09-30,6.38,466.9,235.02
2012-10-31,6.65,469.1,249.31
2012-11-30,6.54,468.2,243.44
2012-12-31,6.43,467.3,237.74
2013-01-31,6.56,468.4,244.68
2013-02-28,6.37,466.8,234.4
2013-03-31,7.23,474.1,283.96
2013-04-30,6.9,471.1,262.83
2013-05-31,7.04,472.4,272.15
2013-06-30,5.13,457.1,178.7
2013-07-31,7.04,472.4,272.15
2013-08-31,6.62,468.9,247.68
2013-09-30,6.2,465.3,225.14
2013-10-31,7.43,476.1,298.78
2013-11-30,6.52,468.1,242.44
2013-12-31,7.52,476.9,305.01
2014-01-31,7.36,475.4,293.47
2014-02-28,7.29,474.7,288.09
2014-03-31,7.64,478.0,313.32
2014-04-30,6.16,465.1,223.4
2014-05-31,6.35,466.6,233.36
2014-06-30,4.03,447.7,135.75
2014-07-31,5.0,455.9,172.53
2014-08-31,5.97,463.6,214.58
2014-09-30,6.72,469.7,253.28
2014-10-31,6.04,464.1,217.8
2014-11-30,7.52,477.0,305.14
2014-12-31,6.32,466.4,231.66
2015-01-31,7.25,474.3,285.51
2015-02-28,7.5,476.8,303.89
2015-03-31,7.38,475.6,294.78
2015-04-30,7.27,474.5,286.65
2015-05-31,6.71,469.7,253.03
2015-06-30,5.77,462.2,206.13
2015-07-31,6.59,468.6,246.16
2015-08-31,7.4,475.8,296.52
2015-09-30,6.27,465.9,228.62
2015-10-31,6.26,465.8,228.1
2015-11-30,6.87,470.9,261.29
2015-12-31,6.88,470.9,261.46
2016-01-31,7.38,475.6,294.78
2016-02-29,7.11,473.1,276.96
2016-03-31,7.51,476.8,304.02
2016-04-30,7.77,479.0,320.66
2016-05-31,7.56,477.3,307.56
2016-06-30,4.9,455.2,168.81
2016-07-31,6.7,469.6,252.43
2016-08-31,5.14,457.1,178.79
2016-09-30,3.57,443.7,120.57
2016-10-31,4.24,449.5,143.04
2016-11-30,6.89,471.0,262.06
2016-12-31,6.93,471.4,265.09
2017-01-31,6.92,471.3,264.4
2017-02-28,7.83,479.6,325.44
2017-03-31,7.58,477.5,308.91
2017-04-30,7.23,474.1,283.96
2017-05-31,7.79,479.2,321.9
2017-06-30,6.39,467.0,235.87
2017-07-31,6.07,464.3,219.0
2017-08-31,7.17,473.6,280.69
2017-09-30,7.47,476.5,301.71
2017-10-31,7.11,473.1,276.85
2017-11-30,7.89,480.3,330.73
2017-12-31,6.97,471.8,267.53
2018-01-31,7.39,475.6,295.13
2018-02-28,6.94,471.5,265.65
2018-03-31,7.73,478.7,318.34
2018-04-30,6.84,470.6,259.48
2018-05-31,7.56,477.3,307.51
2018-06-30,7.28,474.6,287.51
2018-07-31,7.01,472.2,270.17
2018-08-31,6.73,469.8,254.02
