Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,262.26,161.4,6808.79
2000-02-29,261.85,161.2,6766.44
2000-03-31,259.91,160.5,6571.73
2000-04-30,251.18,157.2,5738.85
2000-05-31,242.44,154.1,4973.85
2000-06-30,207.31,142.9,2445.42
2000-07-31,224.18,148.1,3561.38
2000-08-31,217.73,146.1,3115.18
2000-09-30,232.31,150.7,4161.15
2000-10-31,246.88,155.7,5354.53
2000-11-30,253.82,158.2,5982.96
2000-12-31,257.1,159.4,6295.29
2001-01-31,262.46,161.5,6828.44
2001-02-28,269.74,164.6,7657.96
2001-03-31,232.54,150.8,4179.34
2001-04-30,239.65,153.2,4742.53
2001-05-31,226.97,149.0,3762.09
2001-06-30,214.28,145.0,2886.56
2001-07-31,231.88,150.6,4128.2
2001-08-31,249.47,156.6,5584.42
2001-09-30,257.43,159.6,6327.05
2001-10-31,256.19,159.1,6207.38
2001-11-30,254.95,158.6,6089.19
2001-12-31,254.8,158.6,6075.64
2002-01-31,250.74,157.1,5698.65
2002-02-28,257.03,159.4,6288.6
2002-03-31,245.38,155.2,5224.21
2002-04-30,251.92,157.5,5806.32
2002-05-31,226.68,148.9,3741.23
2002-06-30,225.83,148.6,3679.44
2002-07-31,219.67,146.7,3247.06
2002-08-31,213.52,144.8,2837.43
2002-09-30,235.57,151.8,4414.89
2002-10-31,241.41,153.8,4887.39
2002-11-30,228.12,149.4,3846.82
2002-12-31,249.15,156.5,5555.76
2003-01-31,244.23,154.8,5125.02
2003-02-28,239.3,153.1,4713.67
2003-03-31,254.22,158.4,6020.67
2003-04-30,235.93,151.9,4443.23
2003-05-31,233.92,151.3,4285.55
2003-06-30,219.46,146.6,3232.26
2003-07-31,205.0,142.2,2304.97
2003-08-31,214.04,144.9,2871.07
2003-09-30,223.08,147.7,3483.55
2003-10-31,232.12,150.7,4146.95
2003-11-30,247.98,156.1,5451.07
2003-12-31,253.02,157.9,5908.63
2004-01-31,245.55,155.2,5238.39
2004-02-29,240.75,153.6,4832.52
2004-03-31,229.8,149.9,3971.34
2004-04-30,231.47,150.4,4097.78
2004-05-31,236.53,152.1,4490.46
2004-06-30,213.06,144.6,2807.22
2004-07-31,228.36,149.4,3864.87
2004-08-31,243.67,154.6,5077.76
2004-09-30,258.98,160.1,6479.43
2004-10-31,262.61,161.5,6843.6
2004-11-30,260.92,160.9,6672.22
2004-12-31,260.64,160.8,6644.27
2005-01-31,240.63,153.5,4823.08
2005-02-28,243.99,154.7,5104.33
2005-03-31,238.63,152.8,4658.98
2005-04-30,229.55,149.8,3953.16
2005-05-31,213.65,144.8,2845.94
2005-06-30,230.28,150.1,4007.19
2005-07-31,246.9,155.7,5356.27
2005-08-31,263.53,161.9,6938.46
2005-09-30,215.45,145.4,2963.71
2005-10-31,247.19,155.8,5381.26
