Time,area_km2,elevation_m,changed_storage_mcm
2010-01-31,3.46,619.4,86.63
2010-02-28,3.46,619.4,86.63
2010-03-31,3.46,619.4,86.63
2010-04-30,3.11,615.6,74.26
2010-05-31,2.76,611.6,62.53
2010-06-30,2.41,607.9,52.82
2010-07-31,2.06,603.4,42.73
2010-08-31,1.71,598.0,32.6
2010-09-30,2.62,610.2,58.52
2010-10-31,2.13,604.3,44.75
2010-11-30,3.25,617.2,79.16
2010-12-31,3.15,616.0,75.34
2011-01-31,3.37,618.4,83.05
2011-02-28,3.58,620.9,91.81
2011-03-31,3.26,617.3,79.56
2011-04-30,4.09,626.3,112.72
2011-05-31,3.47,619.5,87.0
2011-06-30,3.58,620.8,91.52
2011-07-31,3.68,621.9,95.6
2011-08-31,3.79,623.0,99.64
2011-09-30,3.89,623.9,103.08
2011-10-31,3.99,625.0,107.34
2011-11-30,4.1,626.4,113.12
2011-12-31,3.34,618.1,82.15
2012-01-31,2.58,609.7,57.45
2012-02-29,3.56,620.6,90.81
2012-03-31,3.33,618.0,81.94
2012-04-30,2.75,611.5,62.21
2012-05-31,3.04,614.9,71.9
2012-06-30,2.91,613.3,67.37
2012-07-31,2.77,611.7,62.73
2012-08-31,2.64,610.3,58.92
2012-09-30,2.5,608.9,55.35
2012-10-31,2.06,603.4,42.7
2012-11-30,2.82,612.2,64.14
2012-12-31,2.44,608.3,53.78
2013-01-31,3.5,619.8,88.07
2013-02-28,3.73,622.4,97.44
2013-03-31,3.58,620.8,91.41
2013-04-30,4.0,625.0,107.52
2013-05-31,3.05,615.0,72.18
2013-06-30,2.71,611.1,60.97
2013-07-31,2.71,611.1,61.03
2013-08-31,2.71,611.1,61.09
2013-09-30,2.71,611.1,61.15
2013-10-31,2.71,611.1,61.06
2013-11-30,2.58,609.8,57.52
2013-12-31,2.36,607.1,51.01
2014-01-31,3.09,615.4,73.5
2014-02-28,2.83,612.4,64.66
2014-03-31,2.97,614.2,69.8
2014-04-30,3.11,615.6,74.21
2014-05-31,3.0,614.5,70.68
2014-06-30,3.05,614.9,72.01
2014-07-31,3.09,615.4,73.44
2014-08-31,2.51,609.0,55.52
2014-09-30,2.02,602.8,41.48
2014-10-31,2.85,612.6,65.18
2014-11-30,2.26,606.0,48.37
2014-12-31,2.95,613.9,69.01
2015-01-31,2.14,604.4,44.82
2015-02-28,3.65,621.6,94.35
2015-03-31,2.8,612.0,63.4
2015-04-30,3.2,616.6,77.2
2015-05-31,3.14,615.9,74.97
2015-06-30,2.7,611.1,60.94
2015-07-31,2.57,609.6,57.1
2015-08-31,2.43,608.1,53.39
2015-09-30,2.3,606.4,49.23
2015-10-31,2.57,609.7,57.27
2015-11-30,2.49,608.8,55.07
2015-12-31,2.41,607.8,52.58
2016-01-31,2.49,608.8,54.99
2016-02-29,2.57,609.6,57.12
2016-03-31,2.92,613.6,68.02
2016-04-30,2.76,611.7,62.56
2016-05-31,2.49,608.8,55.07
2016-06-30,2.52,609.1,55.84
2016-07-31,1.74,598.5,33.39
2016-08-31,2.83,612.4,64.63
2016-09-30,2.78,611.8,63.05
2016-10-31,2.73,611.4,61.74
2016-11-30,2.48,608.7,54.89
2016-12-31,2.7,611.0,60.85
2017-01-31,2.92,613.5,67.84
2017-02-28,2.76,611.6,62.48
2017-03-31,2.93,613.7,68.26
2017-04-30,2.92,613.5,67.84
2017-05-31,2.93,613.6,68.19
2017-06-30,2.25,605.8,47.99
2017-07-31,2.22,605.4,47.12
2017-08-31,2.97,614.2,69.81
2017-09-30,2.34,606.9,50.4
2017-10-31,2.22,605.4,47.12
2017-11-30,2.96,614.0,69.29
2017-12-31,2.01,602.7,41.32
2018-01-31,2.37,607.3,51.4
2018-02-28,2.61,610.1,58.26
2018-03-31,3.19,616.5,77.07
2018-04-30,3.67,621.8,95.32
2018-05-31,3.15,616.1,75.63
2018-06-30,2.38,607.4,51.65
2018-07-31,2.6,609.9,57.96
2018-08-31,2.31,606.5,49.54
2018-09-30,2.54,609.3,56.37
2018-10-31,2.74,611.4,61.97
2018-11-30,2.59,609.8,57.64
2018-12-31,2.82,612.2,64.05
2019-01-31,2.99,614.3,70.22
2019-02-28,2.82,612.2,64.11
2019-03-31,2.91,613.5,67.71
2019-04-30,2.7,611.0,60.87
2019-05-31,3.64,621.5,94.16
2019-06-30,2.84,612.5,64.89
2019-07-31,2.3,606.4,49.38
2019-08-31,2.46,608.4,54.11
2019-09-30,3.1,615.4,73.66
2019-10-31,3.17,616.3,76.21
2019-11-30,2.69,610.9,60.62
