Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,296.91,182.3,1764.24
2000-02-29,290.6,182.0,1652.84
2000-03-31,280.85,181.4,1493.4
2000-04-30,257.34,180.2,1161.06
2000-05-31,295.42,182.3,1736.56
2000-06-30,275.4,181.1,1409.76
2000-07-31,255.7,180.1,1140.93
2000-08-31,239.44,179.3,950.28
2000-09-30,292.87,182.1,1691.71
2000-10-31,295.46,182.3,1737.39
2000-11-30,305.16,182.9,1921.86
2000-12-31,298.95,182.5,1802.17
2001-01-31,292.74,182.1,1689.42
2001-02-28,290.48,182.0,1650.89
2001-03-31,256.0,180.1,1144.64
2001-04-30,251.09,179.9,1084.51
2001-05-31,224.32,178.7,793.32
2001-06-30,228.5,178.8,835.3
2001-07-31,232.69,179.0,878.31
2001-08-31,271.75,180.9,1356.92
2001-09-30,312.27,183.3,2069.56
2001-10-31,258.09,180.2,1170.44
2001-11-30,263.03,180.5,1236.23
2001-12-31,267.97,180.7,1302.34
2002-01-31,273.84,181.0,1387.29
2002-02-28,279.71,181.3,1475.5
2002-03-31,263.14,180.5,1237.72
2002-04-30,254.18,180.0,1122.3
2002-05-31,236.86,179.2,921.25
2002-06-30,219.54,178.4,748.51
2002-07-31,202.22,177.7,595.83
2002-08-31,240.47,179.4,961.81
2002-09-30,278.72,181.3,1459.93
2002-10-31,280.12,181.4,1481.82
2002-11-30,310.7,183.2,2034.87
2002-12-31,341.29,185.7,2844.63
2003-01-31,326.56,184.4,2409.48
2003-02-28,288.54,181.8,1617.77
2003-03-31,277.91,181.2,1447.14
2003-04-30,268.52,180.7,1310.2
2003-05-31,254.3,180.0,1123.81
2003-06-30,227.49,178.8,824.9
2003-07-31,200.68,177.7,583.43
2003-08-31,231.39,179.0,864.95
2003-09-30,262.1,180.4,1223.79
2003-10-31,292.8,182.1,1690.56
2003-11-30,296.45,182.3,1755.64
2003-12-31,280.71,181.4,1491.16
2004-01-31,257.64,180.2,1164.63
2004-02-29,238.58,179.3,940.54
2004-03-31,219.52,178.4,748.32
2004-04-30,294.53,182.2,1720.14
2004-05-31,182.9,177.0,450.56
2004-06-30,250.52,179.8,1077.64
2004-07-31,198.4,177.6,565.8
2004-08-31,242.65,179.5,986.19
2004-09-30,286.89,181.7,1589.46
2004-10-31,310.34,183.2,2026.88
2004-11-30,282.99,181.5,1527.0
2004-12-31,276.81,181.2,1430.27
2005-01-31,266.71,180.7,1285.25
2005-02-28,253.71,180.0,1116.57
2005-03-31,224.53,178.7,795.35
2005-04-30,207.58,177.9,641.6
2005-05-31,175.46,176.7,399.0
2005-06-30,181.69,176.9,442.07
2005-07-31,187.91,177.2,485.44
2005-08-31,198.43,177.6,566.01
2005-09-30,208.95,178.0,653.28
2005-10-31,207.07,177.9,637.24
2005-11-30,205.19,177.8,621.19
2005-12-31,203.89,177.8,610.1
2006-01-31,202.59,177.7,599.01
2006-02-28,190.4,177.3,503.9
2006-03-31,189.66,177.2,498.17
2006-04-30,176.23,176.7,404.06
2006-05-31,175.32,176.7,398.13
2006-06-30,173.97,176.6,389.68
2006-07-31,178.97,176.8,423.15
2006-08-31,183.97,177.0,458.01
2006-09-30,186.68,177.1,476.88
2006-10-31,314.53,183.5,2119.35
2006-11-30,320.62,184.0,2260.41
2006-12-31,315.04,183.5,2130.64
2007-01-31,312.73,183.4,2079.53
2007-02-28,301.34,182.6,1846.65
2007-03-31,238.89,179.3,944.04
2007-04-30,264.7,180.5,1258.49
2007-05-31,248.81,179.8,1056.69
2007-06-30,232.92,179.0,880.63
2007-07-31,216.9,178.3,723.79
2007-08-31,233.17,179.0,883.21
2007-09-30,249.43,179.8,1064.28
2007-10-31,271.24,180.9,1349.56
2007-11-30,293.04,182.1,1694.65
2007-12-31,318.56,183.8,2210.66
2008-01-31,311.36,183.3,2049.34
2008-02-29,300.67,182.6,1834.22
2008-03-31,273.17,181.0,1377.52
2008-04-30,248.58,179.8,1053.81
2008-05-31,226.78,178.8,817.56
2008-06-30,211.6,178.1,675.84
2008-07-31,208.2,178.0,646.84
2008-08-31,175.92,176.7,401.89
2008-09-30,244.85,179.6,1010.88
2008-10-31,313.77,183.5,2102.57
2008-11-30,331.72,184.8,2550.02
2008-12-31,329.87,184.7,2496.91
2009-01-31,312.81,183.4,2081.41
2009-02-28,288.26,181.8,1612.95
2009-03-31,299.69,182.5,1815.96
2009-04-30,234.06,179.1,892.32
2009-05-31,215.52,178.3,710.78
2009-06-30,179.28,176.8,425.33
2009-07-31,188.71,177.2,491.01
2009-08-31,198.13,177.6,563.68
2009-09-30,225.02,178.7,799.89
2009-10-31,251.91,179.9,1094.54
2009-11-30,248.79,179.8,1056.45
2009-12-31,236.23,179.2,914.63
2010-01-31,223.72,178.6,787.71
2010-02-28,221.32,178.5,765.2
2010-03-31,199.35,177.6,573.11
2010-04-30,164.1,176.3,328.04
2010-05-31,157.32,176.0,289.24
2010-06-30,168.82,176.4,357.52
2010-07-31,157.68,176.0,291.22
2010-08-31,211.27,178.1,673.06
2010-09-30,274.49,181.1,1396.67
2010-10-31,354.18,187.2,3359.87
2010-11-30,304.52,182.8,1908.83
2010-12-31,310.41,183.2,2028.41
2011-01-31,307.55,183.0,1970.22
2011-02-28,300.56,182.6,1832.05
2011-03-31,251.18,179.9,1085.7
2011-04-30,237.57,179.2,929.21
2011-05-31,205.22,177.8,621.43
2011-06-30,213.8,178.2,694.7
2011-07-31,190.98,177.3,508.36
2011-08-31,195.18,177.4,540.88
2011-09-30,242.95,179.5,989.59
2011-10-31,290.71,182.0,1654.86
2011-11-30,338.48,185.4,2754.08
2011-12-31,324.61,184.3,2357.96
2012-01-31,243.95,179.5,1000.81
2012-02-29,271.99,180.9,1360.44
2012-03-31,243.52,179.5,996.05
2012-04-30,216.32,178.3,718.35
2012-05-31,211.4,178.1,674.16
2012-06-30,210.32,178.1,664.97
2012-07-31,209.25,178.0,655.79
2012-08-31,208.17,178.0,646.6
2012-09-30,207.09,177.9,637.41
2012-10-31,206.02,177.9,628.23
2012-11-30,197.94,177.6,562.21
2012-12-31,189.86,177.2,499.74
2013-01-31,205.12,177.8,620.58
2013-02-28,190.36,177.3,503.59
2013-03-31,171.38,176.5,373.49
2013-04-30,152.39,175.8,261.91
2013-05-31,161.76,176.2,313.86
2013-06-30,161.4,176.2,311.84
2013-07-31,181.52,176.9,440.92
2013-08-31,201.64,177.7,590.9
2013-09-30,238.74,179.3,942.42
2013-10-31,275.84,181.1,1416.23
2013-11-30,261.12,180.4,1210.72
2013-12-31,279.25,181.3,1468.26
2014-01-31,265.52,180.6,1269.29
2014-02-28,250.6,179.9,1078.55
2014-03-31,230.17,178.9,852.44
2014-04-30,205.83,177.9,626.63
2014-05-31,186.95,177.1,478.74
2014-06-30,164.13,176.3,328.27
2014-07-31,180.84,176.9,436.2
2014-08-31,179.98,176.9,430.18
