Time,area_km2,elevation_m,changed_storage_mcm
2020-01-31,2.6,54.0,10.39
2020-02-29,2.6,54.0,10.39
2020-03-31,3.1,55.0,13.14
2020-04-30,2.61,54.0,10.44
2020-05-31,3.57,56.0,16.59
2020-06-30,3.89,56.7,19.36
2020-07-31,3.92,56.8,19.62
2020-08-31,2.63,54.1,10.58
2020-09-30,3.36,55.5,15.05
2020-10-31,3.12,55.0,13.22
2020-11-30,3.06,54.9,12.91
2020-12-31,2.86,54.5,11.82
2021-01-31,3.02,54.8,12.71
2021-02-28,2.36,53.3,9.46
2021-03-31,3.2,55.2,13.79
2021-04-30,4.03,57.0,20.59
2021-05-31,3.66,56.2,17.42
2021-06-30,3.77,56.5,18.33
2021-07-31,4.12,57.3,21.5
2021-08-31,4.27,57.6,22.91
2021-09-30,3.8,56.5,18.65
2021-10-31,4.1,57.2,21.26
2021-11-30,4.61,58.5,26.94
2021-12-31,4.88,59.5,31.84
2022-01-31,5.24,62.6,47.61
2022-02-28,5.08,60.8,38.12
2022-03-31,4.91,59.7,32.52
2022-04-30,4.75,58.9,28.98
2022-05-31,3.86,56.7,19.11
2022-06-30,4.32,57.7,23.35
2022-07-31,3.82,56.6,18.8
2022-08-31,4.01,57.0,20.44
2022-09-30,4.4,57.9,24.07
2022-10-31,3.59,56.0,16.76
2022-11-30,4.47,58.0,24.87
2022-12-31,4.46,58.0,24.67
2023-01-31,4.64,58.6,27.29
2023-02-28,4.51,58.2,25.38
2023-03-31,5.1,61.0,39.22
2023-04-30,3.37,55.6,15.12
2023-05-31,4.36,57.8,23.73
2023-06-30,4.21,57.5,22.33
2023-07-31,2.72,54.2,11.08
2023-08-31,4.12,57.2,21.43
2023-09-30,3.99,57.0,20.25
2023-10-31,3.47,55.8,15.88
2023-11-30,4.61,58.5,26.93
2023-12-31,5.1,61.0,39.27
2024-01-31,4.85,59.4,31.14
2024-02-29,4.6,58.5,26.73
2024-03-31,4.39,57.8,24.0
2024-04-30,4.21,57.5,22.33
2024-05-31,4.02,57.0,20.52
2024-06-30,4.29,57.6,23.1
2024-07-31,3.98,56.9,20.2
2024-08-31,4.44,57.9,24.42
2024-09-30,4.34,57.7,23.56
2024-10-31,4.46,58.0,24.7
2024-11-30,4.18,57.4,22.0
2024-12-31,4.07,57.1,20.98
2025-01-31,4.67,58.7,27.73
2025-02-28,4.78,59.0,29.48
2025-03-31,4.89,59.6,31.97
2025-04-30,4.82,59.2,30.42
2025-05-31,3.63,56.1,17.17
