Time,area_km2,elevation_m,changed_storage_mcm
2015-01-31,56.05,364.0,1839.64
2015-02-28,61.85,367.9,2066.48
2015-03-31,60.6,367.1,2015.74
2015-04-30,66.41,371.1,2272.76
2015-05-31,64.26,369.5,2170.19
2015-06-30,61.4,367.6,2048.36
2015-07-31,30.78,348.2,1169.75
2015-08-31,42.25,355.6,1425.79
2015-09-30,58.28,365.5,1922.09
2015-10-31,62.12,368.1,2077.82
2015-11-30,63.52,369.0,2136.45
2015-12-31,66.84,371.4,2295.29
2016-01-31,66.8,371.4,2293.27
2016-02-29,68.22,372.5,2369.96
2016-03-31,66.74,371.4,2290.45
2016-04-30,66.96,371.5,2302.13
2016-05-31,63.36,368.9,2129.93
2016-06-30,37.16,352.6,1306.49
2016-07-31,45.69,357.7,1516.61
2016-08-31,54.22,362.9,1778.29
2016-09-30,62.75,368.5,2104.18
2016-10-31,63.99,369.3,2157.92
2016-11-30,65.96,370.8,2250.5
2016-12-31,66.65,371.3,2285.26
2017-01-31,70.52,374.6,2511.38
2017-02-28,67.97,372.3,2356.46
2017-03-31,69.78,373.9,2462.04
2017-04-30,73.27,377.4,2717.75
2017-05-31,65.65,370.5,2235.29
2017-06-30,41.46,355.1,1405.57
2017-07-31,48.01,359.1,1582.29
2017-08-31,54.55,363.1,1789.36
2017-09-30,61.09,367.4,2035.8
2017-10-31,67.64,372.1,2338.01
2017-11-30,68.35,372.6,2377.03
2017-12-31,66.43,371.1,2273.67
2018-01-31,67.27,371.8,2318.29
2018-02-28,64.32,369.6,2172.68
2018-03-31,64.0,369.3,2158.29
2018-04-30,66.46,371.1,2275.52
2018-05-31,56.87,364.6,1869.12
2018-06-30,52.2,361.7,1711.24
2018-07-31,31.75,349.4,1194.67
2018-08-31,48.9,359.7,1609.95
2018-09-30,66.05,370.8,2254.48
2018-10-31,68.44,372.7,2382.07
2018-11-30,67.26,371.8,2317.68
2018-12-31,68.76,373.0,2399.39
2019-01-31,71.96,376.0,2615.23
2019-02-28,71.46,375.5,2577.84
2019-03-31,70.98,375.0,2542.54
2019-04-30,68.52,372.8,2386.16
2019-05-31,59.42,366.2,1967.39
2019-06-30,49.17,359.8,1618.23
2019-07-31,36.71,352.4,1296.9
2019-08-31,30.18,346.7,1146.91
2019-09-30,62.88,368.6,2109.67
2019-10-31,67.65,372.1,2338.6
2019-11-30,67.62,372.1,2337.08
2019-12-31,68.21,372.5,2369.39
2020-01-31,66.85,371.4,2296.25
2020-02-29,68.42,372.7,2380.66
2020-03-31,64.23,369.5,2168.87
2020-04-30,59.11,366.0,1954.64
2020-05-31,56.16,364.1,1843.78
2020-06-30,41.37,355.1,1403.3
2020-07-31,41.59,355.2,1408.77
2020-08-31,48.88,359.6,1609.3
2020-09-30,56.17,364.1,1844.05
2020-10-31,59.43,366.2,1967.56
2020-11-30,62.86,368.6,2108.99
2020-12-31,62.56,368.4,2096.42
2021-01-31,66.55,371.2,2279.87
2021-02-28,69.39,373.5,2438.34
2021-03-31,71.97,376.0,2615.35
2021-04-30,70.68,374.7,2522.49
2021-05-31,67.81,372.2,2347.57
2021-06-30,56.07,364.0,1840.43
2021-07-31,51.23,361.1,1680.23
2021-08-31,44.76,357.1,1491.36
2021-09-30,61.95,368.0,2070.77
2021-10-31,66.9,371.5,2298.76
2021-11-30,67.5,372.0,2330.43
2021-12-31,65.59,370.5,2232.51
2022-01-31,60.82,367.2,2024.44
2022-02-28,53.52,362.5,1754.81
2022-03-31,47.03,358.5,1554.22
2022-04-30,45.53,357.6,1512.35
2022-05-31,38.84,353.6,1344.03
2022-06-30,44.0,356.7,1471.13
2022-07-31,49.15,359.8,1617.78
2022-08-31,56.58,364.4,1858.89
2022-09-30,59.84,366.5,1984.43
2022-10-31,66.54,371.2,2279.64
2022-11-30,68.35,372.6,2376.9
2022-12-31,69.65,373.8,2453.95
2023-01-31,69.57,373.7,2449.47
2023-02-28,70.03,374.1,2478.02
2023-03-31,66.37,371.1,2270.39
2023-04-30,69.32,373.5,2433.69
2023-05-31,58.61,365.7,1935.08
2023-06-30,39.59,354.0,1361.33
2023-07-31,49.99,360.3,1643.13
2023-08-31,33.37,350.3,1226.02
2023-09-30,58.99,365.9,1949.82
2023-10-31,67.68,372.1,2340.47
2023-11-30,68.42,372.7,2381.05
2023-12-31,68.68,372.9,2395.35
2024-01-31,70.73,374.8,2526.01
2024-02-29,68.9,373.1,2407.6
2024-03-31,68.37,372.7,2377.91
2024-04-30,59.19,366.1,1957.61
2024-05-31,59.58,366.3,1973.62
2024-06-30,37.59,352.9,1315.82
2024-07-31,43.15,356.2,1449.0
2024-08-31,48.7,359.5,1603.73
2024-09-30,63.35,368.9,2129.38
2024-10-31,70.79,374.8,2529.89
2024-11-30,70.44,374.5,2506.36
2024-12-31,68.3,372.6,2374.55
2025-01-31,67.08,371.6,2308.27
2025-02-28,65.19,370.2,2213.05
2025-03-31,63.23,368.8,2124.49
2025-04-30,59.76,366.5,1981.04
2025-05-31,51.0,360.9,1672.87
