Time,area_km2,elevation_m,changed_storage_mcm
2008-01-31,0.75,1116.9,17.02
2008-02-29,0.83,1129.0,26.73
2008-03-31,0.83,1128.4,26.23
2008-04-30,0.84,,
2008-05-31,0.58,1109.3,11.86
2008-06-30,0.48,1107.5,10.9
2008-07-31,0.49,1107.7,10.96
2008-08-31,0.5,1107.8,11.02
2008-09-30,0.69,1113.1,14.25
2008-10-31,0.65,1111.8,13.38
2008-11-30,0.78,1118.9,18.53
2008-12-31,0.58,1109.2,11.8
2009-01-31,0.8,1120.7,19.96
2009-02-28,0.76,1117.4,17.38
2009-03-31,0.81,1124.8,23.24
2009-04-30,0.83,1128.8,26.57
2009-05-31,0.78,1118.6,18.3
2009-06-30,0.73,1115.3,15.81
2009-07-31,0.68,1112.7,13.96
2009-08-31,0.69,1113.1,14.28
2009-09-30,0.7,1113.8,14.7
2009-10-31,0.79,1120.3,19.6
2009-11-30,0.79,1120.0,19.38
2009-12-31,0.82,1125.9,24.11
2010-01-31,0.72,1114.9,15.53
2010-02-28,0.78,1118.9,18.53
2010-03-31,0.5,1107.8,11.03
2010-04-30,0.82,1125.6,23.94
2010-05-31,0.79,1120.2,19.53
2010-06-30,0.76,1117.1,17.13
2010-07-31,0.72,1115.1,15.64
2010-08-31,0.69,1113.1,14.28
2010-09-30,0.65,1111.9,13.46
2010-10-31,0.74,1115.9,16.27
2010-11-30,0.71,1114.5,15.26
2010-12-31,0.69,1113.3,14.36
2011-01-31,0.81,1124.2,22.77
2011-02-28,0.83,1129.2,26.86
2011-03-31,0.83,1129.0,26.73
2011-04-30,0.8,1121.9,20.93
2011-05-31,0.5,1107.8,11.05
2011-06-30,0.72,1115.0,15.57
2011-07-31,0.52,1108.2,11.22
2011-08-31,0.68,1112.8,14.06
2011-09-30,0.77,1118.3,18.07
2011-10-31,0.68,1112.7,13.94
2011-11-30,0.82,1125.9,24.11
2011-12-31,0.57,1109.0,11.65
2012-01-31,0.76,1117.4,17.34
2012-02-29,0.8,1121.9,20.93
2012-03-31,0.8,1121.8,20.82
2012-04-30,0.69,1113.1,14.25
2012-05-31,0.65,1111.7,13.29
2012-06-30,0.6,1110.2,12.35
2012-07-31,0.56,1108.9,11.61
2012-08-31,0.52,1108.2,11.22
2012-09-30,0.6,1109.8,12.15
2012-10-31,0.67,1112.5,13.81
2012-11-30,0.8,1120.6,19.89
2012-12-31,0.76,1117.5,17.47
2013-01-31,0.79,1120.2,19.53
2013-02-28,0.77,1118.0,17.84
2013-03-31,0.64,1111.4,13.13
2013-04-30,0.5,1107.9,11.08
2013-05-31,0.7,1113.9,14.79
2013-06-30,0.65,1111.9,13.46
2013-07-31,0.68,1112.7,13.99
2013-08-31,0.7,1113.8,14.71
2013-09-30,0.45,1107.0,10.67
2013-10-31,0.58,1109.3,11.82
2013-11-30,0.53,1108.3,11.29
2013-12-31,0.79,1119.8,19.22
2014-01-31,0.78,1119.1,18.66
2014-02-28,0.81,1122.4,21.29
2014-03-31,0.83,1130.9,28.26
2014-04-30,0.8,1121.1,20.28
2014-05-31,0.77,1117.8,17.71
2014-06-30,0.72,1115.0,15.58
2014-07-31,0.68,1112.6,13.92
2014-08-31,0.64,1111.3,13.07
2014-09-30,0.6,1109.8,12.15
2014-10-31,0.54,1108.6,11.43
2014-11-30,0.51,1108.1,11.16
2014-12-31,0.75,1116.6,16.73
2015-01-31,0.76,1117.0,17.05
2015-02-28,0.81,1124.6,23.05
2015-03-31,0.78,1118.5,18.24
2015-04-30,0.74,1115.8,16.2
2015-05-31,0.63,1111.1,12.94
2015-06-30,0.55,1108.7,11.49
2015-07-31,0.57,1109.0,11.66
2015-08-31,0.57,1109.2,11.77
2015-09-30,0.58,1109.4,11.87
2015-10-31,0.59,1109.5,11.98
2015-11-30,0.55,1108.6,11.46
2015-12-31,0.77,1118.0,17.8
2016-01-31,0.77,1118.0,17.84
2016-02-29,0.79,1120.1,19.46
2016-03-31,0.8,1120.8,20.03
2016-04-30,0.69,1113.2,14.31
2016-05-31,0.74,1116.2,16.48
2016-06-30,0.64,1111.4,13.11
2016-07-31,0.53,1108.4,11.32
2016-08-31,0.43,1104.3,10.03
2016-09-30,0.59,1109.7,12.06
2016-10-31,0.5,1107.9,11.06
2016-11-30,0.56,1108.8,11.55
2016-12-31,0.78,1118.5,18.19
2017-01-31,0.79,1120.4,19.67
2017-02-28,0.79,1119.8,19.22
2017-03-31,0.64,1111.3,13.09
2017-04-30,0.67,1112.4,13.77
2017-05-31,0.6,1110.1,12.29
2017-06-30,0.64,1111.3,13.09
2017-07-31,0.71,1114.4,15.13
2017-08-31,0.57,1109.1,11.72
2017-09-30,0.43,1105.0,10.18
2017-10-31,0.55,1108.7,11.49
2017-11-30,0.55,1108.6,11.46
2017-12-31,0.77,1118.0,17.84
2018-01-31,0.78,1118.8,18.47
