Time,area_km2,elevation_m,changed_storage_mcm
2020-01-31,1.89,43.9,11.89
2020-02-29,1.97,44.2,12.46
2020-03-31,1.77,43.4,11.07
2020-04-30,1.72,43.2,10.77
2020-05-31,2.06,44.5,13.16
2020-06-30,1.74,43.3,10.84
2020-07-31,1.39,41.9,8.68
2020-08-31,1.13,40.3,6.63
2020-09-30,1.93,44.0,12.14
2020-10-31,2.36,45.6,15.52
2020-11-30,3.19,49.2,25.81
2020-12-31,3.52,52.8,38.02
2021-01-31,1.32,41.5,8.17
2021-02-28,1.98,44.2,12.52
2021-03-31,2.41,45.7,15.92
2021-04-30,2.38,45.6,15.71
2021-05-31,2.21,45.1,14.36
2021-06-30,2.51,46.1,16.8
2021-07-31,2.63,46.5,17.95
2021-08-31,1.86,43.8,11.7
2021-09-30,2.96,47.9,21.86
2021-10-31,3.36,50.7,30.76
2021-11-30,3.19,49.2,25.77
2021-12-31,2.82,47.3,20.07
2022-01-31,3.08,48.6,23.79
2022-02-28,1.75,43.3,10.93
2022-03-31,2.63,46.6,18.01
2022-04-30,3.0,48.2,22.6
2022-05-31,2.76,47.0,19.25
2022-06-30,2.8,47.3,19.88
2022-07-31,2.8,47.3,19.88
2022-08-31,3.24,49.6,27.13
2022-09-30,2.95,47.9,21.78
2022-10-31,2.73,46.9,18.93
2022-11-30,3.0,48.2,22.56
2022-12-31,1.34,41.6,8.34
2023-01-31,2.88,47.6,20.89
2023-02-28,2.94,47.9,21.71
2023-03-31,1.14,40.3,6.64
2023-04-30,3.19,49.3,25.96
2023-05-31,2.67,46.7,18.4
2023-06-30,2.32,45.4,15.23
2023-07-31,2.7,46.8,18.72
2023-08-31,2.62,46.5,17.87
2023-09-30,2.77,47.1,19.44
2023-10-31,2.85,47.5,20.49
2023-11-30,3.14,48.9,24.83
2023-12-31,2.16,44.9,13.92
2024-01-31,1.17,40.6,6.99
2024-02-29,2.85,47.5,20.52
2024-03-31,2.92,47.8,21.4
2024-04-30,2.79,47.2,19.66
2024-05-31,3.01,48.2,22.69
2024-06-30,1.4,41.9,8.72
2024-07-31,2.89,47.7,21.02
2024-08-31,2.75,47.0,19.24
2024-09-30,2.86,47.5,20.59
2024-10-31,2.64,46.6,18.08
2024-11-30,3.0,48.1,22.47
2024-12-31,2.04,44.4,13.03
2025-01-31,1.09,39.9,6.25
2025-02-28,1.69,43.1,10.52
2025-03-31,2.82,47.3,20.15
2025-04-30,2.87,47.6,20.74
2025-05-31,2.78,47.2,19.61
