Time,area_km2,elevation_m,changed_storage_mcm
2014-01-31,2.34,608.0,41.62
2014-02-28,2.09,604.5,33.86
2014-03-31,2.19,605.7,36.57
2014-04-30,1.84,601.4,27.78
2014-05-31,1.92,602.5,29.94
2014-06-30,2.34,607.8,41.34
2014-07-31,1.93,602.6,30.16
2014-08-31,2.27,606.9,39.15
2014-09-30,2.38,608.4,42.75
2014-10-31,2.34,607.9,41.4
2014-11-30,2.46,610.0,46.48
2014-12-31,2.39,608.6,43.12
2015-01-31,2.34,607.8,41.34
2015-02-28,2.52,611.4,50.09
2015-03-31,2.39,608.7,43.4
2015-04-30,1.64,598.3,22.5
2015-05-31,1.68,598.9,23.48
2015-06-30,1.95,603.0,30.86
2015-07-31,2.22,606.2,37.49
2015-08-31,2.49,610.8,48.44
2015-09-30,2.19,605.8,36.64
2015-10-31,2.48,610.3,47.3
2015-11-30,2.37,608.3,42.47
2015-12-31,2.24,606.4,38.12
2016-01-31,2.48,610.5,47.72
2016-02-29,2.5,610.8,48.6
2016-03-31,2.45,609.8,46.13
2016-04-30,2.55,612.5,52.69
2016-05-31,2.05,604.1,33.03
2016-06-30,1.86,601.6,28.28
2016-07-31,1.67,598.7,23.15
2016-08-31,1.87,601.8,28.6
2016-09-30,2.07,604.3,33.58
2016-10-31,2.28,606.9,39.22
2016-11-30,2.48,610.4,47.56
2016-12-31,2.09,604.5,33.9
2017-01-31,2.49,610.7,48.29
2017-02-28,2.46,610.0,46.63
2017-03-31,2.54,612.0,51.49
2017-04-30,2.18,605.6,36.36
2017-05-31,2.24,606.4,38.01
2017-06-30,2.16,605.3,35.69
2017-07-31,2.08,604.4,33.65
2017-08-31,2.39,608.6,43.18
2017-09-30,2.41,608.9,43.93
2017-10-31,2.48,610.4,47.46
2017-11-30,2.53,611.8,50.89
2017-12-31,2.44,609.6,45.44
2018-01-31,2.49,610.7,48.13
2018-02-28,2.57,613.2,54.6
2018-03-31,2.57,613.5,55.24
2018-04-30,2.2,605.8,36.73
2018-05-31,2.26,606.6,38.55
2018-06-30,2.2,605.8,36.68
2018-07-31,2.13,605.0,35.07
2018-08-31,2.07,604.3,33.58
2018-09-30,2.04,603.9,32.77
2018-10-31,2.51,611.2,49.49
2018-11-30,2.36,608.2,42.15
2018-12-31,2.47,610.1,46.73
2019-01-31,2.15,605.2,35.45
2019-02-28,2.11,604.7,34.43
2019-03-31,1.51,596.1,18.99
2019-04-30,1.49,595.8,18.52
2019-05-31,1.47,595.5,18.05
2019-06-30,1.47,595.4,17.87
2019-07-31,1.98,603.3,31.5
2019-08-31,2.02,603.7,32.32
2019-09-30,2.64,616.6,63.54
2019-10-31,2.59,614.3,57.4
2019-11-30,2.59,614.1,56.86
2019-12-31,2.6,614.5,58.05
2020-01-31,2.51,611.0,49.08
2020-02-29,2.39,608.6,43.21
2020-03-31,1.98,603.2,31.36
2020-04-30,1.86,601.7,28.37
2020-05-31,1.78,600.4,26.02
2020-06-30,1.98,603.3,31.45
2020-07-31,2.18,605.7,36.38
2020-08-31,2.19,605.8,36.64
2020-09-30,2.39,608.7,43.43
2020-10-31,1.97,603.2,31.32
2020-11-30,2.51,611.3,49.75
2020-12-31,2.51,611.2,49.42
2021-01-31,2.19,605.7,36.52
2021-02-28,1.84,601.3,27.61
2021-03-31,1.66,598.7,23.05
2021-04-30,1.63,598.2,22.29
2021-05-31,1.5,595.9,18.67
2021-06-30,2.4,608.7,43.46
2021-07-31,2.16,605.4,35.78
2021-08-31,2.53,611.9,51.23
2021-09-30,2.58,613.9,56.48
2021-10-31,2.63,616.3,62.59
2021-11-30,2.39,608.6,43.12
2021-12-31,2.62,615.5,60.55
2022-01-31,2.46,609.9,46.18
2022-02-28,2.2,605.9,36.82
2022-03-31,2.0,603.5,31.82
2022-04-30,1.66,598.6,23.03
2022-05-31,1.68,599.0,23.54
2022-06-30,1.71,599.3,24.1
2022-07-31,2.17,605.5,36.08
2022-08-31,2.32,607.6,40.71
2022-09-30,2.47,610.1,46.84
2022-10-31,1.84,601.3,27.73
2022-11-30,2.47,610.1,46.73
2022-12-31,2.5,611.0,49.02
2023-01-31,2.43,609.3,44.78
2023-02-28,2.32,607.7,40.9
2023-03-31,2.18,605.6,36.31
2023-04-30,1.81,600.9,26.96
2023-05-31,1.76,600.1,25.57
2023-06-30,2.0,603.5,31.94
2023-07-31,2.62,615.5,60.66
2023-08-31,2.12,604.9,34.75
2023-09-30,2.24,606.3,37.89
2023-10-31,2.56,612.8,53.55
2023-11-30,2.13,605.0,34.88
2023-12-31,2.52,611.4,50.02
2024-01-31,2.56,612.7,53.29
2024-02-29,2.49,610.6,48.03
2024-03-31,2.29,607.1,39.57
2024-04-30,1.99,603.3,31.57
2024-05-31,1.91,602.3,29.56
2024-06-30,1.58,597.2,20.73
2024-07-31,1.5,595.8,18.59
2024-08-31,2.29,607.1,39.66
2024-09-30,2.53,611.8,51.09
2024-10-31,2.6,614.8,58.8
2024-11-30,2.58,614.0,56.53
2024-12-31,2.23,606.2,37.69
2025-01-31,2.2,605.9,36.89
2025-02-28,2.1,604.7,34.26
2025-03-31,1.88,601.9,28.81
2025-04-30,1.58,597.2,20.7
2025-05-31,1.34,593.4,15.54
