Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,23.89,860.1,443.15
2000-02-29,23.89,860.1,443.15
2000-03-31,23.89,860.1,443.15
2000-04-30,23.89,860.1,443.15
2000-05-31,23.89,860.1,443.15
2000-06-30,24.48,862.2,459.45
2000-07-31,25.06,864.3,476.34
2000-08-31,23.35,858.1,428.06
2000-09-30,29.01,880.5,617.48
2000-10-31,26.41,868.8,513.42
2000-11-30,23.8,859.6,439.61
2000-12-31,28.0,876.0,576.44
2001-01-31,28.1,876.4,579.28
2001-02-28,28.2,876.7,582.11
2001-03-31,25.12,864.4,477.43
2001-04-30,26.67,870.1,524.78
2001-05-31,25.81,866.8,496.97
2001-06-30,24.96,864.0,474.09
2001-07-31,24.1,860.6,447.19
2001-08-31,23.25,857.7,425.38
2001-09-30,27.07,871.7,538.45
2001-10-31,24.6,862.6,462.47
2001-11-30,25.96,867.5,502.69
2001-12-31,24.7,862.8,464.7
2002-01-31,23.43,858.3,429.63
2002-02-28,22.16,854.4,401.22
2002-03-31,20.47,848.5,361.0
2002-04-30,18.78,842.1,320.49
2002-05-31,17.46,835.9,284.93
2002-06-30,18.72,841.6,318.01
2002-07-31,19.98,846.5,348.28
2002-08-31,21.24,851.0,377.64
2002-09-30,22.5,855.3,407.81
2002-10-31,23.76,859.4,437.91
2002-11-30,19.93,846.4,347.49
2002-12-31,20.17,847.1,351.73
2003-01-31,20.41,848.3,359.91
2003-02-28,18.2,839.0,302.24
2003-03-31,17.44,835.8,284.39
2003-04-30,16.67,832.8,267.72
2003-05-31,16.8,833.3,270.49
2003-06-30,17.32,835.3,281.24
2003-07-31,17.84,837.7,294.72
2003-08-31,18.36,840.1,308.77
2003-09-30,18.88,842.4,322.3
2003-10-31,20.67,849.1,365.08
2003-11-30,19.49,844.7,336.47
2003-12-31,18.45,840.4,310.62
2004-01-31,18.04,838.5,299.51
2004-02-29,17.45,835.9,284.84
2004-03-31,16.44,832.0,263.71
2004-04-30,15.19,827.1,238.54
2004-05-31,14.78,825.6,231.72
2004-06-30,13.04,818.3,199.07
2004-07-31,15.2,827.1,238.71
2004-08-31,17.36,835.5,282.41
2004-09-30,19.52,844.7,336.93
2004-10-31,20.38,848.3,359.44
2004-11-30,18.89,842.4,322.5
2004-12-31,17.61,836.5,287.9
2005-01-31,16.89,833.8,273.09
2005-02-28,16.43,832.0,263.45
2005-03-31,14.73,825.4,230.42
2005-04-30,23.67,858.9,434.49
2005-05-31,14.08,822.5,217.34
2005-06-30,15.45,828.1,243.74
2005-07-31,16.82,833.4,271.27
2005-08-31,18.19,839.0,302.14
2005-09-30,19.81,846.1,345.46
2005-10-31,20.04,846.7,349.23
2005-11-30,19.36,844.3,334.03
2005-12-31,18.11,838.7,300.67
2006-01-31,16.85,833.6,272.08
2006-02-28,15.6,828.6,246.12
2006-03-31,18.04,838.5,299.54
2006-04-30,15.06,826.6,236.53
2006-05-31,16.99,834.2,275.19
2006-06-30,18.91,842.5,322.92
2006-07-31,18.51,840.6,311.73
2006-08-31,18.11,838.7,300.78
2006-09-30,17.71,836.8,289.91
2006-10-31,21.05,850.5,374.51
2006-11-30,20.96,850.3,372.98
2006-12-31,20.29,848.0,357.5
2007-01-31,19.87,846.3,346.53
2007-02-28,19.96,846.5,347.97
2007-03-31,18.87,842.3,322.26
2007-04-30,15.63,828.7,246.69
2007-05-31,14.34,823.7,222.73
2007-06-30,15.23,827.2,239.2
2007-07-31,16.18,830.8,257.4
2007-08-31,17.13,834.6,277.62
2007-09-30,18.09,838.6,300.3
2007-10-31,18.03,838.5,299.4
2007-11-30,17.98,838.3,298.5
2007-12-31,17.93,838.2,297.6
2008-01-31,16.95,834.0,274.55
2008-02-29,15.89,829.9,252.8
2008-03-31,17.59,836.4,287.57
2008-04-30,25.48,865.8,488.31
2008-05-31,17.01,834.3,275.67
2008-06-30,16.26,831.1,259.03
2008-07-31,15.52,828.3,244.75
2008-08-31,17.53,836.2,286.35
2008-09-30,17.54,836.2,286.54
2008-10-31,17.72,836.8,289.95
2008-11-30,17.34,835.4,281.96
2008-12-31,15.29,827.5,240.6
2009-01-31,15.02,826.5,235.94
2009-02-28,14.64,824.9,228.32
2009-03-31,16.4,831.8,262.72
2009-04-30,14.13,822.7,217.97
2009-05-31,26.98,871.2,534.04
2009-06-30,19.81,846.1,345.52
2009-07-31,17.83,837.6,294.62
2009-08-31,15.86,829.7,251.87
2009-09-30,17.14,834.6,277.76
2009-10-31,18.45,840.4,310.58
2009-11-30,19.65,845.2,340.1
2009-12-31,19.27,844.0,332.44
2010-01-31,17.99,838.4,298.73
2010-02-28,19.71,845.6,342.38
2010-03-31,18.53,840.6,312.02
2010-04-30,17.46,835.9,284.99
2010-05-31,16.39,831.8,262.47
2010-06-30,15.32,827.6,241.15
2010-07-31,14.25,823.1,220.16
2010-08-31,14.68,825.1,229.04
2010-09-30,15.11,826.8,237.26
2010-10-31,15.54,828.4,245.15
2010-11-30,17.12,834.6,277.46
2010-12-31,18.7,841.5,317.38
2011-01-31,14.03,822.3,216.47
2011-02-28,14.18,822.8,218.77
2011-03-31,15.22,827.2,239.13
2011-04-30,13.76,821.0,210.73
2011-05-31,14.96,826.3,235.1
2011-06-30,16.17,830.8,257.23
2011-07-31,17.37,835.5,282.75
2011-08-31,18.96,842.6,323.86
2011-09-30,20.97,850.3,373.11
