Time,area_km2,elevation_m,changed_storage_mcm
2012-01-31,4.92,76.8,86.11
2012-02-29,4.89,76.7,85.35
2012-03-31,5.07,77.7,90.52
2012-04-30,5.74,81.9,113.27
2012-05-31,5.19,78.4,94.09
2012-06-30,5.2,78.5,94.4
2012-07-31,5.21,78.5,94.72
2012-08-31,5.22,78.6,95.03
2012-09-30,5.28,78.9,96.88
2012-10-31,5.34,79.3,98.81
2012-11-30,5.18,78.4,93.9
2012-12-31,5.02,77.4,89.01
2013-01-31,5.55,80.6,106.06
2013-02-28,4.33,73.6,71.35
2013-03-31,4.31,73.5,70.97
2013-04-30,4.12,72.4,66.01
2013-05-31,5.43,79.8,101.5
2013-06-30,3.43,68.1,49.8
2013-07-31,4.55,74.9,76.96
2013-08-31,6.09,84.4,128.15
2013-09-30,5.74,81.9,113.46
2013-10-31,6.0,83.8,124.26
2013-11-30,5.39,79.6,100.37
2013-12-31,5.73,81.8,112.92
2014-01-31,5.49,80.2,103.71
2014-02-28,4.72,75.8,81.14
2014-03-31,3.82,70.5,58.67
2014-04-30,3.62,69.3,54.03
2014-05-31,3.83,70.5,58.73
2014-06-30,4.59,75.1,78.05
2014-07-31,5.35,79.4,99.27
2014-08-31,5.72,81.8,112.7
2014-09-30,5.91,83.1,120.3
2014-10-31,6.11,84.5,128.9
2014-11-30,5.76,82.1,114.28
2014-12-31,5.6,81.0,108.05
2015-01-31,5.68,81.5,111.07
2015-02-28,6.13,84.7,130.03
2015-03-31,5.17,78.3,93.55
2015-04-30,4.65,75.4,79.57
2015-05-31,4.22,73.0,68.75
2015-06-30,4.28,73.4,70.25
2015-07-31,4.35,73.7,71.74
2015-08-31,4.41,74.1,73.28
2015-09-30,4.48,74.5,75.08
2015-10-31,5.67,81.5,110.79
2015-11-30,5.76,82.0,114.01
2015-12-31,5.54,80.6,105.69
2016-01-31,5.88,82.9,118.97
2016-02-29,5.03,77.5,89.3
2016-03-31,4.84,76.4,84.17
2016-04-30,4.07,72.1,64.8
2016-05-31,4.07,72.0,64.73
2016-06-30,4.55,74.9,77.12
2016-07-31,5.04,77.5,89.64
2016-08-31,5.52,80.4,105.05
2016-09-30,5.37,79.5,99.86
2016-10-31,4.94,76.9,86.6
2016-11-30,5.56,80.7,106.67
2016-12-31,5.56,80.7,106.47
2017-01-31,5.61,81.1,108.59
2017-02-28,5.36,79.4,99.48
2017-03-31,4.87,76.6,84.92
2017-04-30,4.67,75.5,79.98
2017-05-31,5.53,80.5,105.39
2017-06-30,5.12,78.0,92.26
2017-07-31,5.41,79.7,101.15
2017-08-31,5.07,77.7,90.56
2017-09-30,4.72,75.8,81.25
2017-10-31,4.38,73.9,72.4
2017-11-30,5.73,81.9,113.11
2017-12-31,5.67,81.4,110.63
2018-01-31,5.51,80.3,104.55
2018-02-28,5.47,80.0,102.83
2018-03-31,5.07,77.7,90.49
2018-04-30,4.45,74.3,74.24
2018-05-31,4.17,72.7,67.6
2018-06-30,4.5,74.6,75.77
2018-07-31,4.83,76.4,84.04
2018-08-31,5.17,78.3,93.48
2018-09-30,5.5,80.2,103.98
2018-10-31,6.01,83.9,124.75
2018-11-30,5.74,81.9,113.24
2018-12-31,6.29,85.9,137.38
2019-01-31,6.42,87.0,144.11
2019-02-28,5.74,81.9,113.49
2019-03-31,4.78,76.1,82.53
2019-04-30,4.31,73.5,70.93
2019-05-31,4.2,72.9,68.37
2019-06-30,4.56,75.0,77.33
2019-07-31,4.92,76.8,86.21
2019-08-31,5.78,82.2,114.91
