Time,area_km2,elevation_m,changed_storage_mcm
2000-01-31,5.55,74.6,112.56
2000-02-29,5.51,74.1,109.62
2000-03-31,4.76,64.1,58.2
2000-04-30,4.41,59.9,39.26
2000-05-31,5.34,71.7,96.79
2000-06-30,5.04,67.6,75.43
2000-07-31,4.73,63.7,56.53
2000-08-31,4.42,60.1,39.83
2000-09-30,4.68,63.1,53.47
2000-10-31,4.93,66.2,68.61
2000-11-30,4.77,64.2,58.82
2000-12-31,4.93,66.3,68.94
2001-01-31,4.9,65.9,67.04
2001-02-28,5.68,76.4,122.93
2001-03-31,5.35,71.8,97.56
2001-04-30,5.03,67.5,75.03
2001-05-31,4.58,61.9,47.94
2001-06-30,4.56,61.6,46.92
2001-07-31,4.54,61.4,45.91
2001-08-31,4.52,61.2,44.93
2001-09-30,5.22,70.0,87.78
2001-10-31,5.07,68.0,77.6
2001-11-30,4.92,66.1,67.96
2001-12-31,5.72,77.5,128.86
2002-01-31,4.68,63.1,53.8
2002-02-28,5.16,69.2,83.87
2002-03-31,5.64,75.9,120.05
2002-04-30,5.58,75.1,115.33
2002-05-31,5.24,70.3,89.32
2002-06-30,5.1,68.5,80.02
2002-07-31,4.97,66.7,71.18
2002-08-31,4.83,65.0,62.76
2002-09-30,5.11,68.5,80.29
2002-10-31,5.02,67.4,74.48
2002-11-30,4.91,66.0,67.49
2002-12-31,4.8,64.6,60.82
2003-01-31,4.86,65.4,64.6
2003-02-28,5.52,74.2,110.37
2003-03-31,5.65,76.0,120.47
2003-04-30,5.46,73.4,105.9
2003-05-31,5.46,73.4,105.95
2003-06-30,5.47,73.4,106.01
2003-07-31,5.47,73.4,106.07
2003-08-31,5.47,73.4,106.12
2003-09-30,5.47,73.4,106.18
2003-10-31,5.47,73.4,106.24
2003-11-30,5.47,73.4,106.29
2003-12-31,5.64,75.8,119.57
2004-01-31,5.5,73.9,108.53
2004-02-29,5.51,74.1,109.82
2004-03-31,5.47,73.4,106.16
2004-04-30,5.54,74.5,112.22
2004-05-31,4.23,57.8,30.26
2004-06-30,5.45,73.1,104.58
2004-07-31,4.92,66.0,67.79
2004-08-31,4.39,59.6,37.96
2004-09-30,3.9,54.3,15.98
2004-10-31,5.64,75.9,120.05
2004-11-30,5.54,74.5,112.22
2004-12-31,5.52,74.2,110.44
2005-01-31,5.41,72.7,101.97
2005-02-28,4.62,62.4,50.6
2005-03-31,5.49,73.7,107.71
2005-04-30,5.47,73.4,106.16
2005-05-31,5.34,71.6,96.34
2005-06-30,3.7,52.3,8.2
2005-07-31,4.32,58.9,34.74
2005-08-31,4.94,66.3,69.27
2005-09-30,5.01,67.2,73.61
2005-10-31,5.08,68.1,78.09
2005-11-30,4.65,62.7,51.92
2005-12-31,5.1,68.4,79.39
2006-01-31,5.54,74.5,112.01
2006-02-28,5.64,75.9,119.78
2006-03-31,5.29,70.9,92.77
2006-04-30,5.02,67.4,74.42
2006-05-31,4.98,66.9,72.08
2006-06-30,3.93,54.6,17.15
2006-07-31,4.33,59.0,35.35
2006-08-31,4.74,63.8,56.97
2006-09-30,5.14,68.9,82.4
2006-10-31,5.39,72.3,100.02
2006-11-30,5.05,67.8,76.36
2006-12-31,5.59,75.1,115.62
2007-01-31,5.64,75.9,119.78
2007-02-28,5.72,77.5,128.86
2007-03-31,5.67,76.3,122.28
2007-04-30,5.54,74.4,111.74
2007-05-31,4.73,63.7,56.41
2007-06-30,3.91,54.5,16.55
2007-07-31,4.05,55.9,22.26
2007-08-31,4.18,57.4,28.3
2007-09-30,4.32,58.9,34.7
2007-10-31,4.57,61.8,47.57
2007-11-30,4.82,64.8,61.84
2007-12-31,5.06,67.9,77.28
2008-01-31,5.31,71.2,94.22
2008-02-29,5.51,74.1,109.62
2008-03-31,5.56,74.8,113.52
2008-04-30,5.54,74.4,111.6
2008-05-31,4.27,58.4,32.43
2008-06-30,4.26,58.2,31.92
2008-07-31,4.25,58.1,31.41
2008-08-31,4.24,58.0,30.9
2008-09-30,4.31,58.8,34.14
2008-10-31,4.9,65.8,66.62
2008-11-30,4.96,66.6,70.42
2008-12-31,5.58,75.0,114.63
2009-01-31,5.64,75.9,119.78
2009-02-28,5.7,76.8,124.89
2009-03-31,5.48,73.6,107.1
2009-04-30,5.18,69.5,85.04
2009-05-31,5.06,68.0,77.34
2009-06-30,4.97,66.7,70.94
2009-07-31,4.87,65.4,64.79
2009-08-31,4.77,64.2,58.86
2009-09-30,4.52,61.2,44.84
2009-10-31,4.27,58.3,32.18
2009-11-30,5.29,71.0,93.01
2009-12-31,5.68,76.5,123.43
2010-01-31,5.39,72.3,100.15
2010-02-28,5.16,69.2,83.57
2010-03-31,3.83,53.6,13.29
2010-04-30,5.04,67.6,75.49
2010-05-31,5.62,75.6,118.03
2010-06-30,4.55,61.5,46.44
2010-07-31,5.2,69.8,86.8
2010-08-31,4.78,64.3,59.41
2010-09-30,4.35,59.2,36.28
2010-10-31,4.66,62.9,52.86
2010-11-30,4.98,66.8,71.7
2010-12-31,5.34,71.7,96.79
2011-01-31,5.71,76.9,125.54
2011-02-28,5.56,74.7,113.32
2011-03-31,4.88,65.6,65.61
2011-04-30,5.44,73.0,103.73
2011-05-31,5.28,70.8,91.94
2011-06-30,5.12,68.7,80.9
2011-07-31,4.96,66.6,70.48
2011-08-31,4.8,64.6,60.7
2011-09-30,4.64,62.6,51.5
2011-10-31,4.48,60.8,42.93
2011-11-30,4.44,60.3,40.78
2011-12-31,4.22,57.8,29.93
2012-01-31,4.91,66.0,67.42
